,F,V,R0,eta,gamma,alpha,,vexp,R0exp,etaexp
1495,2.886299087,-15.65224901,-4.891981347,-0.140458479,0.041675494,0.030298866,,1.59336E-07,0.007506535,0.868959744
1496,2.861733209,-15.64226134,-4.892214952,-0.124558926,0.043801403,0.017844642,,1.60936E-07,0.007504781,0.882886235
1497,2.824990499,-15.66081918,-4.88806663,-0.153411368,0.050529601,0.01631589,,1.57977E-07,0.007535978,0.857776787
1498,2.819633808,-15.64402086,-4.879735154,-0.13984454,0.042600139,0.013355589,,1.60653E-07,0.007599026,0.869493397
1499,2.825414623,-15.63766195,-4.883262056,-0.133168655,0.045512428,0.033244602,,1.61678E-07,0.007572273,0.875317453
1500,2.796268931,-15.66176633,-4.891572375,-0.149702925,0.043911808,0.021846767,,1.57827E-07,0.007509605,0.860963709
1501,2.933864521,-15.68783755,-4.889977984,-0.135154085,0.043979401,0.020365537,,1.53765E-07,0.007521588,0.873581296
1502,2.859937143,-15.66527646,-4.898984883,-0.15720243,0.049089531,0.026131719,,1.57274E-07,0.007454146,0.854531059
1503,2.859624609,-15.65676286,-4.885829544,-0.155738639,0.047989289,0.038258174,,1.58619E-07,0.007552856,0.855782829
1504,2.841076962,-15.67515985,-4.885333772,-0.17830143,0.045574895,0.010289779,,1.55727E-07,0.007556601,0.836690182
1505,2.905479204,-15.65229593,-4.887027375,-0.123153093,0.042206789,0.027496592,,1.59329E-07,0.007543814,0.884128298
1506,2.818874683,-15.62570609,-4.881396034,-0.15006103,0.041313782,0.066996273,,1.63622E-07,0.007586416,0.860655449
1507,2.917821223,-15.67011558,-4.886022331,-0.15533863,0.041174762,0.015893908,,1.56515E-07,0.0075514,0.856125219
1508,2.880081129,-15.64314779,-4.891050774,-0.153221796,0.04229261,0.045911276,,1.60793E-07,0.007513523,0.857939413
1509,2.838245808,-15.67465515,-4.892728196,-0.162108107,0.04442537,0.005654513,,1.55806E-07,0.007500931,0.850349271
1510,2.795354759,-15.64262144,-4.90371939,-0.115061625,0.046912568,0.05839108,,1.60878E-07,0.007418938,0.891311215
1511,2.872194694,-15.66366312,-4.889876841,-0.145317262,0.043519468,0.021178356,,1.57528E-07,0.007522349,0.864747898
1512,2.831160544,-15.64919611,-4.880616781,-0.155948606,0.041304064,0.041469023,,1.59823E-07,0.00759233,0.855603163
1513,2.895757799,-15.70574015,-4.891928312,-0.158249006,0.045124144,0.006597517,,1.51037E-07,0.007506933,0.853637195
1514,2.893199172,-15.62567398,-4.895593587,-0.115496303,0.043389189,0.029069403,,1.63627E-07,0.007479468,0.890923866
1515,2.865560574,-15.65441179,-4.893404135,-0.15277014,0.047057519,0.023146513,,1.58992E-07,0.007495862,0.858326995
1516,2.891001671,-15.66354293,-4.885044685,-0.145415754,0.043406549,0.010489662,,1.57547E-07,0.007558786,0.864662731
1517,2.906669791,-15.64733102,-4.883734488,-0.102784576,0.044619307,0.011746175,,1.60122E-07,0.007568696,0.902321334
1518,2.912103506,-15.67034483,-4.875830603,-0.135668976,0.04335913,0.027067775,,1.56479E-07,0.007628755,0.873131613
1519,2.952167692,-15.6599575,-4.884356771,-0.144171965,0.043260191,0.018009312,,1.58113E-07,0.007563988,0.865738858
1520,2.869795416,-15.64379411,-4.897057147,-0.129979586,0.044116888,0.0223244,,1.60689E-07,0.00746853,0.878113357
1521,2.840997123,-15.65736284,-4.893811709,-0.142998814,0.043524068,0.017153674,,1.58524E-07,0.007492808,0.866755097
1522,2.844582094,-15.66729124,-4.886828333,-0.156143134,0.045213497,0.030362601,,1.56957E-07,0.007545316,0.855436739
1523,2.867528448,-15.68275475,-4.886432797,-0.139596974,0.040450509,0.00598232,,1.54549E-07,0.007548301,0.86970868
1524,2.844391261,-15.63583807,-4.885641337,-0.134684638,0.046185171,0.049271841,,1.61973E-07,0.007554277,0.873991492
1525,2.883747961,-15.67199715,-4.910338161,-0.164435779,0.041613843,0.022884792,,1.56221E-07,0.007369996,0.848372238
1526,2.912518092,-15.64454191,-4.885643969,-0.132900996,0.045156691,0.030090936,,1.60569E-07,0.007554257,0.875551771
1527,2.844622709,-15.67383174,-4.879376439,-0.148200951,0.048040717,0.012279164,,1.55934E-07,0.007601753,0.862257826
1528,2.901837722,-15.66637643,-4.89456894,-0.169692528,0.047490632,0.0235719,,1.57101E-07,0.007487136,0.84392426
1529,2.810399766,-15.67579011,-4.906952839,-0.134746135,0.042899528,0.017825851,,1.55629E-07,0.007394988,0.873937745
1530,2.858339013,-15.68076868,-4.879289417,-0.137702402,0.043547087,0.026274374,,1.54856E-07,0.007602414,0.871357968
1531,2.97523125,-15.66248112,-4.884335189,-0.119431177,0.043856883,0.011630663,,1.57714E-07,0.007564151,0.887425081
1532,2.862758138,-15.66302077,-4.896236959,-0.124282301,0.044137499,0.01309343,,1.57629E-07,0.007474658,0.883130497
1533,2.921024083,-15.67124145,-4.899365853,-0.139396385,0.038638527,0.014312271,,1.56339E-07,0.007451307,0.869883151
1534,2.866021406,-15.64975724,-4.881024701,-0.145543069,0.045256521,0.006029733,,1.59734E-07,0.007589233,0.864552654
1535,2.933835097,-15.64441327,-4.885442678,-0.12089297,0.047437173,0.038731616,,1.6059E-07,0.007555778,0.886128797
1536,2.883304944,-15.64390182,-4.891651607,-0.146719523,0.047312891,0.041159314,,1.60672E-07,0.00750901,0.863536145
1537,2.897096618,-15.65215873,-4.891666131,-0.150112133,0.04120144,0.019409675,,1.59351E-07,0.007508901,0.860611468
1538,2.868466827,-15.6365887,-4.882088728,-0.138487757,0.044462726,0.05819346,,1.61851E-07,0.007581162,0.870673911
1539,2.888382621,-15.67117715,-4.889257429,-0.163993129,0.045469319,0.025724581,,1.56349E-07,0.00752701,0.848747853
1540,2.820331177,-15.66336895,-4.924864278,-0.159015614,0.045950123,0.021849273,,1.57574E-07,0.007263712,0.852983041
1541,2.847172846,-15.66520081,-4.884727756,-0.15466994,0.046342809,0.027981244,,1.57286E-07,0.007561182,0.856697893
1542,2.962942831,-15.69987481,-4.88343818,-0.158095551,0.046543673,0.01533066,,1.51926E-07,0.007570939,0.8537682
1543,2.910845352,-15.66900411,-4.90239397,-0.13368944,0.042499706,0.005511643,,1.56689E-07,0.007428777,0.87486172
1544,2.907906606,-15.64399538,-4.870372786,-0.130722783,0.044216939,0.043007901,,1.60657E-07,0.007670505,0.877460988
1545,2.862981046,-15.63291315,-4.894994886,-0.13941201,0.042859098,0.040982,,1.62447E-07,0.007483947,0.86986956
1546,2.867885188,-15.65427826,-4.899268883,-0.15039236,0.046495387,0.00384352,,1.59013E-07,0.007452029,0.860370335
1547,2.934759542,-15.68062282,-4.901758863,-0.157902613,0.04960495,0.026317704,,1.54879E-07,0.007433497,0.85393294
1548,2.90540841,-15.64781457,-4.888381754,-0.139190762,0.046693523,0.01415025,,1.60044E-07,0.007533604,0.870062038
1549,2.847848348,-15.64313867,-4.890488505,-0.132330382,0.041873139,0.035564236,,1.60795E-07,0.007517749,0.876051516
1550,2.807301901,-15.65246494,-4.896119479,-0.148211712,0.045818424,0.034767443,,1.59302E-07,0.007475536,0.862248548
1551,2.906557808,-15.68107721,-4.908350979,-0.167431809,0.044921605,0.023087205,,1.54808E-07,0.007384656,0.845834294
1552,2.84080842,-15.66314258,-4.909079398,-0.157365526,0.044701243,0.008114187,,1.5761E-07,0.007379279,0.854391699
1553,2.878460361,-15.67595639,-4.893114481,-0.154393958,0.043962361,0.023359558,,1.55603E-07,0.007498034,0.856934358
1554,2.989834378,-15.6904521,-4.893220471,-0.149835463,0.042449397,0.045621997,,1.53364E-07,0.007497239,0.860849606
1555,2.896097456,-15.64403468,-4.8869435,-0.117452623,0.04086289,0.00921716,,1.6065E-07,0.007544447,0.889182638
1556,2.858918993,-15.6401055,-4.889405813,-0.13798007,0.044174853,0.028661159,,1.61283E-07,0.007525893,0.871116053
1557,2.873738521,-15.63828307,-4.888302114,-0.144940894,0.046260607,0.042944573,,1.61577E-07,0.007534204,0.865073423
1558,2.777109943,-15.63070921,-4.882414669,-0.148861969,0.048760757,0.029859569,,1.62806E-07,0.007578692,0.861688046
1559,2.887704496,-15.66392832,-4.900684539,-0.157330882,0.046695795,0.035863834,,1.57486E-07,0.007441487,0.854421299
1560,2.920966288,-15.65490206,-4.8972605,-0.149448513,0.046070531,0.008418871,,1.58914E-07,0.007467011,0.861182777
1561,2.845129148,-15.62416441,-4.875021732,-0.131238618,0.043676124,0.035944262,,1.63875E-07,0.007634928,0.87700848
1562,2.80380457,-15.66561442,-4.891408484,-0.156660496,0.047186924,0.00690498,,1.57221E-07,0.007510836,0.854994283
1563,2.938869464,-15.66539044,-4.891728919,-0.164295043,0.045742464,0.01205278,,1.57256E-07,0.00750843,0.848491644
1564,2.766606814,-15.6508267,-4.897312998,-0.146327719,0.046309716,0.019487425,,1.59563E-07,0.007466619,0.863874548
1565,2.798389222,-15.63985633,-4.880583101,-0.138561807,0.045430693,0.040094092,,1.61323E-07,0.007592585,0.87060944
1566,2.914617402,-15.66195802,-4.878350002,-0.154472778,0.046067768,0.038402456,,1.57797E-07,0.007609559,0.856866818
1567,2.823514467,-15.65433512,-4.901724577,-0.137957112,0.042798726,0.016249042,,1.59004E-07,0.007433752,0.871136052
1568,2.933637741,-15.64372552,-4.887180368,-0.130447914,0.041913059,0.012270241,,1.607E-07,0.00754266,0.877702207
1569,2.821966025,-15.62703244,-4.890656327,-0.141758968,0.047667081,0.042167596,,1.63405E-07,0.007516488,0.867830406
1570,2.844896705,-15.67661966,-4.89685107,-0.140636438,0.042446353,0.00388667,,1.555E-07,0.007470069,0.868805119
1571,2.841335049,-15.65363674,-4.894561768,-0.144064531,0.044868039,0.020373487,,1.59115E-07,0.00748719,0.865831873
1572,2.837358804,-15.62214827,-4.891825028,-0.135193406,0.047774253,0.025028424,,1.64205E-07,0.007507708,0.873546946
1573,2.862146165,-15.64028565,-4.88472842,-0.134449041,0.042593243,0.01095048,,1.61254E-07,0.007561177,0.874197426
1574,2.821165641,-15.66367022,-4.888878212,-0.142068799,0.046289724,0.019219513,,1.57527E-07,0.007529865,0.867561567
1575,2.831543694,-15.68095795,-4.897635404,-0.168715775,0.048699739,0.005966983,,1.54827E-07,0.007464212,0.844748968
1576,2.797890252,-15.66897476,-4.897623854,-0.145649048,0.043434363,0.009806757,,1.56693E-07,0.007464298,0.864461034
1577,2.821666199,-15.66611941,-4.888368492,-0.144188834,0.042300263,0.030631642,,1.57141E-07,0.007533704,0.865724254
1578,2.893363308,-15.66051686,-4.88385645,-0.142533255,0.044645926,0.020824277,,1.58024E-07,0.007567773,0.867158716
1579,2.774317796,-15.64185682,-4.897634707,-0.125010895,0.044304073,0.044092531,,1.61001E-07,0.007464217,0.882487288
1580,2.866678755,-15.63370002,-4.895252291,-0.144380373,0.046995717,0.023458282,,1.62319E-07,0.007482021,0.86555845
1581,2.898624147,-15.70020435,-4.885590195,-0.167098154,0.044647821,0.034223318,,1.51876E-07,0.007554664,0.846116558
1582,2.879739965,-15.6948791,-4.897146323,-0.147018697,0.043477195,0.002066959,,1.52686E-07,0.007467864,0.863277836
1583,2.817446102,-15.62648248,-4.890467901,-0.131221628,0.046531022,0.079686126,,1.63495E-07,0.007517904,0.87702338
1584,2.834499679,-15.62598898,-4.887304571,-0.130153363,0.044412161,0.023664407,,1.63576E-07,0.007541723,0.877960774
1585,2.860858722,-15.6201186,-4.878618663,-0.137207921,0.045595194,0.023115593,,1.64539E-07,0.007607515,0.871788944
1586,2.877032708,-15.6543223,-4.876214597,-0.144582422,0.04903062,0.041535908,,1.59006E-07,0.007625826,0.865383583
1587,2.861490718,-15.65282067,-4.892943886,-0.154553078,0.047746697,0.017694099,,1.59245E-07,0.007499313,0.856798014
1588,2.774215673,-15.65021374,-4.906246652,-0.1321489,0.044827197,0.0101602,,1.59661E-07,0.007400212,0.876210518
1589,2.820442325,-15.65056966,-4.88278604,-0.151572382,0.044627874,0.019110185,,1.59604E-07,0.007575878,0.859355678
1590,2.863733309,-15.64783606,-4.876126078,-0.141789306,0.044950125,0.021180825,,1.60041E-07,0.007626501,0.867804079
1591,2.758255567,-15.63508796,-4.898557498,-0.133194069,0.044939692,0.011664617,,1.62094E-07,0.007457333,0.875295208
1592,2.861975615,-15.63670893,-4.896355484,-0.143451394,0.045389493,0.002414498,,1.61832E-07,0.007473772,0.86636291
1593,2.827982356,-15.67582692,-4.88308144,-0.154276388,0.045877423,0.029598718,,1.55623E-07,0.00757364,0.857035114
1594,2.796277713,-15.67404092,-4.901639114,-0.130683197,0.041982518,0.024223393,,1.55902E-07,0.007434387,0.877495724
1595,2.923857589,-15.64997177,-4.898177654,-0.143808683,0.04423886,0.048660526,,1.597E-07,0.007460166,0.866053423
1596,2.863380691,-15.63939016,-4.874682097,-0.141185654,0.046071221,0.029239214,,1.61398E-07,0.007637522,0.868328088
1597,2.828484637,-15.63168154,-4.885241564,-0.140070375,0.044071642,0.025108123,,1.62647E-07,0.007557298,0.869297056
1598,2.778719628,-15.65792047,-4.888970205,-0.152190175,0.046701985,0.026862471,,1.58435E-07,0.007529172,0.858824938
1599,2.870492132,-15.66318098,-4.887953687,-0.150465152,0.050587915,0.026181126,,1.57604E-07,0.007536829,0.86030771
1600,2.915055917,-15.67269802,-4.905632559,-0.138567258,0.047715026,0.013829885,,1.56111E-07,0.007404758,0.870604694
1601,2.978130542,-15.71358985,-4.899141958,-0.167229988,0.044272381,0.009243728,,1.49856E-07,0.007452975,0.846005018
1602,2.94051226,-15.64763867,-4.850234703,-0.139232577,0.044606385,0.039539714,,1.60073E-07,0.00782654,0.870025657
1603,2.890251454,-15.67439453,-4.886818974,-0.163125558,0.045814077,0.007510382,,1.55846E-07,0.007545386,0.849484522
1604,2.865100974,-15.60682678,-4.872676051,-0.121800434,0.046537981,0.029035725,,1.66741E-07,0.007652858,0.885325032
1605,2.817647804,-15.62606255,-4.889569792,-0.121216669,0.041909875,0.013415312,,1.63564E-07,0.007524659,0.885842004
1606,2.846247715,-15.64444427,-4.895734411,-0.120157649,0.041485429,0.012226148,,1.60585E-07,0.007478415,0.886780626
1607,2.896956414,-15.65984945,-4.899957651,-0.137523191,0.044995512,0.046697801,,1.5813E-07,0.007446898,0.871514139
1608,2.928752168,-15.65540445,-4.876970784,-0.126669848,0.048741559,0.033277173,,1.58834E-07,0.007620062,0.881024496
1609,2.829851618,-15.64005788,-4.895411983,-0.144686643,0.045786396,0.049173418,,1.61291E-07,0.007480827,0.865293397
1610,2.830730765,-15.65845363,-4.889793333,-0.143088512,0.047022195,0.01902191,,1.58351E-07,0.007522977,0.866677354
1611,2.849482783,-15.66876801,-4.895446627,-0.154647808,0.049418081,0.026023046,,1.56726E-07,0.007480567,0.856716853
1612,2.878232135,-15.6592464,-4.896208371,-0.131496656,0.041746752,0.026038344,,1.58225E-07,0.007474871,0.876782207
1613,2.844333387,-15.64450611,-4.882479547,-0.160835549,0.044409891,0.041596307,,1.60575E-07,0.0075782,0.851432078
1614,2.93843357,-15.69032399,-4.874241609,-0.165183536,0.048569969,0.005979608,,1.53384E-07,0.007640887,0.847738099
1615,2.926784008,-15.62304265,-4.875353769,-0.128965972,0.041073922,0.048920987,,1.64059E-07,0.007632394,0.879003876
1616,2.887811063,-15.63858724,-4.89397044,-0.158773473,0.047787921,0.027664096,,1.61528E-07,0.007491618,0.853189607
1617,2.809161983,-15.6614538,-4.881990268,-0.124926965,0.050745052,0.020570067,,1.57876E-07,0.007581909,0.882561359
1618,2.804766753,-15.65134112,-4.880449272,-0.137469612,0.045842918,0.026446664,,1.59481E-07,0.007593602,0.871560835
1619,2.805274985,-15.64353093,-4.895913783,-0.153634237,0.044577448,0.062324309,,1.60731E-07,0.007477074,0.857585637
1620,2.881937047,-15.66647496,-4.880613228,-0.142878426,0.046190149,0.01248754,,1.57086E-07,0.007592357,0.86685945
1621,2.802363503,-15.63351346,-4.885861638,-0.13770877,0.042607615,0.049002735,,1.6235E-07,0.007552613,0.871352419
1622,2.91482781,-15.67457024,-4.898045552,-0.14586524,0.043961868,0.016630426,,1.55819E-07,0.007461151,0.864274165
1623,2.886081862,-15.67103317,-4.889618655,-0.158335904,0.045242465,0.028525782,,1.56371E-07,0.007524291,0.853563019
1624,2.875296372,-15.68643524,-4.898323555,-0.13970843,0.040515473,0.026995099,,1.53981E-07,0.007459077,0.869611751
1625,2.87207891,-15.64821741,-4.874005656,-0.147909766,0.042166036,0.007530517,,1.5998E-07,0.00764269,0.862508939
1626,2.944031126,-15.69750177,-4.894480679,-0.136444919,0.043062356,0.011340315,,1.52287E-07,0.007487797,0.872454374
1627,2.902837747,-15.63419139,-4.883236154,-0.118232556,0.046475801,0.041882112,,1.6224E-07,0.007572469,0.888489405
1628,2.791492547,-15.64269293,-4.878238646,-0.154257326,0.043204313,0.016791752,,1.60866E-07,0.007610407,0.857051451
1629,2.791457865,-15.65625927,-4.887665752,-0.125139952,0.048619918,0.027826352,,1.58699E-07,0.007539,0.882373404
1630,2.874721464,-15.66841931,-4.893308019,-0.136815215,0.044448581,0.016142713,,1.5678E-07,0.007496583,0.872131368
1631,2.815711919,-15.64012392,-4.894883502,-0.155792531,0.040148386,0.057165575,,1.6128E-07,0.007484781,0.855736711
1632,2.855850203,-15.64997638,-4.878563455,-0.141635091,0.044576299,0.033490105,,1.59699E-07,0.007607935,0.867937917
1633,2.894638377,-15.66964331,-4.891745533,-0.171248398,0.046907582,0.046551116,,1.56589E-07,0.007508305,0.842612245
1634,2.887650588,-15.63598,-4.888398972,-0.130194175,0.042892199,0.017695054,,1.6195E-07,0.007533474,0.877924943
1635,2.963099356,-15.68203864,-4.885253586,-0.154615411,0.046904894,0.028323506,,1.5466E-07,0.007557207,0.856744609
1636,2.873497986,-15.67464693,-4.900462456,-0.140180003,0.042857801,0.020693159,,1.55807E-07,0.00744314,0.869201762
1637,2.812759557,-15.62855117,-4.873989839,-0.162222095,0.045672573,0.02613128,,1.63157E-07,0.007642811,0.850252347
1638,2.923107665,-15.67268139,-4.882302514,-0.1285136,0.045412185,0.010506723,,1.56114E-07,0.007579542,0.879401602
1639,2.886484695,-15.67927698,-4.895998862,-0.138110491,0.044473169,0.025332467,,1.55087E-07,0.007476438,0.871002449
1640,2.866758827,-15.66558128,-4.8833829,-0.162638187,0.04327207,0.013097201,,1.57226E-07,0.007571358,0.849898637
1641,2.787861362,-15.6386687,-4.888613024,-0.146101685,0.04888449,0.011352408,,1.61515E-07,0.007531862,0.864069836
1642,2.912726082,-15.65242769,-4.882009042,-0.120378098,0.042976771,0.033712508,,1.59308E-07,0.007581767,0.886585157
1643,2.846761018,-15.6640808,-4.894872037,-0.140364309,0.04624547,0.015960927,,1.57462E-07,0.007484867,0.869041578
1644,2.807122657,-15.62102397,-4.887916737,-0.135786242,0.046770479,0.013552202,,1.6439E-07,0.007537108,0.87302923
1645,2.863911594,-15.64657739,-4.903008564,-0.135434441,0.045258351,0.033401864,,1.60243E-07,0.007424213,0.873336416
1646,2.936826514,-15.66341861,-4.904390259,-0.13080365,0.042420235,0.020717043,,1.57566E-07,0.007413962,0.877390033
1647,2.915378058,-15.67485442,-4.879171745,-0.165441121,0.045719072,0.020263664,,1.55775E-07,0.007603309,0.847519763
1648,2.821859837,-15.65822606,-4.905780103,-0.1355765,0.045360645,0.026810234,,1.58387E-07,0.007403665,0.873212359
1649,2.846938866,-15.67687357,-4.856728467,-0.151930289,0.044119371,0.036447847,,1.55461E-07,0.007775881,0.859048164
1650,2.852065365,-15.64180034,-4.898594272,-0.145771684,0.048460438,0.024153777,,1.6101E-07,0.007457058,0.864355026
1651,2.768837348,-15.65777408,-4.862876287,-0.146661365,0.048191526,0.02064503,,1.58458E-07,0.007728223,0.863586368
1652,2.880345091,-15.65364154,-4.875595221,-0.158089238,0.043442173,0.015581419,,1.59115E-07,0.007630551,0.853773589
1653,2.918330663,-15.68502864,-4.886059985,-0.173599021,0.045407304,0.023929983,,1.54198E-07,0.007551115,0.840633907
1654,2.896816476,-15.67417161,-4.871117952,-0.136209811,0.047663791,0.037187764,,1.55881E-07,0.007664792,0.87265952
1655,2.729365143,-15.6317325,-4.887658156,-0.140564935,0.04264017,0.043152336,,1.62639E-07,0.007539057,0.868867243
1656,2.774670086,-15.63602109,-4.886736064,-0.133057995,0.046050852,0.013940914,,1.61943E-07,0.007546012,0.875414321
1657,2.887228991,-15.68290882,-4.889310408,-0.147784002,0.041845495,0.060569273,,1.54525E-07,0.007526611,0.862617418
1658,2.895246534,-15.63971712,-4.894007511,-0.122944485,0.048228572,0.021510674,,1.61346E-07,0.007491341,0.884312754
1659,2.830106229,-15.65785142,-4.891282043,-0.165322062,0.048337822,0.016555565,,1.58446E-07,0.007511786,0.847620674
1660,2.80119152,-15.67372707,-4.892892086,-0.141882872,0.042656467,0.012302967,,1.55951E-07,0.007499701,0.867722885
1661,2.946632671,-15.67748069,-4.882668242,-0.161144313,0.046325117,0.040576801,,1.55366E-07,0.00757677,0.851169227
1662,2.891627933,-15.64880699,-4.932002994,-0.132114194,0.042307127,0.022720419,,1.59886E-07,0.007212043,0.876240928
1663,2.742547493,-15.66125382,-4.885874204,-0.148150379,0.049919385,0.025889741,,1.57908E-07,0.007552518,0.862301433
1664,2.835476262,-15.65179036,-4.881306401,-0.138708297,0.041904751,0.027263268,,1.59409E-07,0.007587096,0.870481913
1665,2.863220572,-15.67408415,-4.891029809,-0.172658756,0.043178377,0.020074004,,1.55895E-07,0.007513681,0.841424697
1666,2.857718199,-15.65321819,-4.888369388,-0.13062231,0.050637878,0.024070317,,1.59182E-07,0.007533697,0.877549153
1667,2.902681649,-15.64837057,-4.901525152,-0.124666527,0.044867343,0.021658343,,1.59955E-07,0.007435235,0.882791241
1668,2.814125993,-15.63741931,-4.891530223,-0.144220927,0.042918008,0.019510707,,1.61717E-07,0.007509922,0.865696471
1669,2.880101511,-15.66846767,-4.894455155,-0.164241976,0.044461434,0.0314177,,1.56773E-07,0.007487988,0.848536671
1670,2.861618802,-15.65769947,-4.890982696,-0.164423705,0.043999262,0.013643374,,1.5847E-07,0.007514035,0.848382481
1671,2.865643649,-15.65339081,-4.896550819,-0.167033271,0.043614807,0.034647308,,1.59154E-07,0.007472312,0.846171458
1672,2.807502983,-15.65352927,-4.903651147,-0.142601769,0.038192247,0.032758619,,1.59132E-07,0.007419444,0.867099306
1673,2.871971762,-15.66210379,-4.877920947,-0.142066611,0.04502916,0.027444446,,1.57774E-07,0.007612825,0.867563465
1674,2.878775584,-15.65033907,-4.89518897,-0.136821579,0.041615123,0.031213038,,1.59641E-07,0.007482495,0.872125818
1675,2.83619017,-15.65308959,-4.896638292,-0.130748947,0.051663647,0.026529885,,1.59202E-07,0.007471658,0.87743803
1676,2.869682031,-15.64853626,-4.881848552,-0.160132982,0.042988099,0.030247728,,1.59929E-07,0.007582984,0.852030476
1677,2.819213042,-15.65405857,-4.893083283,-0.140291044,0.048187831,0.015559404,,1.59048E-07,0.007498268,0.869105251
1678,2.875132468,-15.64206677,-4.894887471,-0.146449145,0.047335418,0.029678102,,1.60967E-07,0.007484751,0.863769658
1679,2.854333106,-15.65929432,-4.869680803,-0.130583011,0.045578188,0.009302048,,1.58218E-07,0.007675815,0.877583641
1680,2.840758344,-15.6522472,-4.884858017,-0.143402621,0.044476168,0.013864392,,1.59337E-07,0.007560197,0.866405166
1681,2.884595129,-15.6497957,-4.883298973,-0.144923169,0.049909917,0.056706548,,1.59728E-07,0.007571993,0.865088756
1682,2.871119652,-15.65772922,-4.883300991,-0.124761676,0.041531336,0.004461488,,1.58465E-07,0.007571978,0.882707248
1683,2.890657648,-15.65897677,-4.880823491,-0.118668777,0.045742407,0.025620976,,1.58268E-07,0.007590761,0.888101912
1684,2.897398692,-15.68853666,-4.893806737,-0.174011249,0.038294813,0.030923482,,1.53658E-07,0.007492845,0.840287445
1685,2.983712183,-15.68916721,-4.85855381,-0.149281895,0.047762351,0.034162109,,1.53561E-07,0.007761701,0.861326277
1686,2.929378973,-15.65988751,-4.887618524,-0.14256152,0.040927142,0.027811333,,1.58124E-07,0.007539356,0.867134207
1687,2.861206916,-15.63782737,-4.895281664,-0.138122864,0.043076403,0.022636424,,1.61651E-07,0.007481802,0.870991671
1688,2.855597233,-15.64192836,-4.881154111,-0.137250859,0.043201357,0.049270572,,1.60989E-07,0.007588251,0.871751512
1689,2.816345337,-15.64679654,-4.883638469,-0.115929764,0.045716043,0.00406019,,1.60207E-07,0.007569423,0.890537769
1690,2.933855407,-15.6312181,-4.885061299,-0.153545936,0.04509688,0.029841037,,1.62723E-07,0.00755866,0.857661366
1691,2.928590036,-15.66861881,-4.882341027,-0.166919659,0.040388744,0.012727922,,1.56749E-07,0.00757925,0.846267598
1692,2.7858177,-15.65355211,-4.886484728,-0.163617669,0.045120111,0.008717455,,1.59129E-07,0.007547909,0.849066584
1693,2.828685248,-15.64644496,-4.889814137,-0.128317666,0.044005233,0.067830438,,1.60264E-07,0.007522821,0.879573924
1694,2.845482984,-15.61957232,-4.880413416,-0.114848026,0.042458893,0.01832073,,1.64629E-07,0.007593874,0.891501619
1695,2.807491158,-15.6534546,-4.883923407,-0.123242022,0.044597086,0.017273419,,1.59144E-07,0.007567266,0.884049677
1696,2.852104647,-15.67337114,-4.889519282,-0.16942745,0.044379861,0.014088175,,1.56006E-07,0.007525039,0.844147995
1697,2.957895572,-15.69317965,-4.871443792,-0.117433628,0.043399418,0.03192896,,1.52946E-07,0.007662295,0.889199528
1698,2.978419098,-15.69319832,-4.883450466,-0.1555866,0.042516355,0.007024275,,1.52943E-07,0.007570846,0.855912952
1699,2.72417214,-15.6251,-4.888981373,-0.124359658,0.043584177,0.042013668,,1.63721E-07,0.007529088,0.883062184
1700,2.949911584,-15.63106555,-4.899298391,-0.108738919,0.0451407,0.049291789,,1.62748E-07,0.007451809,0.896964568
1701,2.905970597,-15.65575844,-4.877968273,-0.123086947,0.048106777,0.022675416,,1.58778E-07,0.007612465,0.884186782
1702,2.913638159,-15.66050521,-4.888019171,-0.131956618,0.047297641,0.016344097,,1.58026E-07,0.007536336,0.876379013
1703,2.891110066,-15.65452721,-4.896043165,-0.137565254,0.0394605,0.021169328,,1.58974E-07,0.007476106,0.87147748
1704,2.718468017,-15.63044523,-4.889407044,-0.156540012,0.040712159,0.013333707,,1.62849E-07,0.007525884,0.855097303
1705,2.929982685,-15.65881256,-4.890229903,-0.158745895,0.045408759,0.04256426,,1.58294E-07,0.007519693,0.853213137
1706,2.829779831,-15.63861441,-4.88396953,-0.135053677,0.042780256,0.019546105,,1.61524E-07,0.007566917,0.873669014
1707,2.790867642,-15.65117276,-4.886740994,-0.136232654,0.042882442,0.022310271,,1.59508E-07,0.007545975,0.872639586
1708,2.947222237,-15.66779257,-4.877111649,-0.165031442,0.042326677,0.020936131,,1.56879E-07,0.007618989,0.847867045
1709,2.887274932,-15.66981142,-4.899506868,-0.130529024,0.045204192,0.022035991,,1.56562E-07,0.007450256,0.87763102
1710,2.853915676,-15.67777267,-4.874095388,-0.142145214,0.039812343,0.025411798,,1.55321E-07,0.007642004,0.867495274
1711,2.725748931,-15.61014933,-4.893351161,-0.13352646,0.046229377,0.016484616,,1.66187E-07,0.007496259,0.875004316
1712,2.937410462,-15.67423599,-4.895421057,-0.170157362,0.051655779,0.013097791,,1.55871E-07,0.007480759,0.843532066
1713,2.931041263,-15.65578416,-4.86162605,-0.134367293,0.042837171,0.003692589,,1.58774E-07,0.007737891,0.874268892
1714,2.839644763,-15.65708789,-4.886993249,-0.147539509,0.047026154,0.005547306,,1.58567E-07,0.007544072,0.862828348
1715,2.802410273,-15.62878735,-4.887397214,-0.136281232,0.039866112,0.019863772,,1.63119E-07,0.007541025,0.872597196
