,F,V,R0,eta,gamma,alpha,,Vexp,R0exp,etaexp
1086,8.473030141,-15.68401483,-4.910974615,-0.130441365,0.046401966,0.071885397,,1.54354E-07,0.007365306,0.877707956
1087,8.425816792,-15.70591329,-4.8960548,-0.137088841,0.044507661,0.042580988,,1.51011E-07,0.007476019,0.871892763
1088,8.558913356,-15.67682336,-4.890161457,-0.1209824,0.044746747,0.081028685,,1.55468E-07,0.007520208,0.886049554
1089,8.489103311,-15.71637952,-4.903385354,-0.149364906,0.045003699,0.078597891,,1.49439E-07,0.007421416,0.861254781
1090,8.589059616,-15.70569595,-4.918347499,-0.137374983,0.043649531,0.075429234,,1.51044E-07,0.007311203,0.871643313
1091,8.567825434,-15.69575316,-4.92168718,-0.133382696,0.044786402,0.065049882,,1.52553E-07,0.007286826,0.875130119
1092,8.665472268,-15.6840004,-4.923249691,-0.142320015,0.047973851,0.055461437,,1.54357E-07,0.007275449,0.867343649
1093,8.536369808,-15.69030411,-4.91073779,-0.170739911,0.048182778,0.081808211,,1.53387E-07,0.007367051,0.84304081
1094,8.587436407,-15.71592758,-4.923775964,-0.148487254,0.045127698,0.020377112,,1.49506E-07,0.007271622,0.862010994
1095,8.600730101,-15.71859125,-4.875919888,-0.155340545,0.046825507,0.020201653,,1.49109E-07,0.007628074,0.856123579
1096,8.607029637,-15.69745189,-4.887069772,-0.124457582,0.047385619,0.043926562,,1.52294E-07,0.007543494,0.882975715
1097,8.538565552,-15.70953977,-4.910019399,-0.16148937,0.043733063,0.069543667,,1.50464E-07,0.007372345,0.850875576
1098,8.550946597,-15.69839391,-4.929824296,-0.142979957,0.043770837,0.041762768,,1.52151E-07,0.007227773,0.866771441
1099,8.601858945,-15.70590697,-4.904384372,-0.151008542,0.044095883,0.05755078,,1.51012E-07,0.007414006,0.859840354
1100,8.564532315,-15.69980225,-4.872606692,-0.154981322,0.04730302,0.06251901,,1.51937E-07,0.007653389,0.856431174
1101,8.478025507,-15.66808795,-4.927018336,-0.111670064,0.050209006,0.074277686,,1.56832E-07,0.007248082,0.894339283
1102,8.65484671,-15.70161432,-4.92249599,-0.141640075,0.04147241,0.092155487,,1.51662E-07,0.007280935,0.867933591
1103,8.709313466,-15.688184,-4.913701054,-0.136837181,0.043332578,0.058981602,,1.53712E-07,0.007345253,0.872112211
1104,8.669792306,-15.69359131,-4.912831193,-0.147755033,0.049237174,0.060302894,,1.52883E-07,0.007351645,0.862642408
1105,8.56264898,-15.70517622,-4.916141366,-0.154341221,0.052790049,0.028385785,,1.51122E-07,0.00732735,0.856979551
1106,8.600738523,-15.69538762,-4.913081476,-0.124211079,0.044932922,0.056675219,,1.52609E-07,0.007349805,0.883193397
1107,8.555959983,-15.71168818,-4.903696294,-0.158139114,0.042480309,0.050246849,,1.50141E-07,0.007419109,0.853731008
1108,8.667518875,-15.6821771,-4.865139181,-0.149162577,0.044442201,0.04374157,,1.54638E-07,0.007710755,0.861429055
1109,8.5607493,-15.71270037,-4.921453871,-0.130413481,0.043306981,0.069707304,,1.4999E-07,0.007288527,0.87773243
1110,8.62956124,-15.70164858,-4.930931082,-0.163233143,0.041795711,0.018682776,,1.51656E-07,0.007219778,0.849393135
1111,8.48462989,-15.70351337,-4.892781673,-0.137707932,0.04518982,0.096684062,,1.51374E-07,0.007500529,0.871353149
1112,8.490816093,-15.70416617,-4.866573393,-0.150636749,0.049844637,0.034016302,,1.51275E-07,0.007699704,0.860160096
1113,8.456659018,-15.68503383,-4.933772001,-0.132970498,0.0419703,0.029651738,,1.54197E-07,0.007199296,0.87549092
1114,8.573909766,-15.69175823,-4.903383878,-0.156799278,0.041745838,0.097740137,,1.53164E-07,0.007421427,0.854875634
1115,8.680104975,-15.71444279,-4.923767975,-0.157765233,0.042441101,0.034206912,,1.49728E-07,0.00727168,0.854050261
1116,8.638571608,-15.67539802,-4.920600992,-0.111764708,0.047356532,0.058580403,,1.5569E-07,0.007294745,0.894254644
1117,8.576651124,-15.69907277,-4.922461899,-0.175581912,0.052625923,0.073828005,,1.52048E-07,0.007281183,0.838968672
1118,8.675117626,-15.71172532,-4.932606185,-0.135694271,0.042245972,0.043104061,,1.50136E-07,0.007207694,0.873109527
1119,8.602086663,-15.72137447,-4.917222872,-0.153926993,0.042042061,0.029661197,,1.48694E-07,0.00731943,0.857334611
1120,8.591911258,-15.6900024,-4.896977791,-0.147046649,0.041688045,0.040845947,,1.53433E-07,0.007469122,0.863253706
1121,8.541276988,-15.70086631,-4.934878841,-0.125810552,0.042654805,0.043577813,,1.51775E-07,0.007191332,0.881781882
1122,8.520676468,-15.70415591,-4.908285301,-0.147010859,0.044237452,0.122672591,,1.51277E-07,0.007385141,0.863284603
1123,8.515594091,-15.73449505,-4.889069127,-0.143843565,0.040897738,0.071334994,,1.46756E-07,0.007528427,0.866023214
1124,8.621700397,-15.70865861,-4.891306922,-0.143348997,0.047791524,0.024825102,,1.50597E-07,0.007511599,0.866451627
1125,8.509158646,-15.6982479,-4.925578962,-0.134929615,0.047240425,0.037860186,,1.52173E-07,0.007258523,0.873777411
1126,8.569188667,-15.66922111,-4.897652053,-0.13886206,0.044072361,0.089755223,,1.56655E-07,0.007464088,0.870348076
1127,8.605061216,-15.70849172,-4.904293398,-0.145024987,0.04476175,0.038507357,,1.50622E-07,0.00741468,0.865000679
1128,8.581609425,-15.69513887,-4.914835935,-0.138934334,0.050047169,0.019967244,,1.52647E-07,0.007336922,0.870285175
1129,8.550991984,-15.68972204,-4.921277534,-0.142221965,0.044426094,0.042975331,,1.53476E-07,0.007289812,0.867428696
1130,8.62934516,-15.69986652,-4.941006976,-0.136691834,0.043561694,0.103887014,,1.51927E-07,0.007147397,0.872238979
1131,8.598282693,-15.71949189,-4.921821712,-0.153709203,0.04175195,0.028615111,,1.48974E-07,0.007285846,0.85752135
1132,8.635113327,-15.71175137,-4.907734893,-0.137112556,0.04581673,0.048634742,,1.50132E-07,0.007389207,0.871872086
1133,8.50706918,-15.68500933,-4.915997249,-0.133106931,0.046573233,0.052495577,,1.54201E-07,0.007328406,0.875371482
1134,8.645524419,-15.70226702,-4.92628229,-0.144603178,0.043529656,0.109229429,,1.51563E-07,0.007253419,0.865365621
1135,8.446086717,-15.69617939,-4.899041822,-0.147581366,0.044175027,0.112422775,,1.52488E-07,0.007453722,0.862792234
1136,8.669053071,-15.71813294,-4.909966138,-0.135662211,0.047166922,0.044544282,,1.49177E-07,0.007372738,0.873137519
1137,8.527842564,-15.74016353,-4.920863283,-0.163544659,0.045276669,0.03143681,,1.45926E-07,0.007292832,0.849128577
1138,8.605562507,-15.70632608,-4.910180089,-0.165787236,0.044554766,0.04097032,,1.50949E-07,0.007371161,0.847226474
1139,8.560276148,-15.71203236,-4.907080147,-0.148715306,0.044197524,0.012218102,,1.5009E-07,0.007394046,0.861814433
1140,8.613948379,-15.72441782,-4.926988859,-0.153137433,0.049729104,0.060224538,,1.48242E-07,0.007248296,0.858011795
1141,8.455063016,-15.66185329,-4.959974489,-0.116614655,0.042976083,0.031050072,,1.57813E-07,0.007013107,0.889928057
1142,8.565391234,-15.73873685,-4.912444233,-0.16624314,0.044375016,0.072840819,,1.46135E-07,0.00735449,0.846840308
1143,8.615891132,-15.70485785,-4.941538538,-0.13660961,0.043255333,0.066661131,,1.5117E-07,0.007143599,0.872310701
1144,8.574419073,-15.70059536,-4.909659429,-0.14797168,0.044194979,0.043586173,,1.51816E-07,0.007375,0.862455539
1145,8.577979392,-15.68161661,-4.900189035,-0.139618031,0.046773822,0.042770757,,1.54725E-07,0.007445176,0.869690367
1146,8.557051855,-15.67916924,-4.915364708,-0.141244902,0.050027851,0.05851254,,1.55104E-07,0.007333043,0.868276643
1147,8.561860398,-15.69640153,-4.905749464,-0.139713601,0.040415473,0.079950885,,1.52454E-07,0.007403892,0.869607254
1148,8.482790206,-15.71238737,-4.925073882,-0.150453649,0.044571299,0.015998827,,1.50036E-07,0.00726219,0.860317606
1149,8.601366411,-15.71706426,-4.898171063,-0.158624806,0.047434561,0.036723612,,1.49336E-07,0.007460215,0.853316458
1150,8.59063648,-15.68099442,-4.906403985,-0.146227679,0.041719667,0.036905525,,1.54821E-07,0.007399048,0.863960975
1151,8.485969878,-15.70275482,-4.917426358,-0.144027502,0.041672381,0.032418333,,1.51489E-07,0.00731794,0.865863935
1152,8.563454935,-15.7155039,-4.935243485,-0.160076993,0.042741122,0.032136582,,1.4957E-07,0.00718871,0.852078183
1153,8.490030267,-15.70426521,-4.911794583,-0.142374965,0.044894851,0.034579782,,1.5126E-07,0.00735927,0.86729599
1154,8.535605779,-15.71542806,-4.929140283,-0.1439496,0.044495349,0.123786416,,1.49581E-07,0.007232719,0.86593139
1155,8.675328621,-15.72097713,-4.929042214,-0.141588664,0.044560902,0.026585498,,1.48753E-07,0.007233428,0.867978214
1156,8.550060386,-15.67905634,-4.906428383,-0.142763606,0.042000659,0.088798512,,1.55122E-07,0.007398867,0.866958988
1157,8.659361077,-15.66611102,-4.897970997,-0.118266252,0.045743032,0.06579418,,1.57143E-07,0.007461708,0.888459467
1158,8.616043029,-15.71820066,-4.878929006,-0.135467486,0.045505906,0.05353638,,1.49167E-07,0.007605155,0.873307557
1159,8.669033551,-15.7327438,-4.938259792,-0.14889089,0.042455524,0.020874577,,1.47013E-07,0.00716706,0.861663125
1160,8.43405215,-15.71008432,-4.923775781,-0.159954604,0.044180099,0.044104944,,1.50382E-07,0.007271623,0.852182474
1161,8.621350395,-15.71477958,-4.930475677,-0.153001717,0.045788727,0.094410456,,1.49678E-07,0.007223067,0.858128248
1162,8.51543972,-15.69909796,-4.91422679,-0.153255955,0.043478162,0.088375995,,1.52044E-07,0.007341392,0.857910107
1163,8.587605936,-15.73015812,-4.920056219,-0.140374931,0.041951263,0.022447125,,1.47394E-07,0.007298721,0.869032347
1164,8.561959448,-15.67497025,-4.930842807,-0.140552894,0.045379563,0.06427628,,1.55757E-07,0.007220415,0.868877706
1165,8.553402964,-15.68682629,-4.904562064,-0.138036247,0.045388849,0.057033155,,1.53921E-07,0.007412689,0.871067118
1166,8.509739681,-15.69689147,-4.900113618,-0.127165342,0.046490782,0.037817067,,1.5238E-07,0.007445737,0.880588063
1167,8.613235528,-15.6737999,-4.909364262,-0.121002323,0.04523646,0.036005516,,1.55939E-07,0.007377177,0.886031901
1168,8.627614498,-15.6793562,-4.911567799,-0.132978698,0.043169428,0.079373961,,1.55075E-07,0.007360939,0.875483742
1169,8.546165831,-15.71123757,-4.923597414,-0.150593491,0.047108242,0.037741352,,1.50209E-07,0.00727292,0.860197305
1170,8.551746651,-15.7039405,-4.893477697,-0.135724832,0.044195421,0.0601107,,1.51309E-07,0.007495311,0.873082844
1171,8.452118305,-15.70850601,-4.925292396,-0.17140487,0.043485381,0.065901235,,1.5062E-07,0.007260603,0.842480409
1172,8.362959794,-15.74421753,-4.88948305,-0.164895873,0.042620913,0.007771634,,1.45336E-07,0.007525312,0.847981997
1173,8.57415885,-15.70260611,-4.942034915,-0.148171535,0.039878744,0.117266004,,1.51511E-07,0.007140054,0.86228319
1174,8.556725419,-15.64716697,-4.938975274,-0.130460788,0.044638245,0.061650959,,1.60148E-07,0.007161934,0.877690908
1175,8.607204485,-15.73306042,-4.894749345,-0.151299545,0.045235061,0.053816059,,1.46967E-07,0.007485785,0.859590174
1176,8.529612969,-15.71531292,-4.923232486,-0.137584145,0.043329067,0.060122453,,1.49598E-07,0.007275575,0.871461018
1177,8.626235289,-15.73826462,-4.878603705,-0.13065018,0.047545664,0.087852708,,1.46204E-07,0.007607629,0.877524697
1178,8.544882087,-15.67855142,-4.894062053,-0.13364,0.04536243,0.031213939,,1.552E-07,0.007490932,0.874904974
1179,8.543736687,-15.67833079,-4.915190489,-0.144117374,0.047133536,0.015257053,,1.55234E-07,0.007334321,0.865786121
1180,8.595978795,-15.69146468,-4.920668819,-0.137942708,0.044418636,0.066658091,,1.53209E-07,0.007294251,0.8711486
1181,8.546195764,-15.72035222,-4.87552069,-0.128681576,0.044392055,0.031667309,,1.48846E-07,0.00763112,0.879253896
1182,8.691023878,-15.67595287,-4.859541658,-0.153881767,0.047108364,0.035068463,,1.55604E-07,0.007754037,0.857373385
1183,8.584259359,-15.68952537,-4.911208202,-0.146562276,0.048758519,0.08501486,,1.53506E-07,0.007363586,0.863671945
1184,8.471082954,-15.70263559,-4.900218426,-0.149025063,0.037408276,0.038698252,,1.51507E-07,0.007444957,0.861547522
1185,8.524476988,-15.72076024,-4.933709882,-0.156886199,0.042261374,0.040642144,,1.48785E-07,0.007199743,0.85480133
1186,8.535658423,-15.71221861,-4.940638653,-0.128246006,0.046766966,0.044667953,,1.50062E-07,0.007150031,0.879636956
1187,8.620271466,-15.6926366,-4.915155378,-0.15517475,0.048443446,0.023425729,,1.53029E-07,0.007334578,0.856265532
1188,8.636631891,-15.7010243,-4.936662619,-0.130337465,0.043707962,0.05664606,,1.51751E-07,0.007178516,0.877799154
1189,8.602272777,-15.7349725,-4.881823531,-0.146106786,0.046918314,0.056235185,,1.46686E-07,0.007583173,0.864065428
1190,8.516945048,-15.68661226,-4.90108083,-0.157825058,0.042343855,0.047310997,,1.53954E-07,0.007438539,0.853999169
1191,8.467105958,-15.68985271,-4.912113085,-0.163296622,0.045319487,0.03867741,,1.53456E-07,0.007356926,0.849339218
1192,8.545408802,-15.70767783,-4.907318222,-0.146157588,0.040763767,0.06419312,,1.50745E-07,0.007392286,0.864021533
1193,8.47154813,-15.66715003,-4.868706891,-0.135323772,0.044661849,0.042756614,,1.5698E-07,0.007683294,0.873433073
1194,8.519375768,-15.68850855,-4.854730874,-0.147553348,0.046461551,0.060663485,,1.53662E-07,0.00779143,0.862816407
1195,8.557208021,-15.7098229,-4.91913962,-0.151085531,0.050479015,0.077977806,,1.50422E-07,0.007305414,0.859774158
1196,8.490041937,-15.71044717,-4.88922234,-0.132021951,0.043176705,0.049679306,,1.50328E-07,0.007527274,0.876321759
1197,8.538413113,-15.70936447,-4.917724594,-0.174903288,0.046580538,0.035026046,,1.50491E-07,0.007315758,0.839538211
1198,8.577126537,-15.6853102,-4.931698971,-0.116042339,0.045750405,0.031052175,,1.54155E-07,0.007214236,0.890437522
1199,8.577760809,-15.69292743,-4.900348361,-0.162270905,0.045533507,0.023530567,,1.52985E-07,0.007443989,0.850210847
1200,8.668730471,-15.70731673,-4.909291372,-0.135476452,0.043652822,0.033529834,,1.50799E-07,0.007377715,0.873299727
1201,8.530014909,-15.69934526,-4.909595962,-0.166134172,0.04460919,0.113105568,,1.52006E-07,0.007375468,0.846932592
1202,8.536821575,-15.70802489,-4.915114482,-0.137785872,0.038715061,0.123483813,,1.50692E-07,0.007334878,0.871285238
1203,8.452024537,-15.71423425,-4.897360269,-0.154357283,0.044111556,0.025312722,,1.4976E-07,0.007466266,0.856965787
1204,8.593766887,-15.71115481,-4.959056599,-0.134358029,0.046479981,0.057769761,,1.50222E-07,0.007019547,0.874276992
1205,8.501279892,-15.71279649,-4.922867715,-0.124251486,0.047982655,0.043735103,,1.49975E-07,0.007278229,0.883157711
1206,8.552820967,-15.67723602,-4.915918535,-0.137344092,0.044950353,0.029138517,,1.55404E-07,0.007328983,0.87167024
1207,8.517873923,-15.69236594,-4.966081576,-0.16762449,0.045066891,0.073985189,,1.53071E-07,0.006970408,0.845671333
1208,8.485474677,-15.70440286,-4.933542746,-0.129603385,0.045852153,0.114508238,,1.51239E-07,0.007200947,0.878443766
1209,8.499350669,-15.72671238,-4.941016306,-0.152029059,0.047773025,0.027514598,,1.47903E-07,0.007147331,0.85896332
1210,8.47475108,-15.69392886,-4.92774357,-0.118255928,0.049157217,0.089096256,,1.52832E-07,0.007242828,0.888468639
1211,8.640543511,-15.69114384,-4.9065869,-0.136203315,0.046723325,0.066468581,,1.53258E-07,0.007397694,0.872665189
1212,8.563912491,-15.6922028,-4.94282224,-0.152132992,0.045898713,0.080498192,,1.53096E-07,0.007134435,0.85887405
1213,8.559973843,-15.69683056,-4.917914983,-0.174029025,0.044526689,0.101729528,,1.52389E-07,0.007314366,0.840272508
1214,8.642565415,-15.69599128,-4.911869493,-0.122344023,0.044198523,0.072734081,,1.52517E-07,0.007358718,0.88484391
1215,8.563364892,-15.67595348,-4.903430066,-0.155656429,0.044438091,0.113798863,,1.55604E-07,0.007421085,0.855853186
1216,8.561420066,-15.71543168,-4.931346843,-0.156936998,0.042985662,0.052414447,,1.4958E-07,0.007216777,0.854757909
1217,8.526252811,-15.66587979,-4.912182057,-0.128527478,0.042808999,0.060651051,,1.57179E-07,0.007356419,0.879389398
1218,8.644488007,-15.6442189,-4.897874558,-0.144431148,0.045115565,0.020374784,,1.60621E-07,0.007462427,0.865514503
1219,8.499401976,-15.68056689,-4.969822952,-0.145672868,0.044504349,0.046131494,,1.54887E-07,0.006944377,0.864440443
1220,8.473770965,-15.69005254,-4.971677554,-0.141186151,0.044781174,0.125103449,,1.53425E-07,0.00693151,0.868327656
1221,8.583731788,-15.6946519,-4.926753028,-0.139678178,0.049223183,0.042655365,,1.52721E-07,0.007250006,0.869638059
1222,8.49529277,-15.68483453,-4.924256789,-0.127291879,0.049642448,0.038516955,,1.54228E-07,0.007268126,0.880476643
1223,8.630640973,-15.68143081,-4.926486512,-0.131652429,0.050090508,0.077889357,,1.54754E-07,0.007251938,0.876645638
1224,8.485649694,-15.67077684,-4.960103146,-0.150851359,0.048979782,0.08633488,,1.56411E-07,0.007012205,0.859975516
1225,8.487595533,-15.68830349,-4.915412942,-0.169124455,0.042879237,0.05420061,,1.53694E-07,0.007332689,0.844403807
1226,8.600557276,-15.70352441,-4.915143176,-0.145348981,0.040435014,0.066365345,,1.51372E-07,0.007334668,0.864720469
1227,8.631272831,-15.67082525,-4.89974385,-0.14910089,0.042790232,0.116603441,,1.56404E-07,0.007448491,0.861482195
1228,8.563001958,-15.71260122,-4.913221041,-0.134478939,0.045069437,0.069294666,,1.50004E-07,0.007348779,0.87417129
1229,8.541940839,-15.67347688,-4.916104689,-0.135968243,0.044568059,0.072251657,,1.5599E-07,0.007327619,0.872870351
1230,8.524763722,-15.69938923,-4.870613802,-0.135896869,0.046045593,0.056505675,,1.51999E-07,0.007668657,0.872932654
1231,8.510196952,-15.678666,-4.940177302,-0.153034043,0.03966422,0.030249388,,1.55182E-07,0.00715333,0.858100509
1232,8.429600252,-15.70609097,-4.903984066,-0.168931271,0.04308469,0.068805549,,1.50984E-07,0.007416974,0.844566948
1233,8.57496338,-15.67447042,-4.90216806,-0.143654309,0.047663907,0.069531544,,1.55835E-07,0.007430456,0.866187129
1234,8.67787155,-15.67351875,-4.926515176,-0.115918995,0.045647595,0.097453186,,1.55983E-07,0.00725173,0.890547359
1235,8.637556289,-15.70667454,-4.968039956,-0.137494223,0.044606298,0.072911766,,1.50896E-07,0.00695677,0.871539385
1236,8.622725075,-15.68311482,-4.945612593,-0.139559407,0.044909833,0.103028137,,1.54493E-07,0.007114555,0.869741353
1237,8.49482958,-15.68958929,-4.971886965,-0.166696802,0.04314314,0.034456442,,1.53496E-07,0.006930059,0.846456217
1238,8.547020884,-15.68880422,-4.902201105,-0.137179885,0.040923677,0.055269399,,1.53617E-07,0.00743021,0.871813386
1239,8.637274509,-15.68608983,-4.950108213,-0.147483522,0.043924214,0.098913581,,1.54034E-07,0.007082642,0.862876656
1240,8.638163053,-15.75174405,-4.932734131,-0.135679058,0.043062317,0.020317478,,1.44246E-07,0.007206772,0.873122809
1241,8.564985028,-15.6955826,-4.918381757,-0.139533049,0.043212692,0.038397005,,1.52579E-07,0.007310952,0.869764278
1242,8.403258791,-15.67022473,-4.873770045,-0.160325825,0.042741149,0.094383279,,1.56498E-07,0.007644491,0.851866184
1243,8.533633185,-15.66726387,-4.89763946,-0.147765209,0.043467071,0.087342852,,1.56962E-07,0.007464182,0.86263363
1244,8.45553974,-15.6962747,-4.872969226,-0.162614977,0.044007852,0.067633576,,1.52474E-07,0.007650615,0.849918364
1245,8.531488394,-15.68920721,-4.908088065,-0.152717485,0.046563131,0.045068807,,1.53555E-07,0.007386598,0.85837219
1246,8.586030688,-15.68656718,-4.92043821,-0.126020222,0.041877378,0.028981171,,1.53961E-07,0.007295933,0.881597019
1247,8.492947232,-15.70637644,-4.928478575,-0.14996154,0.044697364,0.035483449,,1.50941E-07,0.007237506,0.86074108
1248,8.51783779,-15.72203458,-4.92483949,-0.149898386,0.046742534,0.049424412,,1.48596E-07,0.007263892,0.860795441
1249,8.589465305,-15.7248364,-4.926883543,-0.144501316,0.043550193,0.021099238,,1.4818E-07,0.007249059,0.865453774
1250,8.533269782,-15.68682884,-4.901695051,-0.134932752,0.042672953,0.073760736,,1.53921E-07,0.007433971,0.873774669
1251,8.596572231,-15.69002596,-4.914491489,-0.136051654,0.045650389,0.052049218,,1.53429E-07,0.007339449,0.872797548
1252,8.602011234,-15.70691866,-4.911946843,-0.143682183,0.043351736,0.035568188,,1.50859E-07,0.007358149,0.866162985
1253,8.588604151,-15.71150433,-4.935751675,-0.143022507,0.046461854,0.031157581,,1.50169E-07,0.007185058,0.866734561
1254,8.500306362,-15.69072533,-4.895444605,-0.13455766,0.046005424,0.048193682,,1.53322E-07,0.007480583,0.874102477
1255,8.442302549,-15.68300182,-4.908580389,-0.127341363,0.04094885,0.020623864,,1.54511E-07,0.007382962,0.880433074
1256,8.482960972,-15.6945649,-4.866108039,-0.165507385,0.043888697,0.049734162,,1.52734E-07,0.007703288,0.847463605
1257,8.585434087,-15.68559521,-4.891659219,-0.131885175,0.047547309,0.052537602,,1.54111E-07,0.007508953,0.876441627
1258,8.548886508,-15.67086285,-4.924963656,-0.142150015,0.043808407,0.051532948,,1.56398E-07,0.00726299,0.86749111
1259,8.401916122,-15.70909366,-4.958643567,-0.164133259,0.042975394,0.014289079,,1.50531E-07,0.007022447,0.848628927
1260,8.475695596,-15.68748237,-4.920259059,-0.126872375,0.050299896,0.042627269,,1.5382E-07,0.00729724,0.880846083
1261,8.541693388,-15.68687364,-4.91381386,-0.135346015,0.051315794,0.057537667,,1.53914E-07,0.007344424,0.873413646
1262,8.633350693,-15.68934152,-4.884875557,-0.161738645,0.045858437,0.118945671,,1.53534E-07,0.007560065,0.850663501
1263,8.579001164,-15.66036725,-4.908299807,-0.122102975,0.046418734,0.023108253,,1.58048E-07,0.007385034,0.885057225
1264,8.607446446,-15.7040301,-4.911785058,-0.139288747,0.045558655,0.058762925,,1.51296E-07,0.00735934,0.869976789
1265,8.515132641,-15.66706013,-4.949901363,-0.136176649,0.045579737,0.051255115,,1.56994E-07,0.007084108,0.87268846
1266,8.437529888,-15.72071355,-4.910615925,-0.154771435,0.046334948,0.009276666,,1.48792E-07,0.007367949,0.856610946
1267,8.521664206,-15.70565958,-4.919710303,-0.114239282,0.048141192,0.051257506,,1.51049E-07,0.007301246,0.89204448
1268,8.516591533,-15.71103769,-4.863577731,-0.174545512,0.044490307,0.059289925,,1.50239E-07,0.007722804,0.839838631
1269,8.601009364,-15.68962072,-4.913593954,-0.144405826,0.0432813,0.043262179,,1.53491E-07,0.00734604,0.86553642
1270,8.601839464,-15.68503407,-4.918547512,-0.160989765,0.049456919,0.126642594,,1.54197E-07,0.00730974,0.851300784
1271,8.525456938,-15.68671028,-4.918888121,-0.142810853,0.046569319,0.064141315,,1.53939E-07,0.007307251,0.866918028
1272,8.480276701,-15.71794918,-4.897831804,-0.154521302,0.043059786,0.018425922,,1.49204E-07,0.007462746,0.85682524
1273,8.560400634,-15.6476125,-4.940633767,-0.130016186,0.047784682,0.071623259,,1.60077E-07,0.007150065,0.878081218
1274,8.540596578,-15.69934745,-4.870037973,-0.152179603,0.039372776,0.039046218,,1.52006E-07,0.007673074,0.858834017
1275,8.548689423,-15.69266386,-4.915191138,-0.155666897,0.041561043,0.078038782,,1.53025E-07,0.007334316,0.855844228
1276,8.55038305,-15.73724724,-4.920018815,-0.158375703,0.045046245,0.034331927,,1.46353E-07,0.007298994,0.853529048
1277,8.53276206,-15.68692054,-4.957892764,-0.13984843,0.045503563,0.09158744,,1.53907E-07,0.007027721,0.869490014
1278,8.502283348,-15.68942593,-4.949238204,-0.126950009,0.045898055,0.016847695,,1.53521E-07,0.007088807,0.880777703
1279,8.499561442,-15.70805498,-4.909631737,-0.147134354,0.047289882,0.061850902,,1.50688E-07,0.007375204,0.863177998
1280,8.490172762,-15.68393222,-4.909743651,-0.156407784,0.048286069,0.098471053,,1.54367E-07,0.007374379,0.855210378
1281,8.553414867,-15.69192694,-4.904649009,-0.151396981,0.043037064,0.025163711,,1.53138E-07,0.007412044,0.859506423
1282,8.605978365,-15.68756666,-4.912231876,-0.143938591,0.048970687,0.082181969,,1.53807E-07,0.007356052,0.865940923
1283,8.52375933,-15.7125655,-4.900721877,-0.154994399,0.043807154,0.086778287,,1.5001E-07,0.007441209,0.856419974
1284,8.666465503,-15.67732603,-4.910771617,-0.140596001,0.044543505,0.06414879,,1.5539E-07,0.007366802,0.868840252
1285,8.501721054,-15.65785097,-4.900877696,-0.129890793,0.045542631,0.060806223,,1.58446E-07,0.00744005,0.87819133
1286,8.463181545,-15.68126122,-4.89880116,-0.128981654,0.043285131,0.048328522,,1.5478E-07,0.007455516,0.878990092
1287,8.521203306,-15.7009389,-4.927482233,-0.157646363,0.039551991,0.062506234,,1.51764E-07,0.007244721,0.854151788
1288,8.568110654,-15.69683647,-4.912782021,-0.14809279,0.045399196,0.04541242,,1.52388E-07,0.007352006,0.862351094
1289,8.527454196,-15.66309795,-4.910799025,-0.138921916,0.047756165,0.095916793,,1.57617E-07,0.0073666,0.870295982
1290,8.50449679,-15.69192109,-4.916915328,-0.136623638,0.044109639,0.050314855,,1.53139E-07,0.007321681,0.872298464
1291,8.581809731,-15.73363228,-4.876053606,-0.166950541,0.042728595,0.049918967,,1.46883E-07,0.007627054,0.846241465
1292,8.549477224,-15.70378158,-4.932055166,-0.144626396,0.046476547,0.05697068,,1.51333E-07,0.007211667,0.865345529
1293,8.508306359,-15.70816408,-4.868618201,-0.167248264,0.040721937,0.03532079,,1.50671E-07,0.007683976,0.845989556
1294,8.679182298,-15.71068981,-4.905626047,-0.146413284,0.043383247,0.041261435,,1.50291E-07,0.007404806,0.863800634
1295,8.533480803,-15.71237168,-4.913641196,-0.146707613,0.043990554,0.045655742,,1.50039E-07,0.007345692,0.86354643
1296,8.619664399,-15.69023669,-4.92894792,-0.123679103,0.044180192,0.045590569,,1.53397E-07,0.00723411,0.883663361
1297,8.620367167,-15.70739703,-4.885886898,-0.134981167,0.046637463,0.029540925,,1.50787E-07,0.007552423,0.873732367
1298,8.558519336,-15.66345011,-4.914852993,-0.125046246,0.044703087,0.067202652,,1.57561E-07,0.007336796,0.882456091
1299,8.572346635,-15.71745334,-4.94054533,-0.141803468,0.04099848,0.039841354,,1.49278E-07,0.007150698,0.867791789
1300,8.618548351,-15.68708785,-4.908958018,-0.143705538,0.042915397,0.046171615,,1.53881E-07,0.007380174,0.866142756
1301,8.479488971,-15.68060042,-4.943979663,-0.145056177,0.04628826,0.078469791,,1.54882E-07,0.007126182,0.8649737
1302,8.543308487,-15.66020077,-4.911620045,-0.122442621,0.043845149,0.054653951,,1.58074E-07,0.007360554,0.88475667
1303,8.566675971,-15.7070091,-4.906378961,-0.148402379,0.039719855,0.017725203,,1.50846E-07,0.007399233,0.86208416
1304,8.422226189,-15.7167256,-4.918396695,-0.159689398,0.043089425,0.023589819,,1.49387E-07,0.007310843,0.852408508
1305,8.525827104,-15.66872909,-4.899970706,-0.142405132,0.039899505,0.06682653,,1.56732E-07,0.007446801,0.867269827
1306,8.451570745,-15.67242839,-4.929356499,-0.139969799,0.050708129,0.074856116,,1.56153E-07,0.007231155,0.869384491
