,F,V,R0,eta,gamma,alpha,,Vexp,R0exp,etaexp
449,5.783588891,-15.72883091,-4.939927545,-0.125297711,0.048343588,0.031190004,,1.4759E-07,0.007155117,0.882234213
450,5.820832098,-15.76163897,-4.953669405,-0.164396768,0.044877064,0.016688768,,1.42826E-07,0.007057465,0.848405335
451,5.815762195,-15.74994696,-4.929355919,-0.133363768,0.043247537,0.01355456,,1.44506E-07,0.007231159,0.875146683
452,5.812163473,-15.75805374,-4.937822517,-0.14495432,0.043315602,0.044998141,,1.43339E-07,0.007170194,0.865061808
453,5.735972104,-15.74549168,-4.931794307,-0.13000667,0.042647482,0.012165,,1.45151E-07,0.007213548,0.878089574
454,5.774915604,-15.74935538,-4.956269091,-0.176019161,0.045036656,0.011247751,,1.44591E-07,0.007039141,0.838601915
455,5.71896941,-15.74066053,-4.930786454,-0.156521234,0.041758381,0.030346856,,1.45854E-07,0.007220822,0.85511336
456,5.81036356,-15.76000319,-4.903118164,-0.138777588,0.046600071,0.036387424,,1.4306E-07,0.0074234,0.870421599
457,5.724932688,-15.73964848,-4.955637371,-0.153831546,0.045005766,0.01249134,,1.46002E-07,0.007043589,0.857416444
458,5.864016699,-15.74287744,-4.944227823,-0.129648852,0.043924409,0.045397362,,1.45531E-07,0.007124414,0.878403827
459,5.902418124,-15.76018033,-4.988439714,-0.144204185,0.043751765,0.024825288,,1.43034E-07,0.006816292,0.865710965
460,5.814838898,-15.71961139,-4.921000315,-0.119327487,0.048185052,0.028602931,,1.48957E-07,0.007291833,0.887517103
461,5.779966417,-15.75665559,-4.937941478,-0.133270841,0.043312853,0.054444156,,1.43539E-07,0.007169341,0.875228012
462,5.70745758,-15.75614955,-4.927126904,-0.13288095,0.047201093,0.016382627,,1.43612E-07,0.007247296,0.875569323
463,5.704186552,-15.75314077,-4.922588462,-0.132627985,0.040615412,0.01587466,,1.44045E-07,0.007280262,0.875790839
464,5.785307441,-15.74130559,-4.965073807,-0.145431081,0.045176332,0.023219453,,1.4576E-07,0.006977436,0.864649479
465,5.795130391,-15.74059062,-4.978671024,-0.115304158,0.041617282,0.043320388,,1.45864E-07,0.006883204,0.891095069
466,5.787829285,-15.72798957,-4.928929949,-0.160264162,0.041934147,0.022535744,,1.47714E-07,0.00723424,0.851918714
467,5.672952786,-15.73028672,-4.930996206,-0.138365027,0.046011128,0.021331837,,1.47375E-07,0.007219308,0.870780775
468,5.848082877,-15.7381287,-4.936408617,-0.126174897,0.039920111,0.020676795,,1.46224E-07,0.007180339,0.881460669
469,5.746134282,-15.76007117,-4.975820217,-0.13134855,0.043558707,0.035139885,,1.4305E-07,0.006902855,0.876912073
470,5.838049893,-15.75755695,-4.931898745,-0.130563476,0.046599625,0.02798449,,1.4341E-07,0.007212795,0.877600785
471,5.840406423,-15.73410527,-4.973358537,-0.144880538,0.04457925,0.038507955,,1.46813E-07,0.006919868,0.865125636
472,5.760362216,-15.74517859,-4.9347982,-0.103851152,0.047020933,0.017936597,,1.45196E-07,0.007191912,0.901359453
473,5.755095905,-15.72442682,-4.938180922,-0.133961329,0.043419266,0.061928781,,1.48241E-07,0.007167625,0.874623887
474,5.795565485,-15.76477045,-4.932160651,-0.145835037,0.045196705,0.019335452,,1.42379E-07,0.007210906,0.864300269
475,5.700175123,-15.73115843,-4.927800476,-0.130967803,0.042047334,0.039519816,,1.47246E-07,0.007242416,0.877246019
476,5.789658089,-15.71621211,-4.963330423,-0.118033734,0.039116831,0.043292236,,1.49464E-07,0.006989611,0.888666074
477,5.817207151,-15.77235677,-4.966123093,-0.137199258,0.039837045,0.022863617,,1.41303E-07,0.006970118,0.871796496
478,5.821702616,-15.76512055,-4.948577558,-0.139288078,0.042674134,0.03395071,,1.4233E-07,0.007093492,0.869977371
479,5.754957707,-15.76125201,-4.888185365,-0.141005423,0.048116526,0.013085327,,1.42881E-07,0.007535083,0.868484602
480,5.829024334,-15.75542566,-4.934878677,-0.106889638,0.043114963,0.012950643,,1.43716E-07,0.007191333,0.898624841
481,5.796648152,-15.76106983,-4.983223983,-0.123897846,0.042581593,0.009970875,,1.42907E-07,0.006851936,0.883470086
482,5.808670385,-15.74562854,-4.971804658,-0.118542702,0.045082247,0.014856303,,1.45131E-07,0.006930629,0.888213886
483,5.883609705,-15.77214439,-4.985640678,-0.134789417,0.041876654,0.041349364,,1.41333E-07,0.006835397,0.87389992
484,5.776475998,-15.72553762,-4.924468357,-0.14932168,0.048782198,0.022688244,,1.48076E-07,0.007266588,0.86129201
485,5.819096157,-15.74085015,-4.982644761,-0.146065984,0.043721882,0.054342573,,1.45826E-07,0.006855906,0.864100684
486,5.860407004,-15.75831935,-4.93800165,-0.148199092,0.049437017,0.018499845,,1.43301E-07,0.00716891,0.862259429
487,5.69983375,-15.73131136,-4.888899547,-0.144444101,0.047576491,0.027820111,,1.47224E-07,0.007529704,0.865503292
488,5.819079989,-15.72733582,-4.960457564,-0.12697939,0.043770351,0.012572429,,1.4781E-07,0.00700972,0.880751825
489,5.789495236,-15.73524452,-4.977113394,-0.139832903,0.039262001,0.020261654,,1.46646E-07,0.006893934,0.869503514
490,5.736233549,-15.74566399,-4.918219684,-0.123515349,0.043222881,0.037217734,,1.45126E-07,0.007312137,0.883808076
491,5.83296997,-15.76357122,-4.929968965,-0.139777929,0.044237885,0.01293138,,1.4255E-07,0.007226728,0.869551316
492,5.758369701,-15.74141893,-4.946870859,-0.119842866,0.042317281,0.019852654,,1.45743E-07,0.007105609,0.887059813
493,5.836821314,-15.77830926,-4.929030262,-0.136661253,0.046931566,0.009988832,,1.40465E-07,0.007233514,0.872265653
494,5.864912659,-15.72013444,-4.964351603,-0.130478688,0.042863575,0.0579909,,1.48879E-07,0.006982477,0.877675198
495,5.891636092,-15.71841823,-4.966791058,-0.126898348,0.044508031,0.013415456,,1.49134E-07,0.006965464,0.880823206
496,5.744971508,-15.7621505,-4.899130362,-0.153778443,0.045931834,0.019797673,,1.42753E-07,0.007453062,0.857461976
497,5.761709982,-15.74357288,-4.968514506,-0.142954342,0.043070172,0.016937199,,1.4543E-07,0.00695347,0.866793644
498,5.863826873,-15.76164743,-4.963249393,-0.132975934,0.049843098,0.029238781,,1.42825E-07,0.006990177,0.875486161
499,5.814639676,-15.73082149,-4.916421635,-0.143141327,0.045680856,0.058409725,,1.47296E-07,0.007325297,0.866631581
500,5.758497174,-15.72463104,-4.941714318,-0.140509306,0.043656041,0.03639475,,1.48211E-07,0.007142344,0.868915578
501,5.771341963,-15.73747218,-4.944667999,-0.134578615,0.040334133,0.01798523,,1.4632E-07,0.007121279,0.87408416
502,5.815468481,-15.75184983,-4.913878792,-0.151333456,0.040754507,0.049359423,,1.44231E-07,0.007343947,0.859561025
503,5.726139131,-15.76745794,-4.939651607,-0.134441902,0.044837769,0.019448191,,1.41997E-07,0.007157091,0.874203667
504,5.78464584,-15.74971727,-4.902225987,-0.144770859,0.048192014,0.0325336,,1.44539E-07,0.007430026,0.865220528
505,5.762450906,-15.78336954,-4.947654241,-0.135058785,0.048218615,0.016307113,,1.39756E-07,0.007100044,0.873664552
506,5.857340779,-15.74195375,-4.915972903,-0.148299983,0.040569267,0.050989038,,1.45665E-07,0.007328584,0.862172439
507,5.778423606,-15.72383435,-4.969762527,-0.131797122,0.045270446,0.025358466,,1.48329E-07,0.006944797,0.876518804
508,5.726990237,-15.71010692,-4.970878185,-0.135963662,0.03986488,0.025095393,,1.50379E-07,0.006937053,0.872874351
509,5.724237938,-15.74338617,-4.983709007,-0.151441926,0.044233268,0.046595157,,1.45457E-07,0.006848614,0.859467794
510,5.788182441,-15.74694093,-4.985453528,-0.145752654,0.044662631,0.017752376,,1.44941E-07,0.006836677,0.864371476
511,5.704490384,-15.72002644,-4.94792531,-0.139587168,0.046548804,0.02423763,,1.48895E-07,0.00709812,0.869717208
512,5.718487465,-15.72214659,-4.976503537,-0.14206511,0.044952194,0.034060993,,1.48579E-07,0.00689814,0.867564767
513,5.768281415,-15.72576557,-4.964914879,-0.125427297,0.042134144,0.007184505,,1.48043E-07,0.006978545,0.882119895
514,5.759586251,-15.74169392,-4.915838916,-0.121209294,0.041465272,0.024699329,,1.45703E-07,0.007329566,0.885848537
515,5.745913726,-15.73111363,-4.987248447,-0.127750673,0.046146314,0.017687409,,1.47253E-07,0.006824416,0.880072778
516,5.760466928,-15.75577744,-4.930346486,-0.142047443,0.044586602,0.056669166,,1.43666E-07,0.007224,0.867580095
517,5.701076301,-15.75728799,-4.94240399,-0.15060607,0.053501993,0.013293795,,1.43449E-07,0.007137419,0.860186485
518,5.781977062,-15.72859576,-4.976457293,-0.143738266,0.04490973,0.015692483,,1.47624E-07,0.006898459,0.86611441
519,5.775211972,-15.70838199,-4.96466825,-0.129037376,0.047940877,0.023059811,,1.50639E-07,0.006980266,0.878941114
520,5.82456044,-15.7492013,-4.994643253,-0.137766807,0.044487933,0.037798249,,1.44613E-07,0.006774137,0.871301849
521,5.706726859,-15.75917879,-4.950324451,-0.142621339,0.042011054,0.011996504,,1.43178E-07,0.007081111,0.867082337
522,5.732049542,-15.73580349,-4.963639371,-0.148983196,0.042676122,0.047231334,,1.46564E-07,0.006987452,0.861583593
523,5.757481446,-15.74766765,-4.925244933,-0.145663142,0.043766057,0.029803448,,1.44835E-07,0.007260948,0.864448851
524,5.701412139,-15.72335674,-4.940565836,-0.124072836,0.041323361,0.034185293,,1.484E-07,0.007150551,0.883315501
525,5.636413129,-15.70586366,-4.955398756,-0.151792389,0.041367474,0.030505645,,1.51018E-07,0.00704527,0.859166635
526,5.718570062,-15.75029261,-4.941100437,-0.125205415,0.044739911,0.023628307,,1.44456E-07,0.00714673,0.882315644
527,5.783675021,-15.75612391,-4.967875591,-0.151865135,0.047214066,0.023207813,,1.43616E-07,0.006957914,0.859104136
528,5.771163149,-15.74881711,-4.925433049,-0.139397958,0.047306138,0.055964372,,1.44669E-07,0.007259582,0.869881783
529,5.748104774,-15.72555763,-4.981166233,-0.121174701,0.040274893,0.034451396,,1.48073E-07,0.00686605,0.885879182
530,5.799280776,-15.73585451,-4.946992802,-0.137249673,0.040241818,0.012826765,,1.46557E-07,0.007104742,0.871752546
531,5.778018259,-15.72237025,-4.958985497,-0.112299941,0.044525816,0.012740819,,1.48546E-07,0.007020046,0.893776137
532,5.823514821,-15.75842149,-4.984811549,-0.149285036,0.044078274,0.020976342,,1.43286E-07,0.006841067,0.861323572
533,5.81541276,-15.77122392,-4.9595141,-0.175376699,0.050792256,0.005339659,,1.41464E-07,0.007016336,0.839140858
534,5.819469661,-15.75156957,-4.96806694,-0.141164386,0.045464862,0.030206035,,1.44271E-07,0.006956583,0.868346556
535,5.912530521,-15.76767401,-4.908955996,-0.136256761,0.04485898,0.052707438,,1.41967E-07,0.007380189,0.87261855
536,5.79459155,-15.75852182,-4.917188814,-0.131926119,0.046357747,0.039620379,,1.43272E-07,0.007319679,0.876405743
537,5.771412773,-15.74731929,-4.958262381,-0.155240629,0.043437013,0.026634317,,1.44886E-07,0.007025124,0.856209124
538,5.734396171,-15.70843785,-4.964144814,-0.121743566,0.050470564,0.071067779,,1.5063E-07,0.006983921,0.885375379
539,5.779768797,-15.74914565,-4.929481956,-0.146574611,0.047276611,0.018904089,,1.44622E-07,0.007230248,0.863661291
540,5.795632898,-15.7430005,-4.954885017,-0.157768419,0.042716853,0.043471786,,1.45513E-07,0.007048891,0.85404754
541,5.674670214,-15.7570459,-4.981144902,-0.14776026,0.043820096,0.026481708,,1.43483E-07,0.006866197,0.862637899
542,5.810076758,-15.74362395,-4.973783672,-0.150954044,0.044011921,0.033930249,,1.45422E-07,0.006916927,0.859887214
543,5.777534508,-15.73720608,-4.930616258,-0.148803534,0.042885531,0.014653245,,1.46359E-07,0.007222051,0.861738401
544,5.81679246,-15.74914935,-4.957064729,-0.160297402,0.043947601,0.070607943,,1.44621E-07,0.007033543,0.851890397
545,5.877896016,-15.74151435,-5.008632107,-0.132003747,0.048824956,0.010430143,,1.45729E-07,0.006680035,0.876337711
546,5.928091387,-15.76095067,-4.941583074,-0.125212968,0.042544385,0.03573897,,1.42924E-07,0.007143281,0.882308979
547,5.795217486,-15.75657087,-4.928055772,-0.139644107,0.04556785,0.010187445,,1.43552E-07,0.007240567,0.869667689
548,5.776160092,-15.71838045,-4.956395486,-0.124807781,0.042976073,0.022721452,,1.4914E-07,0.007038252,0.882666551
549,5.810172094,-15.72025238,-4.912616752,-0.150038029,0.043636592,0.040894987,,1.48861E-07,0.007353222,0.860675245
550,5.727145259,-15.728927,-4.928523457,-0.113919293,0.039697431,0.061796018,,1.47575E-07,0.007237181,0.89232997
551,5.753823385,-15.76541195,-5.016612952,-0.139036919,0.043912323,0.054493171,,1.42288E-07,0.006626934,0.870195901
552,5.857513806,-15.72102737,-4.931387172,-0.110227611,0.041966717,0.018689562,,1.48746E-07,0.007216486,0.895630257
553,5.775092996,-15.74498733,-4.962780173,-0.153798765,0.045349647,0.021076183,,1.45224E-07,0.006993458,0.857444552
554,5.853467498,-15.74896291,-4.974735068,-0.152350175,0.043211449,0.027349698,,1.44648E-07,0.006910349,0.858687537
555,5.729377386,-15.7403296,-4.924319281,-0.156236463,0.046607201,0.022820512,,1.45902E-07,0.007267672,0.855356906
556,5.768720581,-15.78063503,-4.985615413,-0.164042779,0.042588692,0.028317842,,1.40138E-07,0.00683557,0.848705715
557,5.844006516,-15.74084768,-4.908981862,-0.157721802,0.045860098,0.01115816,,1.45827E-07,0.007379998,0.854087354
558,5.811154061,-15.75678873,-4.922955507,-0.136402799,0.048137,0.029230146,,1.4352E-07,0.00727759,0.872491123
559,5.709033705,-15.75594144,-4.930457418,-0.149685174,0.045795889,0.023100524,,1.43642E-07,0.007223199,0.860978992
560,5.749288877,-15.7400762,-4.973483974,-0.159402695,0.044114761,0.029379279,,1.45939E-07,0.006919,0.852652931
561,5.784632056,-15.74555611,-4.963332001,-0.128394421,0.048041902,0.04748714,,1.45142E-07,0.0069896,0.879506415
562,5.663612705,-15.73162971,-4.931631212,-0.126873469,0.042661095,0.03914993,,1.47177E-07,0.007214725,0.88084512
563,5.708544494,-15.73137644,-4.956992383,-0.130085855,0.043153902,0.007653086,,1.47214E-07,0.007034052,0.878020045
564,5.750204102,-15.72962457,-4.927943132,-0.125698427,0.041570973,0.01303293,,1.47472E-07,0.007241383,0.881880758
565,5.893981886,-15.73880458,-4.933525443,-0.138906743,0.047918781,0.015812953,,1.46125E-07,0.007201072,0.870309187
566,5.75977883,-15.74673187,-4.965441745,-0.14791613,0.043532244,0.016206439,,1.44971E-07,0.006974869,0.86250345
567,5.790238,-15.77107287,-4.933837418,-0.185664928,0.044130901,0.054392348,,1.41485E-07,0.007198825,0.830551843
568,5.69016598,-15.746007,-4.946252748,-0.159940547,0.049332244,0.016261635,,1.45076E-07,0.007110002,0.852194453
569,5.847155434,-15.77896045,-4.911081151,-0.147704541,0.042025725,0.036830683,,1.40373E-07,0.007364522,0.862685965
570,5.803749835,-15.75606797,-4.968178968,-0.123718828,0.047468527,0.013942648,,1.43624E-07,0.006955803,0.883628257
571,5.703844025,-15.74628068,-4.923777731,-0.141479539,0.045724037,0.015255593,,1.45036E-07,0.007271609,0.868072937
572,5.80154215,-15.74423445,-4.928526231,-0.157565227,0.047665767,0.038444047,,1.45334E-07,0.007237161,0.854221093
573,5.745137395,-15.74188065,-4.931340113,-0.144395194,0.048827954,0.04890368,,1.45676E-07,0.007216825,0.865545622
574,5.803606886,-15.71374708,-4.951812476,-0.146126916,0.043931858,0.045056678,,1.49833E-07,0.007070582,0.864048035
575,5.651307267,-15.72059254,-4.940738694,-0.147067445,0.046267579,0.040208067,,1.4881E-07,0.007149315,0.863235755
576,5.802494064,-15.72722783,-4.931019841,-0.148244505,0.044561102,0.065605187,,1.47826E-07,0.007219137,0.862220272
577,5.667193232,-15.72657086,-4.94077,-0.142872009,0.046062778,0.034553047,,1.47923E-07,0.007149091,0.866865013
578,5.706084235,-15.74767938,-4.935177422,-0.137448629,0.03823514,0.021648739,,1.44834E-07,0.007189185,0.871579122
579,5.81678181,-15.77510128,-4.929909196,-0.169009991,0.044501229,0.029347905,,1.40916E-07,0.00722716,0.844500466
580,5.717551071,-15.7647876,-4.947181885,-0.12867928,0.045739281,0.025868982,,1.42377E-07,0.007103399,0.879255916
581,5.823776134,-15.77801534,-4.939452324,-0.14909945,0.047130581,0.028359505,,1.40506E-07,0.007158518,0.861483436
582,5.853711114,-15.74818541,-4.967529167,-0.146478605,0.046204252,0.03339437,,1.4476E-07,0.006960325,0.863744212
583,5.800800297,-15.7868672,-4.907244259,-0.149459867,0.044619756,0.020568347,,1.39268E-07,0.007392833,0.861172999
584,5.816929848,-15.73108069,-4.919887633,-0.117262948,0.041513583,0.055963554,,1.47258E-07,0.007299951,0.889351309
585,5.813620037,-15.76249056,-4.939105778,-0.136255628,0.046641716,0.013348711,,1.42704E-07,0.007160999,0.872619538
586,5.754002876,-15.69420998,-4.965753976,-0.145506044,0.041755414,0.080132601,,1.52789E-07,0.006972691,0.864584664
587,5.782993687,-15.72954987,-4.916245959,-0.121553208,0.045051195,0.05637108,,1.47483E-07,0.007326584,0.885543934
588,5.819470695,-15.74574052,-4.925737069,-0.124154544,0.046070773,0.036464616,,1.45115E-07,0.007257375,0.88324333
589,5.684277604,-15.7452787,-4.949553544,-0.126749424,0.047583531,0.008983661,,1.45182E-07,0.007086572,0.880954391
590,5.818781862,-15.71201073,-4.904066996,-0.140084146,0.0402098,0.003275497,,1.50093E-07,0.007416359,0.869285085
591,5.811303541,-15.74204597,-4.979970732,-0.138798106,0.043861993,0.03173262,,1.45652E-07,0.006874264,0.87040374
592,5.787393283,-15.76457267,-4.958994532,-0.172469707,0.040641311,0.025044172,,1.42408E-07,0.007019983,0.841583783
593,5.838929027,-15.73089182,-4.955271792,-0.123352625,0.043214149,0.015753325,,1.47286E-07,0.007046165,0.883951904
594,5.782930467,-15.74472875,-4.978571102,-0.119291082,0.048713418,0.017797851,,1.45262E-07,0.006883892,0.887549414
595,5.797376741,-15.75314955,-4.95862902,-0.119894993,0.044789954,0.050207,,1.44044E-07,0.007022549,0.887013574
596,5.809222384,-15.73948137,-4.91520574,-0.13951885,0.045987919,0.027804798,,1.46026E-07,0.007334209,0.869776627
597,5.793062214,-15.75767128,-4.967039369,-0.146020215,0.047187049,0.024694372,,1.43394E-07,0.006963735,0.864140234
598,5.805066897,-15.73563629,-4.951302242,-0.147983093,0.041142529,0.041614463,,1.46589E-07,0.007074191,0.862445696
599,5.692894272,-15.72157963,-4.984430152,-0.132563769,0.048175153,0.042092215,,1.48664E-07,0.006843677,0.875847081
600,5.733684403,-15.72398846,-4.920411883,-0.124759432,0.049402352,0.049460586,,1.48306E-07,0.007296125,0.882709229
601,5.778863026,-15.72540127,-4.980502827,-0.147459272,0.049101235,0.045067169,,1.48097E-07,0.006870607,0.862897581
602,5.765768517,-15.78765341,-4.892344256,-0.15125388,0.044011043,0.022074704,,1.39158E-07,0.007503811,0.859629428
603,5.810957155,-15.75848856,-4.975903994,-0.159492961,0.046046401,0.027648322,,1.43277E-07,0.006902277,0.852575969
604,5.666857387,-15.74024272,-4.965758386,-0.159144447,0.043455826,0.030984571,,1.45915E-07,0.006972661,0.852873155
605,5.847175927,-15.74261957,-4.962071508,-0.125919249,0.042373029,0.005560848,,1.45568E-07,0.006998416,0.881686041
606,5.780491696,-15.73044975,-4.973809317,-0.148755218,0.046561461,0.04065706,,1.47351E-07,0.00691675,0.861780037
607,5.761340906,-15.74738916,-4.97927841,-0.13583673,0.044536138,0.013528022,,1.44876E-07,0.006879025,0.872985153
608,5.755730671,-15.75360162,-4.943723471,-0.133678568,0.047535588,0.021460846,,1.43979E-07,0.007128008,0.874871231
609,5.73620108,-15.77058832,-4.938723273,-0.171719161,0.048144707,0.016730317,,1.41553E-07,0.007163739,0.842215667
610,5.878722415,-15.73665995,-4.931565956,-0.134398986,0.047828108,0.035229037,,1.46439E-07,0.007215196,0.874241185
611,5.838307902,-15.75405703,-4.976493397,-0.121853609,0.045445755,0.008474929,,1.43913E-07,0.006898209,0.885277956
612,5.821364299,-15.79963073,-4.910283992,-0.144176736,0.048593032,0.026137662,,1.37502E-07,0.007370395,0.865734728
613,5.861936742,-15.71375254,-4.955467723,-0.120207269,0.047469556,0.041824052,,1.49832E-07,0.007044784,0.886736625
614,5.847022242,-15.78487613,-4.981426341,-0.153163372,0.046947126,0.028300227,,1.39545E-07,0.006864265,0.857989539
615,5.920698583,-15.76100048,-4.987649891,-0.142587315,0.049929515,0.026094426,,1.42917E-07,0.006821677,0.86711184
616,5.799776905,-15.73287622,-4.961111162,-0.150599297,0.046317786,0.04578953,,1.46994E-07,0.00700514,0.860192311
617,5.684167409,-15.75108441,-4.980136481,-0.123220383,0.047049589,0.006372407,,1.44341E-07,0.006873124,0.884068807
618,5.818663423,-15.78360222,-4.941939929,-0.177814983,0.043262704,0.036521704,,1.39723E-07,0.007140732,0.837097287
619,5.681388237,-15.72842864,-4.928123392,-0.148280619,0.043095875,0.040340456,,1.47649E-07,0.007240077,0.862189134
620,5.769629987,-15.74444447,-4.956822346,-0.129412968,0.048777803,0.01561091,,1.45303E-07,0.007035248,0.878611053
621,5.829375786,-15.75680089,-4.940193566,-0.130709482,0.045684154,0.010333195,,1.43519E-07,0.007153214,0.877472659
622,5.686996838,-15.73043131,-4.97994164,-0.145750975,0.045679077,0.01692528,,1.47354E-07,0.006874464,0.864372927
623,5.779356657,-15.70503207,-4.984330178,-0.112813672,0.046460356,0.025196369,,1.51144E-07,0.006844361,0.893317095
624,5.623819879,-15.73362149,-4.943751646,-0.15717057,0.045338332,0.015425506,,1.46884E-07,0.007127807,0.854558285
625,5.782566064,-15.74672317,-4.982631463,-0.106900213,0.048069193,0.009305259,,1.44972E-07,0.006855997,0.898615338
626,5.791180185,-15.74311259,-4.94093943,-0.126710362,0.042408884,0.041034982,,1.45497E-07,0.00714788,0.880988804
627,5.881730302,-15.76174976,-4.963306271,-0.132404575,0.047911249,0.021136785,,1.4281E-07,0.006989779,0.875986521
628,5.805350693,-15.79150484,-4.928942627,-0.169362424,0.048445075,0.023059851,,1.38623E-07,0.007234148,0.844202889
629,5.755063668,-15.70736528,-4.972571719,-0.136554562,0.04245109,0.063616142,,1.50792E-07,0.006925315,0.872358721
630,5.760071954,-15.72256146,-4.966097432,-0.165260067,0.048632502,0.034284054,,1.48518E-07,0.006970297,0.847673224
631,5.806279482,-15.716983,-4.918950434,-0.138082528,0.04747835,0.048401066,,1.49349E-07,0.007306796,0.871026804
632,5.90113522,-15.72878799,-4.975781584,-0.123583565,0.045390469,0.044183112,,1.47596E-07,0.006903121,0.883747788
633,5.829075504,-15.74273321,-4.926271027,-0.153629105,0.039593044,0.01620628,,1.45552E-07,0.007253501,0.857590038
634,5.620018902,-15.74521141,-4.960307896,-0.180094568,0.047446766,0.021040617,,1.45192E-07,0.007010769,0.835191225
635,5.783967085,-15.74560106,-4.964322512,-0.139680983,0.045502589,0.035238287,,1.45135E-07,0.00698268,0.86963562
636,5.825929996,-15.76170347,-4.947502532,-0.161644059,0.04816649,0.016571927,,1.42817E-07,0.007101122,0.850743965
637,5.815310079,-15.73257022,-4.970713375,-0.13695883,0.041634162,0.043670076,,1.47039E-07,0.006938197,0.872006126
638,5.755586955,-15.70783599,-4.931364754,-0.119591731,0.044292534,0.051053648,,1.50721E-07,0.007216648,0.887282612
639,5.852178211,-15.74307697,-4.970553765,-0.144866565,0.04551487,0.036455398,,1.45502E-07,0.006939304,0.865137725
640,5.817246817,-15.78540592,-4.938597784,-0.170973771,0.043329199,0.018875119,,1.39471E-07,0.007164638,0.84284368
641,5.711594532,-15.71932587,-4.961447888,-0.152093284,0.041842188,0.024395219,,1.48999E-07,0.007002781,0.858908155
642,5.757730096,-15.73566983,-4.930870354,-0.149791439,0.038589652,0.030428632,,1.46584E-07,0.007220216,0.860887506
643,5.780100746,-15.71772934,-4.920231042,-0.130659654,0.04255118,0.045732741,,1.49237E-07,0.007297445,0.877516383
644,5.772892471,-15.72898938,-4.914200668,-0.172628562,0.04780691,0.023387974,,1.47566E-07,0.007341584,0.841450103
645,5.861007889,-15.75124583,-4.930929088,-0.157713069,0.039523881,0.022976594,,1.44318E-07,0.007219792,0.854094813
646,5.754865628,-15.7288636,-4.963496032,-0.140472305,0.044509822,0.042467975,,1.47585E-07,0.006988453,0.86894773
647,5.835823665,-15.73531789,-4.953775627,-0.130070141,0.045150971,0.039758103,,1.46635E-07,0.007056715,0.878033843
648,5.65470488,-15.751211,-4.936032091,-0.133824234,0.048610784,0.009289218,,1.44323E-07,0.007183044,0.874743801
649,5.887623224,-15.76014028,-4.942511846,-0.1226626,0.042293479,0.058744899,,1.4304E-07,0.00713665,0.884562063
650,5.686651544,-15.74256139,-4.977059354,-0.132528504,0.04743566,0.013582825,,1.45577E-07,0.006894306,0.875877968
651,5.75240302,-15.76651381,-4.983907795,-0.148227157,0.047244752,0.016947844,,1.42131E-07,0.006847253,0.86223523
652,5.829190666,-15.72382078,-4.955683811,-0.141469641,0.046078456,0.058744556,,1.48331E-07,0.007043262,0.868081529
653,5.770838175,-15.69842807,-4.922164287,-0.137416109,0.044459611,0.04835492,,1.52146E-07,0.007283351,0.871607467
654,5.787702998,-15.76973158,-4.989040219,-0.154598055,0.042202711,0.039168126,,1.41675E-07,0.0068122,0.856759479
655,5.723028605,-15.70026478,-5.002027804,-0.124509679,0.045400919,0.052187239,,1.51866E-07,0.006724298,0.882929716
656,5.707070221,-15.7346763,-4.941308603,-0.157117132,0.045497905,0.025733734,,1.46729E-07,0.007145242,0.854603952
657,5.864487183,-15.74282754,-4.954451347,-0.145382273,0.042225544,0.046124497,,1.45538E-07,0.007051948,0.864691682
658,5.864819305,-15.74484265,-4.911143218,-0.123617419,0.046793843,0.014043018,,1.45245E-07,0.007364065,0.88371787
659,5.749846161,-15.74673783,-4.946801782,-0.148087574,0.042849672,0.03985802,,1.4497E-07,0.007106099,0.862355592
660,5.750134274,-15.74589359,-4.921762408,-0.143644927,0.04681829,0.039036087,,1.45093E-07,0.007286278,0.866195256
661,5.649669401,-15.72010097,-4.927154731,-0.145289807,0.043182515,0.081731442,,1.48884E-07,0.007247094,0.864771639
662,5.792967006,-15.76122079,-4.931732106,-0.148264699,0.04430528,0.026144015,,1.42886E-07,0.007213997,0.86220286
663,5.899658277,-15.7844162,-4.939525057,-0.152635305,0.048446462,0.009869771,,1.3961E-07,0.007157997,0.858442735
664,5.852798579,-15.76435476,-4.997384898,-0.169723602,0.043682212,0.016404231,,1.42439E-07,0.00675559,0.843898036
665,5.721547456,-15.73415811,-4.962838867,-0.1499828,0.046140172,0.03133169,,1.46805E-07,0.006993047,0.86072278
666,5.76044541,-15.77442825,-4.922348928,-0.148945738,0.044175509,0.022437782,,1.41011E-07,0.007282006,0.861615867
667,5.784311876,-15.74791546,-4.95839644,-0.14786994,0.044561278,0.052531477,,1.448E-07,0.007024183,0.86254329
668,5.763227072,-15.77075111,-4.930294302,-0.161791122,0.04427887,0.018773622,,1.4153E-07,0.007224377,0.850618862
669,5.773203184,-15.72847164,-4.926685836,-0.13614788,0.043735036,0.053861092,,1.47643E-07,0.007250493,0.872713566
670,5.840287754,-15.75953792,-4.947048187,-0.15601531,0.045758159,0.026166522,,1.43126E-07,0.007104349,0.855546092
671,5.736088253,-15.72286005,-4.917279502,-0.11980284,0.041154016,0.016434066,,1.48473E-07,0.007319015,0.887095319
672,5.83534395,-15.74648409,-4.946107351,-0.11573683,0.049751675,0.019427476,,1.45007E-07,0.007111036,0.8907096
673,5.737602308,-15.71202686,-4.938136718,-0.128269395,0.046149734,0.075318746,,1.50091E-07,0.007167942,0.879616383
