,F,V,R0,eta,gamma,alpha,,Vexp,R0exp,etaexp
510,5.873270902,-15.41408187,-4.799916557,-0.118507631,0.043842281,0.027327443,,2.02185E-07,0.008230434,0.888245037
511,5.93545791,-15.45230182,-4.790557321,-0.118296206,0.045042635,0.058098552,,1.94603E-07,0.008307826,0.888432855
512,5.809636273,-15.44706784,-4.802064219,-0.13980764,0.044208327,0.01563696,,1.95625E-07,0.008212777,0.869525481
513,5.877507449,-15.46125999,-4.797513202,-0.15849482,0.044258059,0.036588175,,1.92868E-07,0.008250238,0.853427384
514,5.879520156,-15.44067678,-4.799344892,-0.141217781,0.045797527,0.038704206,,1.96879E-07,0.00823514,0.868300192
515,5.943205617,-15.44106139,-4.800571842,-0.145888072,0.043932092,0.027023025,,1.96803E-07,0.008225042,0.864254432
516,5.82053618,-15.43589251,-4.83516597,-0.124620175,0.043954223,0.04225852,,1.97823E-07,0.00794537,0.882832161
517,5.897138629,-15.46493133,-4.757594924,-0.118651064,0.045356573,0.069868012,,1.92161E-07,0.008586235,0.888117643
518,5.831278123,-15.44152336,-4.803661436,-0.125851817,0.044626707,0.009883468,,1.96712E-07,0.008199669,0.881745497
519,5.872982567,-15.43757176,-4.758704321,-0.120898046,0.044082235,0.041427145,,1.97491E-07,0.008576715,0.886124299
520,5.87031362,-15.39996531,-4.804336542,-0.116381161,0.043499861,0.037324172,,2.0506E-07,0.008194136,0.890135874
521,5.869721127,-15.42102511,-4.800071166,-0.101141488,0.043649096,0.059082364,,2.00786E-07,0.008229161,0.903805146
522,5.819563474,-15.42601715,-4.840903531,-0.116768164,0.043539756,0.052382473,,1.99786E-07,0.007899913,0.889791455
523,5.848374068,-15.43086882,-4.792230415,-0.129387201,0.046923571,0.059256024,,1.98819E-07,0.008293938,0.878633692
524,5.793660347,-15.44798288,-4.782043026,-0.116897937,0.044729281,0.029707495,,1.95446E-07,0.008378863,0.889675992
525,5.880781859,-15.45033798,-4.791483822,-0.128603049,0.043364364,0.068775843,,1.94986E-07,0.008300132,0.879322944
526,5.758658701,-15.43061863,-4.763476506,-0.148932856,0.047501076,0.047296904,,1.98869E-07,0.008535883,0.861626966
527,6.001818578,-15.43112205,-4.801842511,-0.127561877,0.046843388,0.065782093,,1.98769E-07,0.008214598,0.880238947
528,5.985925419,-15.44026752,-4.769056715,-0.098671923,0.044899802,0.03342129,,1.9696E-07,0.008488383,0.90603991
529,5.806142992,-15.43435261,-4.805453713,-0.096491161,0.046521032,0.036160325,,1.98128E-07,0.008184987,0.908017924
530,5.833465074,-15.41661626,-4.739643891,-0.129037013,0.043126476,0.058160285,,2.01673E-07,0.008741759,0.878941433
531,5.864396964,-15.44577252,-4.743205011,-0.119140683,0.046416635,0.029406955,,1.95878E-07,0.008710684,0.88768291
532,5.884739473,-15.42983198,-4.744825758,-0.119485102,0.044146119,0.05853665,,1.99026E-07,0.008696577,0.887377228
533,5.840642251,-15.41708693,-4.795064552,-0.125563793,0.045065101,0.040321847,,2.01579E-07,0.008270465,0.881999497
534,5.782875055,-15.42933695,-4.794042688,-0.12647041,0.044745765,0.033610845,,1.99124E-07,0.008278921,0.881200224
535,5.946879501,-15.43693763,-4.800671407,-0.131162648,0.04202928,0.026310313,,1.97616E-07,0.008224223,0.877075108
536,5.837372344,-15.41267797,-4.832978791,-0.124073918,0.043722167,0.061278576,,2.02469E-07,0.007962766,0.883314546
537,5.881653064,-15.44058298,-4.804193462,-0.104953793,0.041558537,0.029161981,,1.96897E-07,0.008195308,0.900366125
538,5.837646414,-15.44251824,-4.797234507,-0.112881548,0.046130346,0.034246826,,1.96517E-07,0.008252538,0.893256462
539,5.912959459,-15.45993175,-4.797577186,-0.1406498,0.049680897,0.088669697,,1.93124E-07,0.00824971,0.86879351
540,5.873544906,-15.41930874,-4.83247813,-0.121453414,0.043932855,0.020529278,,2.01131E-07,0.007966754,0.88563231
541,5.919038882,-15.43135528,-4.809244346,-0.122356437,0.045500432,0.034470867,,1.98723E-07,0.008154019,0.884832925
542,5.873356915,-15.4246189,-4.776425695,-0.127848908,0.044542076,0.054545928,,2.00066E-07,0.008426063,0.879986328
543,5.765905521,-15.43439042,-4.764633128,-0.116169114,0.046209696,0.014048367,,1.9812E-07,0.008526016,0.890324644
544,5.894197683,-15.4477686,-4.753418696,-0.129936446,0.04490321,0.052681694,,1.95488E-07,0.008622168,0.878151239
545,5.949154936,-15.42772379,-4.782171814,-0.136033529,0.047081385,0.062570873,,1.99446E-07,0.008377784,0.872813368
546,5.821568681,-15.42985866,-4.809558439,-0.158171623,0.046541966,0.067513858,,1.9902E-07,0.008151458,0.853703254
547,5.875729047,-15.44722755,-4.840889161,-0.13867154,0.043983763,0.025063039,,1.95593E-07,0.007900027,0.870513911
548,5.805448708,-15.44311947,-4.809086282,-0.101045192,0.046018599,0.024826267,,1.96399E-07,0.008155308,0.903892183
549,5.659990175,-15.4225313,-4.793532591,-0.11173174,0.045144033,0.045248063,,2.00484E-07,0.008283145,0.894284126
550,5.750366208,-15.43446009,-4.795257472,-0.126872306,0.046505842,0.044118099,,1.98107E-07,0.00826887,0.880846144
551,5.908409864,-15.45217462,-4.800899725,-0.155221539,0.046910445,0.051436788,,1.94628E-07,0.008222346,0.856225469
552,5.863249873,-15.46363663,-4.762313271,-0.130172524,0.043239916,0.015004919,,1.9241E-07,0.008545818,0.877943952
553,5.897056703,-15.42362118,-4.815886565,-0.11385551,0.046096912,0.030997299,,2.00266E-07,0.008100038,0.892386888
554,5.902765916,-15.46261668,-4.787204171,-0.134659737,0.046761938,0.020004999,,1.92606E-07,0.00833573,0.874013255
555,5.816282051,-15.4253041,-4.808293275,-0.093039572,0.045850868,0.061093073,,1.99929E-07,0.008161778,0.911157443
556,5.847140223,-15.44875963,-4.765862461,-0.126366549,0.043855027,0.032603531,,1.95294E-07,0.008515541,0.881291751
557,5.880550426,-15.41847224,-4.790014057,-0.096819219,0.041359304,0.044114147,,2.01299E-07,0.008312341,0.907720089
558,5.788193515,-15.42584017,-4.789914791,-0.10784486,0.044284251,0.073519999,,1.99822E-07,0.008313166,0.897766865
559,5.871741118,-15.43215788,-4.806613478,-0.144425328,0.040998973,0.02819841,,1.98563E-07,0.008175499,0.86551954
560,5.730704471,-15.44574246,-4.793398717,-0.130786519,0.048802267,0.012855902,,1.95884E-07,0.008284254,0.877405064
561,5.838272805,-15.43061276,-4.807739754,-0.114969781,0.042377977,0.03374053,,1.9887E-07,0.008166297,0.89139308
562,5.752046332,-15.43840662,-4.807261151,-0.135406008,0.047675575,0.036874363,,1.97326E-07,0.008170206,0.873361248
563,5.86787351,-15.44685834,-4.85133869,-0.107882852,0.047785673,0.050162065,,1.95666E-07,0.007817905,0.897732758
564,5.778120532,-15.40441374,-4.800210227,-0.10212123,0.041977439,0.105307999,,2.04149E-07,0.008228017,0.902920084
565,5.885372026,-15.44028962,-4.798069546,-0.106924048,0.043100023,0.053992632,,1.96955E-07,0.00824565,0.89859392
566,5.879390555,-15.44460471,-4.78508793,-0.131628954,0.049947822,0.032666567,,1.96107E-07,0.008353389,0.876666218
567,5.937882505,-15.45567114,-4.809698746,-0.115365724,0.047313535,0.022373429,,1.93949E-07,0.008150315,0.89104021
568,5.839222693,-15.44604642,-4.776669709,-0.13962645,0.045853806,0.028184124,,1.95825E-07,0.008424007,0.869683045
569,5.855812184,-15.42488107,-4.797549311,-0.145595974,0.043952906,0.047535248,,2.00013E-07,0.00824994,0.864506916
570,5.860029583,-15.45538601,-4.834618551,-0.131635937,0.043447192,0.080598746,,1.94004E-07,0.00794972,0.876660097
571,5.861324242,-15.43667882,-4.802619554,-0.133694659,0.042550299,0.067226547,,1.97668E-07,0.008208217,0.874857154
572,5.838113552,-15.42057401,-4.835851146,-0.123563132,0.047533127,0.054484134,,2.00877E-07,0.007939927,0.883765846
573,5.842488137,-15.44125577,-4.814678972,-0.124665172,0.046428802,0.030250651,,1.96765E-07,0.008109825,0.882792437
574,5.874251056,-15.45572483,-4.804318447,-0.143659251,0.047271734,0.047413077,,1.93938E-07,0.008194284,0.866182849
575,5.850578352,-15.43945868,-4.794352606,-0.129584206,0.047417787,0.014975143,,1.97119E-07,0.008276355,0.878460614
576,5.876075343,-15.4208941,-4.783479859,-0.139531558,0.045380365,0.049251882,,2.00813E-07,0.008366833,0.869765575
577,5.8866385,-15.4251317,-4.793590545,-0.140832696,0.044708901,0.029125087,,1.99963E-07,0.008282665,0.868634625
578,5.977536631,-15.43209008,-4.795139202,-0.112854541,0.047414342,0.04595956,,1.98577E-07,0.008269848,0.893280587
579,5.967178541,-15.43359027,-4.790997856,-0.113560854,0.044961801,0.028596591,,1.98279E-07,0.008304167,0.892649873
580,5.818290777,-15.4571301,-4.771643159,-0.131817693,0.046236566,0.043210454,,1.93666E-07,0.008466457,0.876500773
581,5.961350659,-15.43058614,-4.79400302,-0.12874515,0.048846972,0.028357031,,1.98876E-07,0.008279249,0.879198001
582,5.839440756,-15.4344473,-4.795977863,-0.156488096,0.046152713,0.035714009,,1.98109E-07,0.008262915,0.855141698
583,5.77136983,-15.45009368,-4.804066125,-0.135422083,0.04149999,0.114323486,,1.95034E-07,0.008196352,0.873347209
584,5.783990804,-15.41933619,-4.842472778,-0.115185207,0.045188537,0.061988769,,2.01126E-07,0.007887526,0.891201072
585,5.803479533,-15.45351914,-4.82058355,-0.124561289,0.047044839,0.008210068,,1.94367E-07,0.008062081,0.882884149
586,5.985654063,-15.42223049,-4.794962233,-0.111099338,0.046634599,0.027807357,,2.00544E-07,0.008271311,0.894849852
587,5.777886909,-15.42141997,-4.785312439,-0.124516916,0.049555494,0.008371787,,2.00707E-07,0.008351514,0.882923325
588,5.842354573,-15.40413543,-4.854786287,-0.133286899,0.044720649,0.104827337,,2.04206E-07,0.007790998,0.875213958
589,5.939384049,-15.44214547,-4.801124308,-0.158564949,0.04271426,0.039148691,,1.9659E-07,0.008220499,0.853367537
590,5.902421687,-15.45877144,-4.792767226,-0.127203963,0.049068705,0.023833287,,1.93349E-07,0.008289487,0.880554054
591,5.792836278,-15.42662679,-4.849318967,-0.125636082,0.045434407,0.020647045,,1.99665E-07,0.007833711,0.88193574
592,5.820249635,-15.43380524,-4.812322676,-0.124661776,0.04567245,0.04152997,,1.98236E-07,0.008128957,0.882795435
593,5.915171936,-15.40900412,-4.786556628,-0.125467979,0.045995994,0.039900551,,2.03214E-07,0.00834113,0.882084009
594,5.767723503,-15.43194196,-4.79779123,-0.136203623,0.044759156,0.030317151,,1.98606E-07,0.008247945,0.87266492
595,5.846953908,-15.41982531,-4.802980669,-0.109153864,0.044540602,0.098831379,,2.01027E-07,0.008205253,0.896592454
596,5.789143768,-15.44181869,-4.818661509,-0.139967963,0.048511791,0.024677974,,1.96654E-07,0.008077592,0.869386087
597,6.054134862,-15.45494784,-4.805214748,-0.116271037,0.045358613,0.032155329,,1.94089E-07,0.008186943,0.890233905
598,5.877376489,-15.41056819,-4.825150765,-0.088459728,0.045468905,0.042340141,,2.02897E-07,0.008025344,0.915339972
599,5.789136118,-15.4150037,-4.789730471,-0.101234389,0.045823019,0.019439453,,2.01999E-07,0.008314698,0.903721186
600,5.77801604,-15.40315666,-4.840407566,-0.120956368,0.045498042,0.088599877,,2.04406E-07,0.007903832,0.88607262
601,5.879996897,-15.43598229,-4.815446807,-0.138872239,0.045238201,0.043846249,,1.97805E-07,0.008103601,0.870339217
602,5.80630875,-15.41707707,-4.806959602,-0.109899236,0.050452401,0.03121825,,2.0158E-07,0.00817267,0.895924407
603,5.767555362,-15.4401121,-4.863530342,-0.135218851,0.043698169,0.020389921,,1.9699E-07,0.00772317,0.873524719
604,5.912567731,-15.43443149,-4.765261,-0.117749529,0.044800213,0.051794549,,1.98112E-07,0.008520664,0.888918673
605,5.787261693,-15.44435129,-4.799968134,-0.147347582,0.044432034,0.03101372,,1.96157E-07,0.008230009,0.862993964
606,5.768544998,-15.4421787,-4.850163663,-0.145417946,0.043863823,0.027304739,,1.96583E-07,0.007827096,0.864660836
607,5.849434142,-15.41701021,-4.807194848,-0.126795616,0.042649956,0.082687778,,2.01594E-07,0.008170748,0.880913699
608,5.841322001,-15.42063747,-4.801247591,-0.133255062,0.047625698,0.049430377,,2.00864E-07,0.008219486,0.875241823
609,5.891395602,-15.45184137,-4.763734733,-0.121454579,0.044381551,0.052131974,,1.94693E-07,0.008533679,0.885631279
610,5.843893179,-15.4072758,-4.850674052,-0.101797989,0.045710441,0.037906539,,2.03566E-07,0.007823103,0.903211992
611,5.881098187,-15.43509811,-4.797355063,-0.091136823,0.04713669,0.013422746,,1.9798E-07,0.008251543,0.912892798
612,5.896367688,-15.39674487,-4.791236476,-0.12004638,0.04861082,0.035110275,,2.05721E-07,0.008302186,0.886879303
613,5.955887543,-15.44979044,-4.791909697,-0.125579774,0.046399758,0.014712705,,1.95093E-07,0.008296598,0.881985402
614,5.791339951,-15.43335164,-4.797358683,-0.114924631,0.048058017,0.067108601,,1.98326E-07,0.008251513,0.891433327
615,5.841774034,-15.43542523,-4.856133965,-0.139049833,0.04157542,0.023312056,,1.97916E-07,0.007780506,0.870184664
616,5.822451488,-15.41532762,-4.803869216,-0.126055662,0.048664403,0.018329847,,2.01933E-07,0.008197966,0.881565776
617,5.88590461,-15.45572579,-4.760213353,-0.134742719,0.041328179,0.054995426,,1.93938E-07,0.008563782,0.873940731
618,5.870264186,-15.40745364,-4.787228695,-0.13361702,0.047752737,0.032121918,,2.0353E-07,0.008335526,0.874925079
619,5.767906498,-15.42856623,-4.846322705,-0.114132886,0.040162599,0.091228347,,1.99278E-07,0.007857218,0.892139395
620,5.820974256,-15.42120619,-4.790340673,-0.133424209,0.047317469,0.042826176,,2.0075E-07,0.008309626,0.875093791
621,5.816106358,-15.44164288,-4.79378428,-0.131605598,0.045985241,0.02155784,,1.96689E-07,0.00828106,0.876686694
622,5.909009756,-15.44115125,-4.78781459,-0.114936285,0.042702539,0.049037238,,1.96786E-07,0.008330643,0.891422939
623,5.811207737,-15.44867702,-4.803790374,-0.137252781,0.045042291,0.025837587,,1.9531E-07,0.008198612,0.871749837
624,5.953667329,-15.41863436,-4.787940595,-0.112887037,0.045119737,0.051322571,,2.01267E-07,0.008329594,0.893251559
625,5.88852662,-15.44122948,-4.796104691,-0.124652577,0.046834805,0.029531045,,1.9677E-07,0.008261867,0.882803556
626,5.827318776,-15.42377613,-4.803706814,-0.131011382,0.047043195,0.056861924,,2.00235E-07,0.008199297,0.87720779
627,5.889221205,-15.4377756,-4.804698523,-0.133514703,0.041323219,0.036574368,,1.97451E-07,0.00819117,0.875014604
628,5.805298563,-15.44238655,-4.751933919,-0.099466889,0.048155126,0.059148284,,1.96543E-07,0.00863498,0.905319926
629,5.819890433,-15.45150511,-4.797926342,-0.152183813,0.04176358,0.031849807,,1.94759E-07,0.00824683,0.858830402
630,5.938834768,-15.43221115,-4.779295535,-0.114295829,0.04758196,0.024157423,,1.98553E-07,0.008401916,0.891994039
631,5.843428812,-15.42668096,-4.80208665,-0.126151173,0.046386734,0.035385231,,1.99654E-07,0.008212592,0.88148158
632,5.841232413,-15.40045278,-4.800465978,-0.111383392,0.043431762,0.064434995,,2.0496E-07,0.008225913,0.894595703
633,5.86606324,-15.43183534,-4.791349414,-0.129220389,0.045340967,0.034374651,,1.98627E-07,0.008301248,0.878780271
634,5.891961965,-15.43362616,-4.804547803,-0.100101366,0.040677616,0.077504526,,1.98272E-07,0.008192405,0.904745703
635,5.776828214,-15.42494863,-4.778296837,-0.143631359,0.046323387,0.044400895,,2E-07,0.008410311,0.866207008
636,5.701437698,-15.4105679,-4.808629506,-0.115265844,0.042602489,0.070312229,,2.02897E-07,0.008159034,0.891129211
637,5.903064321,-15.43576673,-4.830271948,-0.150752365,0.043058144,0.062905149,,1.97848E-07,0.00798435,0.860060654
638,5.850028365,-15.43636156,-4.804037896,-0.137300936,0.045110581,0.03388172,,1.9773E-07,0.008196583,0.871707858
639,5.962112578,-15.43943859,-4.811730249,-0.112688698,0.04399328,0.012439404,,1.97123E-07,0.008133774,0.893428743
640,5.847414717,-15.45466727,-4.750480888,-0.120085717,0.04333274,0.075435664,,1.94144E-07,0.008647536,0.886844416
641,5.778217697,-15.44420938,-4.786229703,-0.152728165,0.042882908,0.014721158,,1.96185E-07,0.008343857,0.858363023
642,5.869622163,-15.44547265,-4.80052345,-0.12644474,0.047234629,0.012785628,,1.95937E-07,0.00822544,0.881222844
643,5.827821864,-15.43427929,-4.84839469,-0.139532122,0.04446917,0.053778282,,1.98143E-07,0.007840955,0.869765084
644,5.838680746,-15.41945272,-4.79400273,-0.102225491,0.046638695,0.043731611,,2.01102E-07,0.008279251,0.902825949
645,5.834366122,-15.44399301,-4.778341227,-0.133259741,0.044870084,0.040296236,,1.96227E-07,0.008409938,0.875237727
646,5.914712204,-15.49115344,-4.780463,-0.132385758,0.047467331,0.03463005,,1.87188E-07,0.008392113,0.876003005
647,5.878502752,-15.4405731,-4.8023719,-0.126637309,0.044378147,0.04705654,,1.96899E-07,0.00821025,0.881053164
648,5.814267757,-15.43525784,-4.801488468,-0.122222938,0.043677669,0.033413431,,1.97949E-07,0.008217506,0.884951057
649,5.898812868,-15.44704695,-4.798878571,-0.149874611,0.04189697,0.058989784,,1.95629E-07,0.008238981,0.860815907
650,5.840891153,-15.41954871,-4.857750385,-0.127136186,0.047404564,0.050883092,,2.01083E-07,0.007767939,0.880613738
651,5.912698395,-15.45047652,-4.798287098,-0.131492525,0.043468523,0.037037262,,1.94959E-07,0.008243856,0.876785829
652,5.877283182,-15.40862457,-4.786478956,-0.126559241,0.043244057,0.090245595,,2.03292E-07,0.008341777,0.88112195
653,5.882068119,-15.44258857,-4.795425806,-0.123376722,0.040843374,0.021129998,,1.96503E-07,0.008267478,0.883930604
654,5.720236563,-15.4376515,-4.799638788,-0.135437399,0.046120604,0.055713975,,1.97475E-07,0.00823272,0.873333832
655,5.76955011,-15.42857439,-4.830647733,-0.144225012,0.047194923,0.04109009,,1.99276E-07,0.00798135,0.865692935
656,5.907300491,-15.44044122,-4.809307031,-0.107170085,0.050255032,0.051881413,,1.96925E-07,0.008153508,0.898372861
657,5.881721245,-15.435159,-4.768915357,-0.132176756,0.044967748,0.021743354,,1.97968E-07,0.008489583,0.87618611
658,5.830981446,-15.46507495,-4.796858537,-0.140131548,0.04376727,0.045483157,,1.92134E-07,0.008255641,0.869243881
659,5.817625834,-15.44717069,-4.811838834,-0.124367046,0.043761494,0.041342226,,1.95605E-07,0.008132891,0.883055659
660,5.797740635,-15.41519605,-4.792983904,-0.102935475,0.045949173,0.02490553,,2.0196E-07,0.008287691,0.902185185
661,5.809479508,-15.42121216,-4.792162746,-0.149278953,0.047153543,0.044897743,,2.00749E-07,0.008294499,0.861328811
662,5.918161402,-15.41087153,-4.840147958,-0.134393394,0.047363564,0.023068826,,2.02835E-07,0.007905884,0.874246074
663,5.827944719,-15.46066186,-4.804415196,-0.115978739,0.04555703,0.013974361,,1.92983E-07,0.008193491,0.890494156
664,5.883947138,-15.39630945,-4.786993128,-0.111860696,0.047154126,0.06432695,,2.05811E-07,0.008337489,0.89416881
665,5.903541032,-15.44124143,-4.796237909,-0.127325126,0.038262885,0.056872681,,1.96768E-07,0.008260766,0.88044737
666,5.823514924,-15.44078268,-4.808340343,-0.132099828,0.046471744,0.044238467,,1.96858E-07,0.008161394,0.876253516
667,5.826808543,-15.44249637,-4.786180604,-0.147822176,0.041222738,0.035601294,,1.96521E-07,0.008344267,0.86258449
668,5.867824391,-15.45552007,-4.804602916,-0.105750603,0.049021097,0.03464605,,1.93978E-07,0.008191953,0.89964899
669,5.888945062,-15.41829357,-4.74440921,-0.119540701,0.047632167,0.014742474,,2.01335E-07,0.0087002,0.887327892
670,5.894765273,-15.46571692,-4.796316999,-0.141996915,0.044824369,0.006238712,,1.9201E-07,0.008260113,0.867623933
671,5.906872141,-15.453063,-4.804310357,-0.111023861,0.047088969,0.052639758,,1.94455E-07,0.00819435,0.894917395
672,5.788909531,-15.40492073,-4.791853352,-0.119268103,0.0445375,0.020342739,,2.04046E-07,0.008297066,0.887569809
673,5.801221443,-15.40848122,-4.829072612,-0.126687229,0.05074941,0.03233732,,2.03321E-07,0.007993931,0.881009184
674,5.769710963,-15.40737427,-4.837527628,-0.133263499,0.047889326,0.069596647,,2.03546E-07,0.007926627,0.875234438
675,5.764529007,-15.43930872,-4.789523915,-0.138633196,0.049386512,0.009396291,,1.97148E-07,0.008316416,0.87054729
676,5.974697583,-15.46954063,-4.804884462,-0.149478222,0.04379164,0.062502546,,1.91277E-07,0.008189647,0.861157192
677,5.950278427,-15.43640416,-4.804717225,-0.100446098,0.041340936,0.047278455,,1.97722E-07,0.008191017,0.904433862
678,5.842667523,-15.43424667,-4.804451432,-0.115160234,0.044320773,0.07506563,,1.98149E-07,0.008193194,0.891223328
679,5.938159276,-15.4249986,-4.741132381,-0.117076565,0.042061658,0.106651251,,1.9999E-07,0.008728756,0.889517085
680,6.01412094,-15.43621068,-4.796294367,-0.096447639,0.049902519,0.025522421,,1.9776E-07,0.0082603,0.908057443
681,5.854261266,-15.4418545,-4.824178797,-0.112742684,0.037203004,0.023098327,,1.96647E-07,0.008033148,0.893380512
682,5.864872816,-15.42543406,-4.783789273,-0.138132346,0.047288533,0.040850319,,1.99903E-07,0.008364244,0.870983413
683,5.86067667,-15.44511811,-4.813741079,-0.114360562,0.045554747,0.032172832,,1.96006E-07,0.008117435,0.891936299
684,5.827616957,-15.43329094,-4.793958138,-0.121637886,0.044517749,0.039773333,,1.98338E-07,0.008279621,0.885468951
685,5.909811304,-15.44345862,-4.785017722,-0.13663003,0.045372884,0.019978536,,1.96332E-07,0.008353976,0.872292889
686,5.883268058,-15.45107767,-4.811580363,-0.136835224,0.04605684,0.01631467,,1.94842E-07,0.008134993,0.872113918
687,5.828273242,-15.45209102,-4.797906824,-0.134047176,0.046155596,0.027349373,,1.94645E-07,0.008246991,0.874548806
688,5.918300117,-15.45457214,-4.799751108,-0.139783525,0.039373675,0.055154716,,1.94162E-07,0.008231796,0.86954645
689,5.857612111,-15.44899128,-4.800914513,-0.110872195,0.043452925,0.049178559,,1.95249E-07,0.008222224,0.895053134
690,5.947090134,-15.45113817,-4.802470733,-0.135288676,0.046289028,0.066543772,,1.9483E-07,0.008209439,0.873463727
691,5.868340115,-15.44796711,-4.792124605,-0.118896439,0.044588831,0.03455406,,1.95449E-07,0.008294815,0.887899748
692,5.866395136,-15.43381179,-4.815920068,-0.127766083,0.048464117,0.041317566,,1.98235E-07,0.008099766,0.880059216
693,5.992213058,-15.42283789,-4.7974652,-0.113258988,0.04144494,0.037628888,,2.00423E-07,0.008250634,0.892919375
694,5.815523975,-15.3937739,-4.78246965,-0.098074089,0.051460964,0.012182625,,2.06333E-07,0.008375289,0.906581733
695,5.945627229,-15.44475159,-4.78960794,-0.121534108,0.043662347,0.081707123,,1.96078E-07,0.008315717,0.885560848
696,5.906090274,-15.41240034,-4.78482702,-0.101009079,0.040323029,0.041389017,,2.02525E-07,0.008355569,0.903924826
697,5.84791272,-15.46325181,-4.800413277,-0.114108054,0.043477572,0.084719758,,1.92484E-07,0.008226347,0.892161549
698,5.899860208,-15.43845672,-4.79574997,-0.123661036,0.046094577,0.026462248,,1.97317E-07,0.008264798,0.883679325
699,5.858877021,-15.45329853,-4.796330363,-0.128683068,0.047471328,0.032252333,,1.9441E-07,0.008260003,0.879252585
700,5.913948772,-15.41524437,-4.793279641,-0.12231087,0.04401113,0.032763532,,2.0195E-07,0.00828524,0.884873245
701,5.731393597,-15.4460983,-4.79946272,-0.13264071,0.045008713,0.013405116,,1.95814E-07,0.00823417,0.875779694
702,5.882354742,-15.43229645,-4.847163738,-0.139208542,0.044024544,0.070809303,,1.98536E-07,0.007850612,0.870046569
703,5.894303662,-15.44850501,-4.792114259,-0.117065044,0.045673855,0.020229272,,1.95344E-07,0.008294901,0.889527333
704,5.801987887,-15.42410512,-4.805357859,-0.127130804,0.0479677,0.080785238,,2.00169E-07,0.008185771,0.880618477
705,5.856531031,-15.43821263,-4.804331006,-0.091595461,0.037481656,0.020860297,,1.97365E-07,0.008194181,0.912474207
706,5.893042122,-15.41784875,-4.790332499,-0.119236661,0.049427439,0.033032688,,2.01425E-07,0.008309694,0.887597716
707,5.823602239,-15.42606487,-4.832620222,-0.109277101,0.048187613,0.04016043,,1.99777E-07,0.007965622,0.896481967
708,5.922515495,-15.4494573,-4.792610054,-0.137931742,0.038609263,0.065457691,,1.95158E-07,0.00829079,0.871158153
709,5.854546776,-15.43328959,-4.789254695,-0.134567099,0.046244698,0.0578943,,1.98339E-07,0.008318655,0.874094226
710,5.81061066,-15.43351832,-4.786820607,-0.130877151,0.0418356,0.02633779,,1.98293E-07,0.008338928,0.877325546
711,5.788981092,-15.41799982,-4.7968213,-0.118188691,0.046449447,0.061942429,,2.01395E-07,0.008255949,0.88852838
712,5.882137013,-15.44382526,-4.806909897,-0.118980455,0.041267092,0.023315433,,1.9626E-07,0.008173076,0.887825153
713,5.760419513,-15.40797476,-4.785058832,-0.139676587,0.0421193,0.01403116,,2.03424E-07,0.008353632,0.869639442
714,5.948862563,-15.44435954,-4.860745893,-0.137082285,0.04245023,0.032414589,,1.96155E-07,0.007744705,0.871898479
715,5.951769668,-15.43252661,-4.802030367,-0.118971314,0.044906097,0.028934258,,1.9849E-07,0.008213055,0.887833269
716,5.851826072,-15.40555953,-4.790694302,-0.11684563,0.045924643,0.085290244,,2.03916E-07,0.008306688,0.889722529
717,5.906712648,-15.40895772,-4.799549698,-0.140559784,0.043959334,0.044470327,,2.03224E-07,0.008233454,0.868871719
718,5.90838387,-15.42565215,-4.825102204,-0.124378951,0.044001148,0.040028952,,1.99859E-07,0.008025734,0.883045147
719,5.973949273,-15.450847,-4.806264855,-0.116462214,0.046150713,0.018560398,,1.94887E-07,0.00817835,0.890063728
720,5.851313767,-15.46292782,-4.811332476,-0.127583931,0.042954756,0.017554661,,1.92547E-07,0.00813701,0.880219535
721,5.854101663,-15.45685879,-4.818598928,-0.142203442,0.044902401,0.052818486,,1.93719E-07,0.008078097,0.867444764
722,5.818286093,-15.42055175,-4.793712542,-0.129507811,0.046066127,0.028474761,,2.00881E-07,0.008281654,0.878527727
723,5.880642728,-15.44879237,-4.840841986,-0.113897165,0.04416791,0.032618817,,1.95288E-07,0.007900399,0.892349716
724,5.937413598,-15.44257737,-4.787615823,-0.11548061,0.041906083,0.03631028,,1.96505E-07,0.008332299,0.890937847
725,5.82877098,-15.44636558,-4.804621687,-0.141215327,0.045587775,0.037423733,,1.95762E-07,0.008191799,0.868302323
726,5.923477459,-15.43326275,-4.84890891,-0.16935638,0.046422394,0.040325049,,1.98344E-07,0.007836924,0.844207991
727,5.881563303,-15.45167642,-4.779630283,-0.098605988,0.046138837,0.046794971,,1.94725E-07,0.008399104,0.906099652
728,5.805433172,-15.41672831,-4.756389387,-0.121609759,0.043677156,0.10329027,,2.01651E-07,0.008596592,0.885493857
729,5.924548962,-15.43576035,-4.848066638,-0.113912772,0.042439823,0.039690171,,1.97849E-07,0.007843527,0.892335789
730,5.811798279,-15.38620272,-4.820360794,-0.128885196,0.046327733,0.075635905,,2.07901E-07,0.008063877,0.879074881
731,5.88959925,-15.43026155,-4.801716735,-0.111714817,0.051247017,0.041403758,,1.9894E-07,0.008215631,0.89429926
732,5.758249054,-15.46705641,-4.750338782,-0.139679616,0.046215367,0.014529481,,1.91753E-07,0.008648765,0.869636808
733,5.827923324,-15.45044481,-4.809221269,-0.149865775,0.044320875,0.050810452,,1.94965E-07,0.008154207,0.860823513
734,5.811201367,-15.44419961,-4.801625495,-0.122649875,0.044713075,0.022150563,,1.96187E-07,0.008216381,0.88457332
