,F,V,R0,eta0,etainf,n,tcr,gamma,alpha,,vexp,r0exp,eta0exp,etainfexp,nexp,tcrexp
1209,8.557350337,-15.8399562,-5.042061116,3.465293768,-7.217015348,-0.26139449,-0.322401466,0.068187198,0.175632584,,1.32067E-07,0.006460419,31.98585483,0.00073399,0.769977112,0.724407307
1210,8.463019216,-15.83283412,-5.078297238,3.470412355,-7.08880541,-0.256216925,-0.467073858,0.063688902,0.085742533,,1.33011E-07,0.006230509,32.14999693,0.000834394,0.773974057,0.626833792
1211,8.637332925,-15.84459624,-5.162542555,3.465641279,-6.677573497,-0.260362496,-0.366358838,0.063559432,0.116946446,,1.31456E-07,0.00572712,31.99697217,0.001258829,0.770772134,0.693253991
1212,8.487725663,-15.80132806,-5.036635236,3.461942892,-6.618122698,-0.256184327,-0.32941284,0.063480426,0.133581388,,1.37268E-07,0.006495568,31.87885356,0.001335937,0.773999287,0.71934598
1213,8.565755342,-15.82983817,-5.089863298,3.46859759,-7.193446664,-0.263599528,-0.415167403,0.065388712,0.228675711,,1.3341E-07,0.006158862,32.09170513,0.000751495,0.768281153,0.660229747
1214,8.504864844,-15.79949922,-4.985074796,3.470864427,-6.78284249,-0.258459164,-0.333484726,0.063971614,0.125271674,,1.3752E-07,0.006839266,32.16453431,0.00113305,0.772240566,0.716422841
1215,8.570108401,-15.78000116,-5.043984105,3.460778419,-7.221934333,-0.262154781,-0.397651636,0.063945493,0.29709665,,1.40227E-07,0.006448008,31.8417531,0.000730388,0.769391928,0.671896052
1216,8.5521037,-15.83851256,-5.109428883,3.462987554,-6.955021082,-0.257647425,-0.400164642,0.064206203,0.198838313,,1.32258E-07,0.006039531,31.91217358,0.000953834,0.772867678,0.670209692
1217,8.475989733,-15.80704339,-5.064264741,3.463608369,-6.753132521,-0.267107084,-0.398431609,0.067173116,0.430022444,,1.36486E-07,0.006318555,31.93199128,0.001167218,0.765591084,0.671372195
1218,8.465659756,-15.76876504,-5.17174712,3.459914225,-6.719159699,-0.255353455,-0.398965182,0.067139314,0.327240763,,1.41812E-07,0.005674646,31.81424752,0.001207552,0.774642648,0.671014064
1219,8.524987489,-15.82698663,-5.033393729,3.470663774,-6.863430228,-0.261364186,-0.385485538,0.062603927,0.262853291,,1.33791E-07,0.006516657,32.15808106,0.001045322,0.770000445,0.680120332
1220,8.422134204,-15.78796437,-5.110858992,3.463551413,-6.894959546,-0.268174161,-0.38957616,0.067826699,0.294112238,,1.39115E-07,0.0060309,31.93017262,0.001012878,0.764774576,0.677343899
1221,8.389071836,-15.79301179,-5.104403508,3.463411494,-6.687738591,-0.259900725,-0.343497253,0.065378975,0.306890133,,1.38415E-07,0.006069959,31.92570531,0.001246098,0.771128136,0.709285429
1222,8.514956121,-15.82558733,-4.99932161,3.466042312,-6.8566753,-0.269071891,-0.326432014,0.068858824,0.238673524,,1.33978E-07,0.00674252,32.00980659,0.001052407,0.764088323,0.721493425
1223,8.67069863,-15.82323537,-5.198787811,3.451790767,-6.953822012,-0.25797505,-0.271331242,0.064113308,0.308030374,,1.34294E-07,0.005523256,31.55685271,0.000954978,0.772614508,0.762363927
1224,8.440098923,-15.77894122,-4.993683219,3.462362357,-6.659398503,-0.264692716,-0.388377138,0.069266447,0.21037075,,1.40376E-07,0.006780644,31.89222843,0.001281917,0.767441736,0.678156536
1225,8.458499594,-15.7740666,-5.048231593,3.460816762,-6.754768872,-0.266901419,-0.324912394,0.066550247,0.44035672,,1.41062E-07,0.006420678,31.84297403,0.001165309,0.765748556,0.722590654
1226,8.456483465,-15.85461176,-5.041028693,3.470762144,-7.110229268,-0.257996399,-0.372325827,0.064217192,0.229581435,,1.30146E-07,0.006467092,32.1612446,0.000816708,0.772598015,0.689129669
1227,8.337436053,-15.86883112,-5.162709322,3.463280867,-7.188086591,-0.265049128,-0.392289447,0.065930275,0.117114375,,1.28308E-07,0.005726165,31.92153522,0.000755533,0.767168259,0.675508562
1228,8.561345348,-15.83737313,-4.972775513,3.471285407,-7.158297577,-0.263572608,-0.30504139,0.065385621,0.090280545,,1.32409E-07,0.006923904,32.17807781,0.000778379,0.768301836,0.737092865
1229,8.42413897,-15.84841149,-5.055410912,3.460779007,-7.61615495,-0.262373737,-0.316177473,0.067551784,0.234364912,,1.30955E-07,0.006374747,31.84177183,0.000492432,0.769223482,0.728930074
1230,8.35197767,-15.87705811,-5.038709025,3.463215313,-6.882463028,-0.27511027,-0.352568264,0.064298642,0.152893591,,1.27257E-07,0.006482111,31.91944269,0.001025615,0.75948837,0.702880587
1231,8.505979085,-15.73010417,-5.099096686,3.461526738,-6.925470871,-0.260188259,-0.39687963,0.067061348,0.377058261,,1.47402E-07,0.006102256,31.86558979,0.00098244,0.770906442,0.67241496
1232,8.434484687,-15.80460675,-5.108500429,3.467370691,-7.414415134,-0.257348445,-0.38033797,0.065237097,0.249149061,,1.36819E-07,0.006045141,32.052356,0.000602505,0.773098784,0.683630324
1233,8.491299133,-15.83649319,-5.045646526,3.462828509,-6.952119239,-0.252915685,-0.307136427,0.064137326,0.198505168,,1.32525E-07,0.006437297,31.90709852,0.000956606,0.776533352,0.735550245
1234,8.350734902,-15.79290186,-5.056489723,3.467622189,-6.612971395,-0.25823813,-0.361703718,0.064079615,0.19028675,,1.3843E-07,0.006367873,32.06041812,0.001342836,0.772411276,0.696488695
1235,8.628488629,-15.80748108,-5.009100936,3.467523675,-6.676082431,-0.262668299,-0.379473529,0.066100681,0.233912024,,1.36426E-07,0.006676904,32.05725988,0.001260707,0.768996932,0.684221537
1236,8.472400509,-15.85369236,-5.035447765,3.460836145,-7.116614467,-0.258055511,-0.386424292,0.067310591,0.260501986,,1.30265E-07,0.006503286,31.84359125,0.000811509,0.772552346,0.679482166
1237,8.49752777,-15.83056872,-5.100357724,3.471387238,-6.728715177,-0.260824568,-0.485727278,0.065336109,0.231875756,,1.33313E-07,0.006094566,32.18135468,0.001196069,0.770416064,0.615249576
1238,8.557545491,-15.78441677,-5.123041098,3.459510893,-6.698237637,-0.26356698,-0.290526426,0.062610667,0.314039732,,1.39609E-07,0.005957877,31.80141841,0.001233083,0.76830616,0.747869766
1239,8.362442739,-15.76096328,-5.083319307,3.461039287,-6.763061862,-0.246709479,-0.406184488,0.063219005,0.060186461,,1.42923E-07,0.006199297,31.85006068,0.001155685,0.781367664,0.666187253
1240,8.549601017,-15.81006456,-5.141890773,3.46699337,-7.20614599,-0.257088015,-0.35563606,0.064105515,0.24029045,,1.36074E-07,0.005846625,32.04026426,0.000742011,0.773300149,0.700727596
1241,8.434147787,-15.83390259,-5.086647642,3.47350589,-7.427498118,-0.259361216,-0.343385319,0.067153127,0.136646939,,1.32869E-07,0.006178698,32.24960805,0.000594673,0.771544279,0.709364827
1242,8.408794367,-15.86679141,-5.019072201,3.460987792,-7.392972171,-0.26821148,-0.270720377,0.068676635,0.12300684,,1.2857E-07,0.006610657,31.84842058,0.000615564,0.764746035,0.762829771
1243,8.648544795,-15.84546132,-5.078488565,3.466130169,-7.057562472,-0.256093072,-0.354905895,0.064248519,0.182094274,,1.31342E-07,0.006229317,32.01261902,0.000860874,0.774069922,0.70123943
1244,8.457030934,-15.78867932,-5.02437704,3.461876516,-6.862539236,-0.262501466,-0.393991146,0.066188981,0.445496624,,1.39016E-07,0.006575682,31.87673763,0.001046254,0.769125237,0.674360027
1245,8.32554582,-15.81030261,-5.152743073,3.463780763,-6.742750064,-0.246924295,-0.306279863,0.067664732,0.131526905,,1.36042E-07,0.005783518,31.93749665,0.001179399,0.781199832,0.736180561
1246,8.470837243,-15.86103547,-4.967828306,3.464129988,-7.020467166,-0.262913054,-0.394425317,0.063279796,0.29784524,,1.29312E-07,0.006958243,31.94865197,0.000893408,0.768808739,0.674067303
1247,8.472108687,-15.79727364,-5.052656311,3.463578486,-6.778704974,-0.263982452,-0.386949079,0.069541778,0.360969568,,1.37826E-07,0.006392331,31.93103707,0.001137747,0.767987016,0.679125676
1248,8.44117468,-15.79376878,-5.158994309,3.458094368,-6.471632341,-0.256833181,-0.314479173,0.066145052,0.089490315,,1.3831E-07,0.005747477,31.75640279,0.001546699,0.773497237,0.730169067
1249,8.548579447,-15.78576027,-5.109131795,3.47346385,-7.084319646,-0.249534499,-0.385917888,0.068277113,0.261281556,,1.39422E-07,0.006041326,32.24825231,0.000838145,0.7791634,0.679826345
1250,8.417806593,-15.8442342,-5.015546383,3.4626235,-7.121152728,-0.264782111,-0.346415917,0.067958789,0.230955106,,1.31503E-07,0.006634006,31.90055793,0.000807835,0.767373134,0.707218282
1251,8.555776026,-15.75178277,-5.038820421,3.465539525,-6.316354816,-0.262177883,-0.355816119,0.066384859,0.237595304,,1.44241E-07,0.006481389,31.99371653,0.001806517,0.769374153,0.700601436
1252,8.394988295,-15.81647208,-5.002606773,3.469933081,-7.456728907,-0.265170386,-0.266038231,0.066043654,0.337628656,,1.35205E-07,0.006720406,32.13459194,0.000577542,0.76707524,0.766409826
1253,8.455086904,-15.76158847,-5.004898787,3.46540104,-7.210076387,-0.268454863,-0.377184758,0.06656127,0.218835633,,1.42833E-07,0.00670502,31.98928618,0.000739101,0.764559932,0.685789357
1254,8.340031151,-15.84025596,-5.080417727,3.468471095,-6.509382107,-0.27174492,-0.335869855,0.068104983,0.215732223,,1.32027E-07,0.006217311,32.08764597,0.0014894,0.76204862,0.714716117
1255,8.482322397,-15.84779022,-4.993247361,3.460001675,-6.821147012,-0.283740063,-0.352125067,0.063986154,0.474278624,,1.31036E-07,0.0067836,31.8170298,0.001090469,0.752962342,0.70319217
1256,8.458588115,-15.8349047,-5.035580647,3.460598482,-7.355617066,-0.257225665,-0.344574795,0.068822873,0.178717152,,1.32736E-07,0.006502421,31.83602411,0.000638993,0.773193711,0.708521556
1257,8.339215839,-15.87695923,-4.989599967,3.460015389,-6.894807667,-0.257186522,-0.345826802,0.067478841,0.072049987,,1.27269E-07,0.006808388,31.81746614,0.001013032,0.773223977,0.707635037
1258,8.498017644,-15.77582492,-4.999217084,3.460304141,-6.894847258,-0.253362393,-0.357233293,0.063947566,0.131866926,,1.40814E-07,0.006743224,31.82665482,0.001012992,0.776186546,0.699609265
1259,8.505402486,-15.80521515,-5.023123648,3.463970164,-7.471423376,-0.258282924,-0.390014541,0.063733408,0.30946818,,1.36736E-07,0.006583929,31.94354621,0.000569118,0.772376677,0.677047029
1260,8.306081502,-15.82769085,-5.05383491,3.469961592,-6.583821241,-0.262698487,-0.346647004,0.065991393,0.372389409,,1.33697E-07,0.006384801,32.13550815,0.001382556,0.768973718,0.707054872
1261,8.266883883,-15.78989234,-5.074442878,3.471895042,-6.877600535,-0.266367689,-0.445914192,0.05975465,0.258898728,,1.38847E-07,0.00625457,32.19770066,0.001030614,0.766157368,0.640238708
1262,8.537930764,-15.8029802,-5.004802543,3.464531821,-6.676583476,-0.248381612,-0.347138148,0.066051637,0.173130267,,1.37042E-07,0.006705665,31.96149257,0.001260076,0.780062206,0.706707691
1263,8.449440295,-15.81246593,-5.07472511,3.466445453,-6.83102882,-0.258076788,-0.42339199,0.065589852,0.286888874,,1.35748E-07,0.006252805,32.02271367,0.001079747,0.772535908,0.654821899
1264,8.525857857,-15.85843384,-5.169928948,3.466447236,-6.638876157,-0.266946275,-0.460383854,0.067085434,0.117062457,,1.29649E-07,0.005684973,32.02277076,0.001308497,0.765714208,0.631041372
1265,8.542269588,-15.80642211,-5.08607751,3.460256927,-7.020989322,-0.268417178,-0.32354745,0.064295926,0.314268372,,1.36571E-07,0.006182222,31.82515219,0.000892942,0.764588745,0.723577623
1266,8.47799079,-15.81530237,-5.012191584,3.465445731,-6.495822383,-0.250721532,-0.355014134,0.067767826,0.098368685,,1.35363E-07,0.006656299,31.99071585,0.001509733,0.778239056,0.701163533
1267,8.550607034,-15.82481963,-5.095278473,3.467628342,-6.698535739,-0.261537044,-0.332515996,0.064538517,0.2338155,,1.34081E-07,0.006125601,32.06061539,0.001232716,0.769867356,0.717117198
1268,8.450726831,-15.82053723,-5.073630005,3.471437825,-7.36531183,-0.257513812,-0.347930374,0.065997381,0.100050198,,1.34657E-07,0.006259656,32.1829827,0.000632828,0.77297095,0.706148041
1269,8.450709335,-15.84889553,-5.033209452,3.4675991,-7.282619438,-0.260681623,-0.358158027,0.065308417,0.312916071,,1.30892E-07,0.006517858,32.05967788,0.000687383,0.770526198,0.698962611
1270,8.468124976,-15.82963788,-5.026540195,3.47139958,-7.000753804,-0.254312348,-0.402006855,0.065832057,0.367459712,,1.33437E-07,0.006561473,32.18175188,0.000911195,0.775449554,0.66897616
1271,8.475434562,-15.84528409,-5.027524666,3.464278184,-6.885224128,-0.260649867,-0.407505411,0.065508285,0.322374703,,1.31365E-07,0.006555016,31.95338699,0.001022787,0.770550667,0.665307852
1272,8.494492876,-15.80265086,-5.055478322,3.463073098,-6.926205808,-0.264527889,-0.264205823,0.066760507,0.151708929,,1.37087E-07,0.006374317,31.91490359,0.000981719,0.767568242,0.767815489
1273,8.482432713,-15.83426211,-5.024723288,3.464141581,-6.77138592,-0.259571682,-0.339580142,0.064504502,0.279096308,,1.32821E-07,0.006573405,31.94902234,0.001146105,0.771381912,0.712069228
1274,8.377540365,-15.84190365,-5.073917632,3.469490062,-6.59715671,-0.257064888,-0.410334458,0.066634657,0.254577166,,1.3181E-07,0.006257856,32.12035887,0.001364241,0.773318033,0.663428324
1275,8.390614033,-15.88866273,-5.115678509,3.464033908,-6.756253055,-0.261162226,-0.294826777,0.064998003,0.149793623,,1.25789E-07,0.006001904,31.94558248,0.001163581,0.77015597,0.744660569
1276,8.603671485,-15.81608227,-5.124267962,3.464204711,-6.350896905,-0.247370781,-0.35708962,0.068817519,0.158558621,,1.35258E-07,0.005950572,31.95103935,0.001745181,0.780851115,0.699709787
1277,8.496172865,-15.88604462,-5.042286786,3.462737861,-6.596967278,-0.265281334,-0.353162242,0.067396235,0.303552518,,1.26118E-07,0.006458961,31.90420632,0.0013645,0.766990139,0.702463215
1278,8.402601503,-15.79569543,-4.988545701,3.467723731,-6.385247074,-0.251414237,-0.339310594,0.069687342,0.148444087,,1.38044E-07,0.006815569,32.06367378,0.001686252,0.777700153,0.712261191
1279,8.471604739,-15.80688971,-5.139541554,3.468413477,-7.271111449,-0.268729082,-0.314054886,0.066901158,0.33724497,,1.36507E-07,0.005860376,32.08579718,0.000695339,0.764350304,0.730478934
1280,8.452594961,-15.77799678,-5.076048566,3.469827332,-6.89771162,-0.263353057,-0.382854826,0.068987929,0.151462237,,1.40509E-07,0.006244535,32.13119394,0.001010094,0.768470536,0.681911888
1281,8.365905894,-15.8104642,-5.108324886,3.469366089,-6.871473605,-0.267594047,-0.324585077,0.064608278,0.214263167,,1.3602E-07,0.006046203,32.11637707,0.001036948,0.76521836,0.722827209
1282,8.634119001,-15.82119661,-5.033161984,3.461987324,-6.79218721,-0.262744435,-0.416383219,0.065967032,0.277159374,,1.34568E-07,0.006518168,31.88027004,0.001122511,0.768938386,0.659427517
1283,8.451932676,-15.82401972,-5.062683786,3.462901842,-6.926107019,-0.24728294,-0.386291084,0.066906279,0.137398845,,1.34189E-07,0.006328552,31.90943844,0.000981816,0.780919709,0.679572684
1284,8.402598257,-15.8428019,-5.08069496,3.466117543,-6.944593092,-0.253308022,-0.331243914,0.065815363,0.132449767,,1.31692E-07,0.006215588,32.01221482,0.000963832,0.77622875,0.71803001
1285,8.521480529,-15.77951928,-5.043536685,3.460113618,-7.121630358,-0.25003999,-0.385865469,0.064727798,0.185059241,,1.40295E-07,0.006450893,31.82059169,0.000807449,0.778769639,0.679861982
1286,8.563555141,-15.85600262,-5.040297701,3.466688607,-7.016707209,-0.262091599,-0.395952704,0.06232772,0.233079262,,1.29965E-07,0.006471821,32.03050107,0.000896774,0.76944054,0.673038527
1287,8.470794477,-15.79663508,-5.041893984,3.466507342,-6.465186198,-0.256541449,-0.400919555,0.065012383,0.464397395,,1.37914E-07,0.006461499,32.02469559,0.001556701,0.773722924,0.669703934
1288,8.508646108,-15.79559549,-4.979301761,3.468880522,-6.339020524,-0.251795927,-0.360120847,0.064671549,0.167191376,,1.38058E-07,0.006878864,32.10078619,0.001766031,0.777403369,0.697592019
1289,8.49183156,-15.83684706,-5.002995543,3.466047334,-6.431555629,-0.250894699,-0.351695059,0.065570666,0.232195348,,1.32478E-07,0.006717793,32.00996735,0.001609944,0.778104302,0.703494613
1290,8.440695895,-15.79243883,-5.001206572,3.462836171,-7.118578985,-0.258866018,-0.428761747,0.070001101,0.299680052,,1.38494E-07,0.006729822,31.907343,0.000809917,0.77192644,0.651315088
1291,8.561054823,-15.81642727,-5.144466336,3.466122184,-6.926592114,-0.257466573,-0.363610719,0.065331914,0.211930961,,1.35211E-07,0.005831586,32.01236338,0.000981339,0.773007465,0.695161756
1292,8.440503386,-15.77116947,-5.047982642,3.469225126,-7.334525201,-0.263594688,-0.318226455,0.066892488,0.392783783,,1.41471E-07,0.006422276,32.11185015,0.000652614,0.768284871,0.727438038
1293,8.545034856,-15.82868958,-5.090366853,3.466337967,-7.147722202,-0.256699176,-0.367324523,0.069057167,0.170605637,,1.33563E-07,0.006155761,32.01927186,0.000786654,0.773600897,0.692584849
1294,8.597568689,-15.81344332,-5.094964746,3.469238726,-6.617941552,-0.252956557,-0.365556187,0.064061601,0.430519762,,1.35615E-07,0.006127523,32.1122869,0.001336179,0.776501615,0.693810655
1295,8.441025993,-15.7976071,-5.038906429,3.472341424,-7.422411393,-0.25557586,-0.352843462,0.066382125,0.346690084,,1.3778E-07,0.006480832,32.21207633,0.000597706,0.774470383,0.702687182
1296,8.4101797,-15.83879872,-5.007976189,3.465518389,-7.067993985,-0.254816741,-0.330407774,0.066830276,0.292168644,,1.3222E-07,0.006684418,31.9930403,0.00085194,0.775058521,0.718630635
1297,8.393813829,-15.8475064,-5.058113875,3.473579168,-7.533711056,-0.249129348,-0.387516565,0.063660417,0.400435413,,1.31074E-07,0.006357539,32.25197134,0.00053475,0.779479143,0.678740391
1298,8.45199951,-15.81953514,-4.978995491,3.462572086,-6.754252381,-0.248071198,-0.382835925,0.063832484,0.438832469,,1.34792E-07,0.006880971,31.89891786,0.001165911,0.780304385,0.681924777
1299,8.454322933,-15.79913605,-5.065432671,3.47029603,-6.882634113,-0.26341604,-0.305456712,0.064353006,0.349012736,,1.3757E-07,0.00631118,32.1462573,0.001025439,0.768422136,0.736786798
1300,8.523463598,-15.73836813,-4.994314313,3.456964497,-6.874673174,-0.251521235,-0.272548315,0.064359573,0.247169639,,1.46189E-07,0.006776366,31.72054244,0.001033635,0.777616945,0.761436639
1301,8.474330371,-15.86220647,-5.011092734,3.469858002,-7.42187949,-0.255888694,-0.295830692,0.06844887,0.146863754,,1.29161E-07,0.006663618,32.13217941,0.000598024,0.77422814,0.743913368
1302,8.367999927,-15.81592612,-5.083845959,3.464589197,-6.884170202,-0.245857031,-0.415717055,0.068149871,0.146042049,,1.35279E-07,0.006196033,31.96332645,0.001023865,0.782034024,0.65986695
1303,8.443523884,-15.77937291,-5.053417154,3.467212854,-6.500836199,-0.259095408,-0.413996802,0.070347387,0.18678074,,1.40315E-07,0.006387469,32.04729737,0.001502183,0.771749388,0.661003065
1304,8.408626429,-15.85924562,-5.087610817,3.463514397,-6.641125171,-0.264067238,-0.32071959,0.067992448,0.17651906,,1.29544E-07,0.00617275,31.92899072,0.001305557,0.767921904,0.725626695
1305,8.415477979,-15.80273102,-5.068536611,3.465052178,-6.738845342,-0.261846835,-0.375979403,0.070543904,0.132800622,,1.37076E-07,0.00629162,31.97812827,0.001184013,0.769628895,0.686616475
1306,8.606433461,-15.80873393,-4.977505308,3.477189947,-6.624943818,-0.247584677,-0.297669042,0.070534311,0.38745439,,1.36256E-07,0.006891233,32.36863657,0.001326855,0.780684112,0.742547051
1307,8.569490476,-15.86795279,-5.092906691,3.468670761,-6.908810792,-0.25575461,-0.279616286,0.066292396,0.158575265,,1.28421E-07,0.006140146,32.0940534,0.000998945,0.774331959,0.756073802
1308,8.515787527,-15.82758639,-5.111180317,3.463511327,-6.903618034,-0.260086708,-0.288216775,0.062130784,0.267917511,,1.33711E-07,0.006028963,31.9288927,0.001004146,0.770984732,0.74959908
1309,8.479243585,-15.82048885,-5.007949849,3.466336932,-6.829816876,-0.257604544,-0.46519106,0.067133839,0.231746369,,1.34663E-07,0.006684594,32.01923872,0.001081056,0.77290082,0.628015105
1310,8.505288305,-15.84172352,-5.120821995,3.45444416,-7.212314359,-0.246414733,-0.380663603,0.066601117,0.130402442,,1.31834E-07,0.005971113,31.64069662,0.000737448,0.781598003,0.683407747
1311,8.425406678,-15.7970684,-5.039164512,3.471842658,-6.430931045,-0.259112212,-0.318284734,0.066492368,0.18062356,,1.37854E-07,0.006479159,32.19601405,0.00161095,0.77173642,0.727395644
1312,8.524552017,-15.80167876,-5.055317741,3.459984297,-6.703752586,-0.271361148,-0.341613106,0.065434505,0.33963599,,1.3722E-07,0.006375341,31.81647689,0.001226301,0.762341128,0.710623088
1313,8.538636257,-15.82712709,-5.131234625,3.470208488,-6.911701672,-0.264186849,-0.407671284,0.064398275,0.075595052,,1.33772E-07,0.00590926,32.14344326,0.000996061,0.767830058,0.665197504
1314,8.516534244,-15.79154438,-5.039872758,3.465106167,-6.694460119,-0.255016687,-0.395984453,0.06630071,0.29537519,,1.38618E-07,0.006474572,31.97985481,0.00123775,0.774903567,0.67301716
1315,8.560690056,-15.89228351,-5.056613344,3.463073738,-6.846621032,-0.257996064,-0.388259111,0.066318203,0.155935683,,1.25334E-07,0.006367086,31.91492401,0.001063042,0.772598273,0.678236582
1316,8.534509477,-15.79542165,-5.049078195,3.468769431,-7.049429526,-0.24338417,-0.262176831,0.063387211,0.133636853,,1.38082E-07,0.006415244,32.09722028,0.000867904,0.783970278,0.769374962
1317,8.602630915,-15.86779108,-4.992155746,3.458469649,-7.197707976,-0.252564575,-0.338180685,0.067490994,0.128460031,,1.28442E-07,0.006791009,31.7683226,0.000748299,0.776806049,0.713066436
1318,8.579359556,-15.81954038,-5.068475955,3.464102355,-7.00352971,-0.259868576,-0.446463059,0.064041296,0.117302468,,1.34791E-07,0.006292002,31.94776915,0.000908669,0.771152927,0.639887398
1319,8.430387446,-15.77636431,-5.038701208,3.46611948,-7.513083741,-0.256389427,-0.444703116,0.066890982,0.263895755,,1.40738E-07,0.006482162,32.01227681,0.000545895,0.773840556,0.641014555
1320,8.541693774,-15.85912992,-5.05781431,3.466394824,-6.981652445,-0.254852841,-0.337433201,0.067164756,0.125757458,,1.29559E-07,0.006359444,32.02109243,0.000928767,0.775030542,0.713599641
1321,8.434164538,-15.86451907,-5.137386213,3.466038801,-6.862936177,-0.263003693,-0.289885605,0.067147668,0.190010825,,1.28863E-07,0.00587302,32.00969422,0.001045839,0.768739059,0.74834917
1322,8.364762241,-15.86704932,-4.977484298,3.463447965,-7.58616262,-0.273568389,-0.354050158,0.064688197,0.284380328,,1.28537E-07,0.006891377,31.92686969,0.000507425,0.760660313,0.701839764
1323,8.374888941,-15.86132934,-5.073062105,3.462646135,-6.979119722,-0.257150891,-0.314028055,0.067376422,0.18621253,,1.29274E-07,0.006263212,31.90128003,0.000931122,0.773251528,0.730498534
1324,8.524886223,-15.86654345,-5.052888321,3.46315362,-7.395608438,-0.262564575,-0.452691231,0.065450015,0.207293149,,1.28602E-07,0.006390848,31.91747356,0.000613943,0.7690767,0.635914454
1325,8.426710347,-15.81499692,-5.0328669,3.461976971,-6.276984546,-0.246942679,-0.338766333,0.06476788,0.423958138,,1.35405E-07,0.006520091,31.87993996,0.001879058,0.781185471,0.712648952
1326,8.496881711,-15.79570176,-5.060290331,3.463935829,-6.87298301,-0.25486633,-0.338075335,0.062593611,0.344157731,,1.38043E-07,0.006343717,31.94244946,0.001035384,0.775020088,0.713141561
1327,8.522768208,-15.76177511,-5.04447575,3.468273641,-7.026061664,-0.257258436,-0.329465235,0.066199779,0.128682481,,1.42807E-07,0.006444838,32.08131075,0.000888424,0.773168373,0.719308291
1328,8.453124874,-15.80586791,-5.00974694,3.468689728,-6.714498274,-0.269131587,-0.228480222,0.065720465,0.181493558,,1.36647E-07,0.006672592,32.09466214,0.001213195,0.764042711,0.795742035
1329,8.442896927,-15.79682975,-5.085101069,3.46083143,-7.124379337,-0.246676819,-0.416943249,0.063151196,0.185874292,,1.37887E-07,0.006188262,31.84344111,0.000805233,0.781393184,0.659058321
1330,8.495057104,-15.82349567,-5.100809075,3.464447769,-7.152536911,-0.259449674,-0.357604067,0.064929012,0.38452236,,1.34259E-07,0.006091816,31.95880625,0.000782875,0.771476032,0.699349916
1331,8.392205565,-15.82248051,-4.996658396,3.466662175,-6.828054107,-0.264493105,-0.358741224,0.065119087,0.2054233,,1.34395E-07,0.0067605,32.02965444,0.001082963,0.767594941,0.698555097
1332,8.552177298,-15.85497513,-5.076902706,3.467633002,-6.439604797,-0.248020731,-0.364672708,0.062278226,0.167748826,,1.30098E-07,0.006239204,32.06076481,0.001597038,0.780343766,0.694423893
1333,8.455106307,-15.83457386,-5.057227066,3.468342407,-6.735554782,-0.260354825,-0.359573428,0.068317256,0.2135203,,1.3278E-07,0.00636318,32.08351694,0.001187916,0.770778046,0.697973999
1334,8.495180904,-15.83310647,-5.044462949,3.462852041,-7.29418349,-0.248451954,-0.323959234,0.065431642,0.248510424,,1.32975E-07,0.006444921,31.90784936,0.00067948,0.780007336,0.723279727
1335,8.444360753,-15.82448195,-5.141445719,3.464529094,-7.496233739,-0.273268545,-0.323134444,0.063447962,0.190115258,,1.34127E-07,0.005849227,31.96140542,0.000555171,0.760888427,0.723876527
1336,8.329161352,-15.82064611,-4.985759123,3.461650654,-7.474273582,-0.255041663,-0.40177991,0.063979235,0.160301279,,1.34642E-07,0.006834588,31.86953869,0.000567498,0.774884214,0.669127998
1337,8.507682321,-15.84285055,-5.099484639,3.460884081,-6.823278157,-0.261980516,-0.318905573,0.067555872,0.102880688,,1.31685E-07,0.006099889,31.84511772,0.001088148,0.769526017,0.726944189
1338,8.442038531,-15.81097608,-5.036461606,3.467886292,-6.680669401,-0.25887402,-0.334160424,0.066687962,0.101745441,,1.3595E-07,0.006496696,32.06888649,0.001254938,0.771920263,0.715938919
1339,8.43163943,-15.76494818,-5.051493372,3.459043038,-6.925971066,-0.254184613,-0.389698691,0.064148938,0.174563265,,1.42354E-07,0.006399769,31.78654345,0.000981949,0.775548613,0.677260909
1340,8.666828794,-15.80928641,-5.047567836,3.469189264,-7.354535607,-0.268226991,-0.359914856,0.071075221,0.226901075,,1.3618E-07,0.006424941,32.11069858,0.000639684,0.764734174,0.697735731
1341,8.58149853,-15.8202639,-5.054613247,3.470896125,-6.914450593,-0.262384135,-0.331586433,0.066642415,0.386557019,,1.34694E-07,0.006379834,32.16555388,0.000993327,0.769215484,0.717784113
1342,8.467759375,-15.87806653,-5.077468391,3.471998392,-6.267895361,-0.262409947,-0.252766386,0.066444652,0.228511358,,1.27129E-07,0.006235675,32.20102846,0.001896215,0.76919563,0.776649297
1343,8.513823701,-15.76220011,-5.019460245,3.463014637,-6.828850957,-0.259109697,-0.299663378,0.065545324,0.25050941,,1.42746E-07,0.006608092,31.91303788,0.001082101,0.771738361,0.741067639
1344,8.458526506,-15.85649808,-5.016268854,3.468601651,-7.527667429,-0.265893536,-0.322034137,0.071124083,0.095109288,,1.299E-07,0.006629215,32.09183545,0.000537992,0.76652073,0.724673452
1345,8.529408583,-15.81049962,-5.091649311,3.466202942,-6.649749037,-0.254685916,-0.359232312,0.062953973,0.338622012,,1.36015E-07,0.006147872,32.01494874,0.001294347,0.775159925,0.698212129
1346,8.349840883,-15.78468778,-5.120027673,3.459669756,-7.071526663,-0.258200578,-0.456763063,0.064949638,0.268198942,,1.39572E-07,0.005975858,31.80647087,0.000848936,0.772440282,0.633330382
