,F,V,R0,eta0,etainf,n,tcr,gamma,alpha
2012,2.8119011357761843,-14.52989692571598,-4.386390846732479,3.469788188025725,-7.180630367017226,-0.25259925924827875,-0.33822705581508167,0.06664116525699838,0.2481082576072549
2013,2.7532020558366064,-14.483253355744777,-4.410621272174245,3.463027132218451,-6.968586007130137,-0.25507447063364985,-0.38238507397620913,0.06709947780347866,0.22150065930176793
2014,2.8574668287936205,-14.53417620663134,-4.41050677411493,3.4680123728791292,-7.527946812265248,-0.26003940928686875,-0.30887027718267857,0.0648287427043408,0.07278392298334595
2015,2.795420858118188,-14.448802238414554,-4.4599335851125295,3.4668694163425426,-7.6470085289920116,-0.2604307021905755,-0.43514643848942136,0.06569439023674287,0.14424915905728156
2016,3.010614771604298,-14.547651774514472,-4.479000890770914,3.4628467800197376,-7.436849178821585,-0.25501741119190535,-0.4894205340154508,0.06510808312001334,0.1337152180805991
2017,2.879426112377401,-14.527478279344166,-4.4974081489371045,3.4617529083652814,-7.3216614466935015,-0.25776664105462843,-0.33120693121787015,0.06120510308943798,0.18890769664087348
2018,2.818388747055043,-14.501179990895986,-4.438392949186597,3.466841670493062,-7.139569695372802,-0.25000988380720207,-0.32139545619184917,0.06518498060722425,0.04446939151726734
2019,2.706589984474361,-14.500369207264558,-4.47229028944598,3.4698625351154875,-6.8278460363307145,-0.27002909257318713,-0.3626364400220048,0.0662121287274884,0.16906662874540515
2020,2.7893481412676002,-14.499767790370678,-4.416002366152359,3.462431744847866,-6.748717515090266,-0.247984992210281,-0.35495789942514894,0.06693258435760066,0.058514299897804156
2021,2.8041031980445372,-14.492634303450968,-4.425369413839639,3.4595389533561107,-7.231078395063468,-0.25052035324998334,-0.33383239524183056,0.0657883496094985,0.1562472337819094
2022,2.78362981319647,-14.45652516426886,-4.504401631970169,3.4586116504114313,-7.557711026611625,-0.26973548577475903,-0.36669038810277554,0.06555239438753019,0.19108060468904445
2023,2.8363223275897345,-14.506563178363724,-4.411717712692121,3.462100634977858,-6.973906421531781,-0.25697549449642765,-0.4031396672383925,0.06454401768154959,0.08706084456067226
2024,2.859547419553774,-14.478531789470443,-4.400042799264884,3.4629485501922654,-7.076494275375787,-0.2593182944768087,-0.3521644340548773,0.06481236762866238,0.142098605417636
2025,2.8599198840598747,-14.49113439944723,-4.445740649369832,3.4674830249944826,-7.350479317746464,-0.2652638842311904,-0.34245238836441905,0.0647603444195613,0.12033549344392913
2026,2.7485573593827266,-14.463420265982478,-4.406868505505727,3.4650875548437186,-6.480680965573152,-0.2596923693332613,-0.35289979320922543,0.06700631017273036,0.20459170168728003
2027,2.708876960607757,-14.500183296188265,-4.45592641742582,3.4668026021618417,-6.799788101417219,-0.25356842277906105,-0.4000163818542803,0.06603370233246593,0.07067281449059215
