,F,V,R0,eta0,etainf,n,tcr,gamma,alpha,,vexp,r0exp,eta0exp,etainfexp,nexp,tcrexp
2122,8.439183321,-14.50491605,-4.429110106,3.465663071,-6.636391623,-0.246354492,-0.335320054,0.067807988,0.223023256,,5.01874E-07,0.011925097,31.99766946,0.001311752,0.781645089,0.715109176
2123,8.522976001,-14.52894311,-4.42826588,3.469088328,-6.893655758,-0.255657975,-0.397738266,0.065162075,0.05860052,,4.89959E-07,0.011935169,32.10745764,0.001014199,0.77440679,0.671837847
2124,8.497074516,-14.52317628,-4.40978933,3.461912264,-7.115488416,-0.251112364,-0.432155774,0.065502878,0.159845325,,4.92793E-07,0.012157739,31.87787718,0.000812424,0.777934955,0.649108254
2125,8.482574808,-14.53266739,-4.455702817,3.463936387,-7.024618719,-0.25840175,-0.391168178,0.067088987,0.076660186,,4.88138E-07,0.011612156,31.94246727,0.000889707,0.772284904,0.676266413
2126,8.474083554,-14.52280633,-4.389889185,3.472595946,-7.000841954,-0.253714243,-0.370344663,0.066287721,0.08480661,,4.92976E-07,0.012402103,32.22027607,0.000911115,0.775913493,0.690496301
2127,8.662019419,-14.59404097,-4.405538563,3.473641179,-7.24678645,-0.258248626,-0.449286258,0.061820436,0.132010285,,4.5908E-07,0.012209529,32.25397137,0.00071246,0.772403169,0.638083416
2128,8.364905758,-14.55781171,-4.440263305,3.463624903,-6.904726009,-0.255233364,-0.408030628,0.066522439,0.166211332,,4.76017E-07,0.011792833,31.93251927,0.001003034,0.774735681,0.664958512
2129,8.347036706,-14.49636451,-4.371262224,3.464439862,-7.17417843,-0.254020056,-0.405318771,0.066490865,0.116797434,,5.06185E-07,0.012635282,31.95855355,0.000766115,0.775676245,0.666764232
2130,8.464636657,-14.52027952,-4.4547875,3.464993011,-6.632863215,-0.252009438,-0.378699867,0.068257801,0.217785827,,4.94223E-07,0.011622789,31.97623629,0.001316389,0.777237403,0.684751098
2131,8.541062471,-14.52631749,-4.434119313,3.470845203,-6.807153996,-0.24500336,-0.382572664,0.062129258,0.070237682,,4.91248E-07,0.011865511,32.163916,0.001105836,0.782701908,0.682104325
2132,8.403116919,-14.52895201,-4.462842246,3.462346487,-6.348601873,-0.257820318,-0.353526627,0.063513323,0.140251035,,4.89955E-07,0.011529547,31.89172231,0.001749191,0.772734066,0.702207295
2133,8.603676114,-14.56293737,-4.379279517,3.467343005,-7.129271353,-0.257783469,-0.352592838,0.066292667,0.302722801,,4.73584E-07,0.012534386,32.05146861,0.000801303,0.772762541,0.702863315
2134,8.318074948,-14.52980746,-4.462852078,3.465033505,-6.777429161,-0.257222566,-0.366340672,0.065219621,0.169349065,,4.89536E-07,0.011529434,31.97753117,0.0011392,0.773196108,0.693266584
2135,8.470383204,-14.5498417,-4.372342815,3.464868994,-6.889184223,-0.241500732,-0.400286062,0.066139922,0.109937847,,4.79826E-07,0.012621636,31.97227095,0.001018745,0.785448229,0.670128321
2136,8.427829312,-14.5260635,-4.383800269,3.469716377,-6.522594759,-0.26054075,-0.413151646,0.063831444,0.270689719,,4.91372E-07,0.012477849,32.12762903,0.00146985,0.770634752,0.661561952
2137,8.331421447,-14.47088647,-4.370624014,3.465074397,-6.946739178,-0.246805914,-0.451055826,0.068042375,0.055766265,,5.19247E-07,0.012643348,31.97883883,0.000961766,0.781292317,0.636955283
2138,8.669163158,-14.56123158,-4.431180641,3.466421024,-6.688416259,-0.273271035,-0.392927472,0.065347036,0.05787799,,4.74392E-07,0.011900431,32.02193138,0.001245253,0.760886533,0.675077708
2139,8.4658403,-14.5500639,-4.415176408,3.467402697,-7.068315506,-0.255718021,-0.340265792,0.067063792,0.069259769,,4.7972E-07,0.012092421,32.05338189,0.000851667,0.774360291,0.711581165
2140,8.426659752,-14.49470014,-4.400550857,3.467712441,-7.113361175,-0.258020467,-0.480169493,0.068030528,0.22080146,,5.07028E-07,0.012270579,32.06331177,0.000814154,0.772579419,0.618678521
2141,8.480391695,-14.54674246,-4.390257566,3.467764785,-7.707547148,-0.250966474,-0.42033979,0.067079418,0.172304198,,4.81316E-07,0.012397536,32.06499013,0.000449422,0.778048456,0.6568236
2142,8.269678904,-14.51998497,-4.410395344,3.463298047,-7.489903577,-0.256278048,-0.37052358,0.068907564,0.1124657,,4.94368E-07,0.012150374,31.92208363,0.000558697,0.77392675,0.69037277
2143,8.392405479,-14.49301544,-4.468047641,3.468147321,-6.917293669,-0.244212576,-0.387679719,0.066829722,0.116554051,,5.07883E-07,0.011469687,32.07725851,0.000990507,0.783321101,0.67862966
2144,8.49015322,-14.55072515,-4.377946466,3.467627014,-6.75372261,-0.25053451,-0.305828,0.066581041,0.118956632,,4.79403E-07,0.012551106,32.06057283,0.001166529,0.778384617,0.736513289
2145,8.362204891,-14.50799289,-4.464508132,3.470931887,-6.477391643,-0.250639061,-0.343087988,0.065240791,0.108833771,,5.00333E-07,0.011510356,32.1667042,0.001537817,0.778303241,0.709575775
2146,8.506348587,-14.58802358,-4.43898062,3.473370902,-6.479218128,-0.256971106,-0.348285024,0.067198687,0.04729022,,4.61851E-07,0.011807969,32.24525505,0.00153501,0.773390559,0.70589765
2147,8.476702243,-14.57530918,-4.339215057,3.46617131,-6.952105222,-0.262170424,-0.411043902,0.065306876,0.084373215,,4.67761E-07,0.013046765,32.01393606,0.000956619,0.769379892,0.662957826
2148,8.487553622,-14.52915706,-4.385501161,3.463683084,-6.846515822,-0.248206403,-0.3028415,0.066981827,0.19633272,,4.89855E-07,0.012456644,31.93437716,0.001063153,0.780198892,0.738716174
2149,8.489142059,-14.53156075,-4.431239751,3.468889203,-6.882050707,-0.245997945,-0.380373016,0.067841316,0.172964692,,4.88679E-07,0.011899728,32.10106486,0.001026038,0.781923832,0.683606366
2150,8.364029406,-14.50600904,-4.41234547,3.465508725,-6.84631622,-0.257392742,-0.336436959,0.062842632,0.24987445,,5.01326E-07,0.012126702,31.99273114,0.001063366,0.773064539,0.714310913
2151,8.561290424,-14.54173269,-4.409567071,3.469036414,-7.013961317,-0.249453387,-0.377964786,0.066513605,0.108993631,,4.83733E-07,0.012160442,32.10579084,0.000899239,0.779226602,0.685254631
2152,8.468523585,-14.49716194,-4.440457006,3.468992248,-6.763691382,-0.263803625,-0.402309735,0.07166375,0.05268163,,5.05781E-07,0.011790549,32.10437289,0.001154958,0.768124365,0.668773571
2153,8.44960986,-14.52462295,-4.402103195,3.465402922,-6.427737284,-0.257030578,-0.366805362,0.067613505,0.025789151,,4.92081E-07,0.012251545,31.98934639,0.001616103,0.773344566,0.692944505
2154,8.476195844,-14.53491062,-4.403829787,3.468167003,-6.950074504,-0.249511935,-0.364645891,0.067106846,0.143457289,,4.87044E-07,0.01223041,32.07788986,0.000958564,0.779180981,0.694442516
2155,8.406489939,-14.55258449,-4.423399897,3.459640695,-6.830966616,-0.258576331,-0.386382983,0.066554997,0.144191023,,4.78512E-07,0.011993387,31.80554658,0.001079814,0.77215009,0.679510235
2156,8.420243001,-14.50818913,-4.386705722,3.467683794,-7.01323952,-0.248039538,-0.389539301,0.068861326,0.181683551,,5.00234E-07,0.012441648,32.06239327,0.000899889,0.78032909,0.677368866
2157,8.675141314,-14.57102958,-4.409533907,3.468782252,-6.996534643,-0.25581789,-0.357634579,0.066351374,0.157518126,,4.69767E-07,0.012160845,32.09763181,0.000915047,0.77428296,0.699328578
2158,8.455076118,-14.53141718,-4.380469015,3.462253288,-6.888257013,-0.24910554,-0.410688017,0.064966598,0.05265118,,4.88749E-07,0.012519485,31.88875015,0.00101969,0.779497701,0.663193805
2159,8.628004281,-14.57052452,-4.37439682,3.470110115,-7.435248702,-0.258935129,-0.374117602,0.062130199,0.317324096,,4.70004E-07,0.012595737,32.14028137,0.000590082,0.771873093,0.687896009
2160,8.544179685,-14.5635021,-4.361965886,3.462935033,-6.702620242,-0.253487816,-0.364974831,0.067565498,0.201596733,,4.73316E-07,0.012753291,31.91049758,0.001227691,0.776089201,0.694214123
2161,8.427104636,-14.52722881,-4.447093202,3.461465888,-6.904898346,-0.255766545,-0.313683043,0.063758968,0.272550635,,4.908E-07,0.011712564,31.86365084,0.001002861,0.774322717,0.730750608
2162,8.43896141,-14.54887246,-4.343122604,3.467495043,-6.709570415,-0.252066603,-0.411920005,0.066046997,0.216727322,,4.80292E-07,0.012995884,32.05634204,0.001219188,0.777192973,0.662377261
2163,8.396696692,-14.52502971,-4.422935653,3.465492778,-6.354841733,-0.25639011,-0.408339463,0.065951747,0.207483743,,4.91881E-07,0.011998956,31.99222094,0.00173831,0.773840027,0.664753181
2164,8.531201849,-14.49847108,-4.374126535,3.468938722,-6.796761951,-0.25008219,-0.397190371,0.068163499,0.165411555,,5.05119E-07,0.012599142,32.1026545,0.001117387,0.778736776,0.672206045
2165,8.565034181,-14.52951111,-4.406371304,3.463927474,-6.812498824,-0.257511687,-0.341268382,0.066861552,0.078455427,,4.89681E-07,0.012199366,31.94218258,0.001099941,0.772972593,0.710868099
2166,8.322731329,-14.5432376,-4.422439365,3.469210768,-6.647749281,-0.259797823,-0.291790547,0.061391663,0.156053476,,4.83006E-07,0.012004912,32.11138911,0.001296938,0.77120749,0.746924965
2167,8.4449114,-14.51616167,-4.411331721,3.467252439,-7.274045277,-0.252637188,-0.401386747,0.066881328,0.187790181,,4.96262E-07,0.012139002,32.04856597,0.000693302,0.776749645,0.669391126
2168,8.340686122,-14.52177647,-4.427903912,3.469702984,-7.165744929,-0.255910426,-0.453256151,0.066835814,0.112617247,,4.93483E-07,0.01193949,32.12719873,0.000772603,0.774211315,0.635555315
2169,8.367669224,-14.51900181,-4.35540801,3.463503196,-7.398747016,-0.256176377,-0.401626231,0.067275852,0.103199051,,4.94855E-07,0.012837201,31.9286331,0.000612019,0.77400544,0.669230837
2170,8.328325265,-14.50497941,-4.428881613,3.468463724,-7.064153419,-0.245415295,-0.36771385,0.062052369,0.138546659,,5.01843E-07,0.011927822,32.08740943,0.000855219,0.782379552,0.692315259
2171,8.393340451,-14.53469901,-4.36545279,3.463926292,-7.160341567,-0.251314619,-0.314530287,0.065780869,0.082776854,,4.87147E-07,0.012708899,31.94214483,0.000776789,0.77777763,0.730131746
2172,8.34286735,-14.53087846,-4.414550932,3.476519131,-7.175278509,-0.272676435,-0.308813481,0.062451538,0.053100983,,4.89012E-07,0.012099987,32.34693047,0.000765273,0.761339091,0.734317722
2173,8.336387192,-14.53843291,-4.438863572,3.470035583,-7.006970012,-0.249193984,-0.419059356,0.065252252,0.089287502,,4.85332E-07,0.011809351,32.13788597,0.000905548,0.779428762,0.657665158
2174,8.503829803,-14.535296,-4.357553223,3.470633605,-6.48353883,-0.268245204,-0.3584244,0.065711282,0.204478422,,4.86857E-07,0.012809692,32.1571109,0.001528392,0.764720245,0.698776451
2175,8.378640822,-14.53783473,-4.346553963,3.468433795,-7.641513867,-0.253195411,-0.348746971,0.068457038,0.14495011,,4.85622E-07,0.012951367,32.08644912,0.000480101,0.776316166,0.705571638
2176,8.67756043,-14.5345123,-4.388511682,3.467805893,-7.262115866,-0.246867453,-0.286816336,0.066789058,0.205535235,,4.87238E-07,0.012419199,32.06630828,0.000701622,0.781244239,0.750649584
2177,8.411411353,-14.52132757,-4.439087736,3.470749438,-6.951815187,-0.251835463,-0.285283687,0.06642697,0.21949792,,4.93705E-07,0.011806704,32.16083598,0.000956897,0.777372634,0.751800948
2178,8.471307009,-14.56839155,-4.417459452,3.472496936,-7.403791404,-0.258670812,-0.313426715,0.065099106,0.099993933,,4.71008E-07,0.012064845,32.21708611,0.00060894,0.77207714,0.730937944
2179,8.417051445,-14.53453015,-4.421718403,3.461477257,-7.222708137,-0.250707592,-0.34874465,0.067676245,0.19589781,,4.8723E-07,0.01201357,31.8640131,0.000729823,0.778249905,0.705573275
2180,8.305402014,-14.55952928,-4.39280979,3.465962033,-6.358571803,-0.248434721,-0.336282755,0.066732761,0.170673679,,4.752E-07,0.012365935,32.00723698,0.001731838,0.780020778,0.714421071
2181,8.423914705,-14.48640667,-4.427651795,3.471151684,-6.853980113,-0.247756386,-0.357339416,0.066976699,0.182257368,,5.1125E-07,0.0119425,32.17377514,0.001055247,0.780550073,0.699535024
2182,8.551867438,-14.55458999,-4.42799783,3.458525872,-6.6462953,-0.251019327,-0.408627902,0.066012552,0.270095907,,4.77553E-07,0.011938368,31.77010878,0.001298825,0.778007335,0.664561469
2183,8.460639953,-14.51674471,-4.400654363,3.47299194,-7.1408229,-0.254600289,-0.37849963,0.066658705,0.07112197,,4.95973E-07,0.012269309,32.23303763,0.0007921,0.775226303,0.684888225
2184,8.630101466,-14.55857359,-4.418632261,3.467640583,-6.878991636,-0.254649824,-0.340641421,0.069596114,0.19434727,,4.75655E-07,0.012050703,32.06100784,0.001029181,0.775187902,0.711313925
2185,8.406274385,-14.51937001,-4.348873925,3.464449915,-6.690809145,-0.255602561,-0.431513018,0.069367828,0.049716111,,4.94672E-07,0.012921355,31.95887485,0.001242277,0.774449704,0.649525607
2186,8.517293165,-14.53930998,-4.370887019,3.467797947,-7.081198357,-0.256069333,-0.456351397,0.06370918,0.226373472,,4.84906E-07,0.012640024,32.06605349,0.000840765,0.774088297,0.633591156
2187,8.472547631,-14.58843914,-4.354939986,3.463910503,-6.323707729,-0.249635766,-0.256445923,0.06746663,0.065710433,,4.61659E-07,0.01284321,31.94164048,0.001793282,0.779084501,0.773796838
2188,8.550653686,-14.55514467,-4.374650809,3.46494741,-7.15686979,-0.266478485,-0.375801227,0.065154084,0.290491279,,4.77289E-07,0.012592539,31.97477817,0.000779491,0.766072485,0.686738825
2189,8.457957384,-14.52939889,-4.391202747,3.46513918,-6.829688006,-0.247517119,-0.408462476,0.06725084,0.247447665,,4.89736E-07,0.012385823,31.98091058,0.001081195,0.780736855,0.664671413
2190,8.443061864,-14.53494956,-4.386008542,3.467660546,-6.652097907,-0.261306752,-0.374574689,0.064296863,0.190107949,,4.87025E-07,0.012450325,32.0616479,0.00129131,0.77004467,0.687581653
2191,8.505738621,-14.49416886,-4.38980348,3.469986025,-6.470090506,-0.25156236,-0.402058594,0.067555682,0.34816167,,5.07297E-07,0.012403166,32.13629333,0.001549086,0.777584966,0.668941549
2192,8.700686781,-14.54443884,-4.391405941,3.466261303,-7.391875661,-0.258826817,-0.308423681,0.06563679,0.057035524,,4.82426E-07,0.012383307,32.01681722,0.000616239,0.771956701,0.734604014
2193,8.403798361,-14.56488701,-4.379704961,3.469236255,-7.253091984,-0.261123833,-0.304072457,0.065691022,0.22221567,,4.72661E-07,0.012529055,32.11220754,0.000707982,0.770185539,0.737807406
2194,8.369577207,-14.58420895,-4.418939053,3.465947616,-7.207159775,-0.254788096,-0.340216609,0.064683738,0.135465904,,4.63616E-07,0.012047007,32.00677552,0.00074126,0.775080723,0.711616164
2195,8.522285865,-14.56728369,-4.423226624,3.467566296,-6.977638623,-0.262017418,-0.416930517,0.068732268,0.110236708,,4.7153E-07,0.011995465,32.05862621,0.000932503,0.76949762,0.659066712
2196,8.354150301,-14.51051449,-4.436874926,3.463497711,-6.789180737,-0.261610893,-0.424966145,0.065406286,0.058902335,,4.99072E-07,0.011832859,31.92845795,0.001125891,0.769810504,0.653791919
2197,8.443275427,-14.51720905,-4.416738074,3.475296314,-6.942664145,-0.257046991,-0.316520824,0.062013843,0.049033673,,4.95743E-07,0.012073551,32.30740025,0.000965693,0.773331873,0.728679838
2198,8.48629512,-14.5438417,-4.363961314,3.466863395,-7.212430403,-0.257342774,-0.357560372,0.07111907,0.180346398,,4.82714E-07,0.012727869,32.0361001,0.000737363,0.773103168,0.699380474
2199,8.397694465,-14.54429156,-4.363569625,3.466539642,-6.888920849,-0.268542476,-0.411987696,0.064818699,0.180100031,,4.82497E-07,0.012732855,32.02573,0.001019013,0.76449295,0.662332425
2200,8.436446521,-14.53734046,-4.425784534,3.46310372,-6.987066296,-0.248080314,-0.423921004,0.0670829,0.062593913,,4.85862E-07,0.011964821,31.91588091,0.000923753,0.780297272,0.654475581
2201,8.446579697,-14.53466214,-4.36218531,3.471468146,-6.807628728,-0.270637945,-0.375558674,0.064202256,0.044245282,,4.87165E-07,0.012750493,32.18395854,0.001105311,0.762892655,0.686905415
2202,8.430847024,-14.52988892,-4.393978822,3.470519353,-7.14143416,-0.255036083,-0.371089835,0.06728378,0.084415077,,4.89496E-07,0.012351487,32.15343708,0.000791616,0.774888537,0.689981954
2203,8.654415203,-14.57702369,-4.352619466,3.464360787,-7.28557606,-0.254459972,-0.275763887,0.066510173,0.220925273,,4.66959E-07,0.012873048,31.95602655,0.000685353,0.775335087,0.758992118
2204,8.336866452,-14.49743407,-4.49477809,3.471394145,-6.982050338,-0.259494772,-0.286776619,0.064675116,0.183274492,,5.05643E-07,0.011167158,32.18157698,0.000928398,0.771441241,0.750679398
2205,8.50293193,-14.6073482,-4.383747154,3.459772597,-6.843728544,-0.255130393,-0.390608319,0.063576095,0.17432441,,4.53012E-07,0.012478512,31.80974207,0.001066121,0.774815461,0.676645133
2206,8.495227933,-14.5266532,-4.409672328,3.468035222,-7.792959101,-0.252044077,-0.41921255,0.068809396,0.120536398,,4.91083E-07,0.012159162,32.07366287,0.00041263,0.777210481,0.657564415
2207,8.385117642,-14.56143516,-4.398522867,3.46787765,-6.316129073,-0.243514839,-0.279811593,0.06685255,0.090517648,,4.74296E-07,0.012295489,32.06860936,0.001806924,0.783867844,0.75592615
2208,8.366519533,-14.4902201,-4.419509793,3.467161343,-6.888679651,-0.247459847,-0.345604312,0.067423402,0.141801031,,5.09304E-07,0.012040133,32.04564662,0.001019259,0.780781571,0.707792497
2209,8.379389975,-14.57633442,-4.417071207,3.468566112,-6.373985325,-0.249269712,-0.316945268,0.069513606,0.16016601,,4.67281E-07,0.01206953,32.09069498,0.001705349,0.779369739,0.728370619
2210,8.392935358,-14.51312797,-4.424714265,3.474335609,-7.060604142,-0.252616585,-0.382075154,0.066190605,0.119028459,,4.9777E-07,0.011977633,32.27637729,0.000858259,0.776765648,0.682443763
2211,8.485913598,-14.57430431,-4.403662026,3.470556883,-7.042610205,-0.263022474,-0.315292749,0.066361635,0.050058749,,4.68231E-07,0.012232462,32.15464384,0.000873843,0.768724621,0.729575261
2212,8.52921116,-14.49785702,-4.349314707,3.472397876,-6.673410933,-0.247908245,-0.342361202,0.069999316,0.025234536,,5.0543E-07,0.012915661,32.21389484,0.00126408,0.780431549,0.710091671
2213,8.490912352,-14.51856166,-4.393538535,3.467332394,-6.963183897,-0.261410163,-0.401429977,0.063120985,0.277096245,,4.95072E-07,0.012356926,32.05112852,0.00094608,0.769965044,0.669362189
2214,8.549293119,-14.56665019,-4.37761384,3.466864035,-7.282775994,-0.256159955,-0.352217644,0.066361041,0.113139454,,4.71829E-07,0.012555282,32.03612059,0.000687275,0.774018151,0.703127074
2215,8.452859898,-14.59764163,-4.397413531,3.462539197,-7.041856548,-0.246668828,-0.273177654,0.067381745,0.109749027,,4.5743E-07,0.012309136,31.89786875,0.000874502,0.781399428,0.760957588
2216,8.575979678,-14.53886808,-4.371790385,3.460929279,-6.579940523,-0.239310291,-0.271502406,0.064504804,0.085118811,,4.85121E-07,0.01262861,31.8465571,0.001387932,0.787170592,0.762233449
2217,8.40942069,-14.55659111,-4.424101983,3.466762908,-6.709496021,-0.260061798,-0.307699657,0.063147941,0.112167489,,4.76599E-07,0.011984969,32.03288104,0.001219278,0.771003938,0.735136077
2218,8.52040414,-14.52881948,-4.425035981,3.467385347,-6.901215546,-0.261664474,-0.403205004,0.064769902,0.238203559,,4.9002E-07,0.01197378,32.05282575,0.001006561,0.769769258,0.668175107
2219,8.539118566,-14.54232901,-4.415300692,3.464322526,-7.078774156,-0.259714685,-0.391146333,0.064023849,0.022640418,,4.83445E-07,0.012090918,31.95480387,0.000842806,0.77127161,0.676281187
2220,8.509753506,-14.51569998,-4.365103994,3.466475291,-6.891794151,-0.258333746,-0.286664275,0.067623743,0.193258684,,4.96491E-07,0.012713333,32.02366916,0.001016089,0.772337424,0.750763737
2221,8.457232237,-14.60804813,-4.469502941,3.464978226,-6.821058908,-0.265494468,-0.371912124,0.064902524,0.080477185,,4.52695E-07,0.011453007,31.97576353,0.001090566,0.766826685,0.689414823
2222,8.45529728,-14.55968232,-4.466969011,3.470999533,-6.350613622,-0.264073367,-0.385037827,0.068295015,0.138146152,,4.75128E-07,0.011482065,32.16888024,0.001745676,0.767917198,0.680424897
2223,8.361224566,-14.51037881,-4.437829383,3.464650678,-7.031282166,-0.261470153,-0.456005683,0.065327225,0.078547154,,4.9914E-07,0.011821571,31.96529165,0.000883798,0.769918855,0.633810235
2224,8.561756881,-14.53431595,-4.410013546,3.471488148,-7.001956855,-0.258542827,-0.383627121,0.06493836,0.123053486,,4.87334E-07,0.012155014,32.18460229,0.000910099,0.77217596,0.681385454
2225,8.46320455,-14.55187685,-4.400189093,3.467178551,-7.114268173,-0.260626974,-0.286362761,0.069581285,0.278882372,,4.78851E-07,0.012275019,32.04619806,0.000813416,0.770568308,0.750990137
2226,8.350748113,-14.54924775,-4.331245906,3.46025346,-6.66393368,-0.265515164,-0.336802831,0.068373902,0.201685873,,4.80111E-07,0.013151152,31.82504187,0.001276117,0.766810815,0.714049615
2227,8.467747542,-14.52508063,-4.4296601,3.458800919,-6.932219321,-0.245373585,-0.399748398,0.06951361,0.141824108,,4.91856E-07,0.01191854,31.77884824,0.000975833,0.782412186,0.670488721
2228,8.480862426,-14.54677676,-4.428496593,3.471956341,-7.215130562,-0.263804217,-0.398488628,0.067747868,0.138662739,,4.81299E-07,0.011932415,32.19967441,0.000735375,0.768123911,0.671333915
2229,8.360088866,-14.5402639,-4.424524152,3.464257336,-7.144664092,-0.261523755,-0.327256962,0.07117077,0.144970766,,4.84444E-07,0.011979911,31.95272084,0.000789063,0.769877587,0.720898476
2230,8.476245683,-14.54172944,-4.447879827,3.467905516,-6.934578071,-0.248790286,-0.333939497,0.066738268,0.059472894,,4.83735E-07,0.011703354,32.06950299,0.000973534,0.779743479,0.716097107
2231,8.448576614,-14.55985442,-4.468317402,3.464731161,-7.178652681,-0.267121352,-0.288286417,0.064260226,0.103716991,,4.75046E-07,0.011466593,31.96786442,0.000762695,0.765580161,0.749546879
2232,8.382178504,-14.58366319,-4.412116324,3.464617103,-7.037579734,-0.262725711,-0.317361369,0.066342174,0.141071567,,4.63869E-07,0.012129481,31.96421844,0.00087825,0.768952784,0.728067607
2233,8.460946258,-14.5272673,-4.396095242,3.465709408,-7.162966798,-0.249677364,-0.430786698,0.070453526,0.139197659,,4.90781E-07,0.012325374,31.99915218,0.000774753,0.779052093,0.649997542
2234,8.456015798,-14.55313542,-4.39584695,3.467718041,-6.609762335,-0.255630984,-0.319080853,0.068763187,0.123785786,,4.78248E-07,0.012328434,32.06349131,0.001347152,0.774427692,0.726816781
2235,8.38523266,-14.49687011,-4.418485095,3.469530654,-6.975064183,-0.249326504,-0.369427153,0.063115947,0.147870554,,5.05929E-07,0.012052477,32.12166273,0.000934906,0.779325479,0.691130129
2236,8.578737579,-14.54241633,-4.384856171,3.467674074,-6.954832316,-0.256117111,-0.325421374,0.067530743,0.252097524,,4.83402E-07,0.012464681,32.06208162,0.000954014,0.774051313,0.722222964
2237,8.44589714,-14.50842296,-4.411988268,3.471777974,-7.195213991,-0.242067955,-0.415107778,0.067655461,0.282583824,,5.00117E-07,0.012131035,32.19393156,0.000750168,0.785002831,0.660269115
2238,8.474821583,-14.55716291,-4.453450214,3.464203391,-6.813043948,-0.256883839,-0.364676364,0.065322056,0.259203623,,4.76326E-07,0.011638343,31.95099719,0.001099341,0.773458055,0.694421354
2239,8.39074988,-14.51123665,-4.403171527,3.461831884,-6.707698279,-0.26069414,-0.280625374,0.065346346,0.116503851,,4.98712E-07,0.012238464,31.87531495,0.001221472,0.770516554,0.755311242
2240,8.528744162,-14.54955937,-4.408961454,3.464614404,-6.90780688,-0.26039356,-0.318476577,0.064955831,0.207467195,,4.79962E-07,0.012167809,31.96413215,0.000999948,0.770748191,0.727256112
2241,8.431861668,-14.54811564,-4.399921479,3.468283988,-6.937715961,-0.253426601,-0.369101678,0.067494139,0.285136197,,4.80655E-07,0.012278304,32.0816427,0.000970484,0.776136711,0.691355111
2242,8.384141513,-14.54434514,-4.389002289,3.462079224,-6.92282896,-0.250969589,-0.277916827,0.065125249,0.091497371,,4.82471E-07,0.012413108,31.88319996,0.000985039,0.778046032,0.75735981
2243,8.47027213,-14.51215983,-4.417017644,3.465233879,-6.65510794,-0.259999537,-0.344749338,0.063469022,0.208871122,,4.98252E-07,0.012070176,31.98393928,0.001287429,0.771051943,0.7083979
2244,8.401993388,-14.53214057,-4.422320881,3.46020866,-6.668282624,-0.258230692,-0.316098327,0.063262032,0.208383687,,4.88395E-07,0.012006335,31.82361612,0.001270579,0.772417021,0.728987767
2245,8.390085577,-14.52918116,-4.454094957,3.471947492,-6.528229554,-0.254249796,-0.46038926,0.065472255,0.279976434,,4.89843E-07,0.011630842,32.19938949,0.001461591,0.775498062,0.63103796
2246,8.565292824,-14.54695034,-4.44499971,3.465926641,-7.065927979,-0.258724006,-0.371060705,0.063370226,0.089741625,,4.81216E-07,0.011737109,32.00610421,0.000853702,0.772036071,0.690002054
2247,8.52949054,-14.52351435,-4.383194224,3.466785948,-6.780137691,-0.255523142,-0.384725989,0.063257864,0.214037817,,4.92627E-07,0.012485414,32.0336191,0.001136118,0.774511213,0.680637113
2248,8.599903047,-14.57050678,-4.408731791,3.464840373,-7.385014049,-0.254353645,-0.384288047,0.064126831,0.135133394,,4.70012E-07,0.012170603,31.97135587,0.000620482,0.775417531,0.680935257
2249,8.461989766,-14.54984031,-4.468725258,3.473232138,-6.435311221,-0.253294514,-0.370678822,0.065231334,0.1793135,,4.79827E-07,0.011461918,32.24078086,0.001603909,0.776239235,0.690265604
2250,8.387878512,-14.51582635,-4.380465982,3.462439558,-6.694799763,-0.257506609,-0.403211043,0.06563908,0.263666167,,4.96429E-07,0.012519523,31.89469062,0.00123733,0.772976518,0.668171072
2251,8.519935216,-14.53845535,-4.414294664,3.477190169,-6.943397699,-0.265588395,-0.388239518,0.06490652,0.095175145,,4.85321E-07,0.012103088,32.36864376,0.000964985,0.766754663,0.678249871
2252,8.460076757,-14.53136663,-4.417899585,3.466431011,-7.072928277,-0.255677854,-0.338857787,0.065440414,0.187392761,,4.88774E-07,0.012059536,32.0222512,0.000847747,0.774391395,0.712583781
2253,8.377190879,-14.50210145,-4.373079879,3.464434719,-6.639224409,-0.256876054,-0.490168899,0.067822945,0.045813171,,5.03289E-07,0.012612336,31.9583892,0.001308041,0.773464076,0.612522931
2254,8.577280226,-14.53139321,-4.401063425,3.463303929,-7.169138336,-0.251899658,-0.361395674,0.067966499,0.129345855,,4.88761E-07,0.012264291,31.92227138,0.000769986,0.777322732,0.696703276
2255,8.461312098,-14.54021947,-4.434248659,3.469449814,-6.876446693,-0.265039091,-0.396761855,0.067282235,0.052705242,,4.84466E-07,0.011863976,32.11906611,0.001031804,0.76717596,0.672494157
2256,8.463131606,-14.55384789,-4.432863781,3.459919288,-7.13785607,-0.259229075,-0.325625095,0.067751991,0.037000568,,4.77908E-07,0.011880418,31.8144086,0.000794454,0.771646238,0.722075847
2257,8.511317644,-14.5274647,-4.464220729,3.469004903,-7.433415027,-0.249967512,-0.34211903,0.06336225,0.14629151,,4.90684E-07,0.011513665,32.10477919,0.000591165,0.778826085,0.710263657
2258,8.386820754,-14.58403533,-4.39829963,3.462119455,-7.085891656,-0.252478073,-0.301533334,0.065152608,0.15546314,,4.63697E-07,0.012298234,31.88448269,0.000836828,0.776873247,0.739683169
2259,8.417270468,-14.57517621,-4.380712365,3.46993286,-7.18543968,-0.256929669,-0.295359972,0.067751305,0.148185281,,4.67823E-07,0.012516439,32.13458484,0.000757536,0.773422608,0.744263625
