,F,V,R0,eta0,etainf,n,tcr,gamma,alpha,,vexp,r0exp,eta0exp,etainfexp,nexp,tcrexp
1724,2.751360192,-16.0350988,-5.204092625,3.456490432,-7.057678803,-0.261093298,-0.360832452,0.065064884,0.145739857,,1.08654E-07,0.005494033,31.70550838,0.000860774,0.770209057,0.697095786
1725,2.943959244,-16.04524783,-5.202314414,3.464507587,-6.822896828,-0.252610708,-0.370095385,0.066192098,0.130481541,,1.07557E-07,0.005503812,31.96071802,0.001088563,0.776770214,0.690668448
1726,2.632955315,-15.99731795,-5.229378715,3.461124885,-6.916293807,-0.252044385,-0.345595425,0.064881813,0.059453096,,1.12837E-07,0.005356852,31.85278709,0.000991498,0.777210241,0.707798787
1727,2.787469937,-16.02337629,-5.15705256,3.466552447,-6.45592836,-0.257535141,-0.389252198,0.065998118,0.020912572,,1.09935E-07,0.005758648,32.02614009,0.00157118,0.772954464,0.677563369
1728,2.732290687,-16.03366805,-5.179913268,3.462745669,-6.559562649,-0.246643514,-0.326253207,0.065363405,0.144084643,,1.08809E-07,0.005628495,31.90445544,0.001416505,0.781419209,0.721622445
1729,2.639742054,-16.00851966,-5.140999195,3.471300268,-7.289993372,-0.253711059,-0.343895774,0.064112281,0.081272482,,1.1158E-07,0.00585184,32.178556,0.000682333,0.775915964,0.709002821
1730,2.676505017,-16.03912352,-5.182052687,3.461707105,-7.013310151,-0.26457215,-0.372586493,0.066243802,0.057106626,,1.08217E-07,0.005616466,31.87133781,0.000899825,0.767534269,0.68895006
1731,2.845555644,-16.04883905,-5.163252837,3.467511026,-6.96159008,-0.259459968,-0.394937058,0.067426331,0.20002058,,1.07171E-07,0.005723053,32.05685437,0.000947589,0.771468091,0.673722444
1732,2.773924905,-16.0391115,-5.160642852,3.473400752,-7.58716075,-0.256737719,-0.324514395,0.066445013,0.089639262,,1.08219E-07,0.00573801,32.24621757,0.000506918,0.77357108,0.722878302
1733,2.705437105,-16.02821271,-5.139849444,3.46215467,-6.417052103,-0.247772929,-0.353079289,0.065374474,0.08713892,,1.09405E-07,0.005858572,31.88560552,0.001633464,0.780537161,0.702521489
1734,2.639074367,-16.02339959,-5.155192252,3.466311509,-6.84310922,-0.257916757,-0.413958309,0.068080493,0.110353808,,1.09932E-07,0.005769371,32.01842471,0.001066781,0.772659548,0.66102851
1735,2.59687069,-15.98019213,-5.182803324,3.467181262,-7.388195874,-0.246395921,-0.25252042,0.062545129,0.02070909,,1.14786E-07,0.005612251,32.04628495,0.000618511,0.781612707,0.77684035
1736,2.772715243,-16.04995087,-5.186842715,3.471578163,-6.939129837,-0.250925239,-0.333447533,0.065998747,0.096283694,,1.07052E-07,0.005589627,32.1874995,0.000969113,0.778080539,0.716449488
1737,2.830105974,-16.05484444,-5.198488758,3.466355754,-6.960367971,-0.253872548,-0.433919582,0.062858376,0.030794501,,1.06529E-07,0.005524908,32.01984139,0.000948747,0.775790672,0.647964362
1738,2.876542753,-16.08430126,-5.154723515,3.465738017,-6.794757573,-0.261154507,-0.359316474,0.065034113,0.065227977,,1.03437E-07,0.005772076,32.00006767,0.001119629,0.770161915,0.698153369
1739,2.840467265,-16.01082342,-5.199668596,3.47266937,-6.752599929,-0.249198449,-0.404321995,0.066561968,0.171833128,,1.11324E-07,0.005518393,32.22264189,0.001167839,0.779425282,0.667429178
1740,2.522232519,-15.94711835,-5.14500853,3.460613046,-7.384722087,-0.250233849,-0.344790453,0.067389845,0.153757231,,1.18646E-07,0.005828425,31.83648776,0.000620663,0.778618682,0.708368775
1741,2.880846163,-16.05915449,-5.218109802,3.467483181,-6.749230717,-0.253462647,-0.347808068,0.066581554,0.169306404,,1.06071E-07,0.00541756,32.05596178,0.001171781,0.776108734,0.706234412
1742,2.821074751,-16.03562517,-5.162859878,3.470074055,-7.249607649,-0.249026579,-0.279339351,0.064491006,0.06862961,,1.08597E-07,0.005725303,32.13912242,0.000710453,0.779559253,0.756283214
1743,2.875549981,-16.06864188,-5.207585639,3.460452267,-7.283106913,-0.247135641,-0.325316921,0.069236771,0.020932299,,1.0507E-07,0.005474876,31.83136953,0.000687048,0.781034746,0.722298406
1744,2.852394714,-16.03056053,-5.218891976,3.464508917,-6.892307027,-0.247388885,-0.475209509,0.066899191,0.105559357,,1.09148E-07,0.005413324,31.96076053,0.001015568,0.780836979,0.62175478
1745,2.765647876,-16.06420248,-5.181707655,3.467223484,-6.89539905,-0.256271559,-0.362586801,0.064318571,0.060200189,,1.05537E-07,0.005618404,32.04763801,0.001012433,0.773931772,0.695873908
1746,2.744532965,-16.03765972,-5.238907212,3.468099774,-6.502898955,-0.258577254,-0.335076763,0.063995088,0.100476147,,1.08376E-07,0.005306052,32.07573335,0.001499087,0.772149377,0.715283177
1747,2.817892084,-16.04571167,-5.170380715,3.46611887,-7.013305623,-0.259761077,-0.444002514,0.065456302,0.138802586,,1.07507E-07,0.005682405,32.01225729,0.000899829,0.77123583,0.641463808
1748,2.890273907,-16.04716545,-5.209270182,3.478262802,-7.179610081,-0.265012231,-0.333788858,0.067244396,0.177413879,,1.07351E-07,0.005465661,32.40338206,0.000761965,0.767196567,0.716204987
1749,2.778885943,-16.04596043,-5.160333856,3.473903332,-7.398634193,-0.266470783,-0.35002699,0.066092679,0.020283978,,1.0748E-07,0.005739783,32.26242795,0.000612088,0.766078386,0.70466907
1750,3.026405638,-16.07537648,-5.160995574,3.455483775,-6.431690578,-0.248843628,-0.300873247,0.065447542,0.118459003,,1.04364E-07,0.005735986,31.67360789,0.001609727,0.779701888,0.740171586
1751,2.733140078,-16.02839582,-5.198009178,3.465580576,-7.122599666,-0.257550101,-0.36038248,0.064389087,0.073215967,,1.09385E-07,0.005527558,31.99502994,0.000806667,0.7729429,0.69740953
1752,2.888814933,-16.05832166,-5.237657987,3.459260047,-6.704228166,-0.259719655,-0.367692459,0.06424708,0.101712119,,1.0616E-07,0.005312685,31.79344217,0.001225718,0.771267777,0.692330069
1753,2.785833185,-16.07933436,-5.212597416,3.469120863,-6.711608545,-0.266882313,-0.323929555,0.064701501,0.05782286,,1.03952E-07,0.005447506,32.10850227,0.001216705,0.765763187,0.723301193
1754,2.659198909,-15.98677472,-5.182021853,3.468617567,-6.404899719,-0.251980671,-0.435688625,0.067847813,0.029001193,,1.14033E-07,0.005616639,32.09234626,0.001653436,0.777259761,0.646819098
1755,2.766844471,-16.04511609,-5.196298112,3.463397512,-7.50228217,-0.251925449,-0.274221993,0.065731971,0.162027731,,1.07571E-07,0.005537024,31.9252589,0.000551824,0.777302685,0.760163305
1756,2.699014443,-16.00091985,-5.174610514,3.472188169,-7.080989778,-0.251003364,-0.424354428,0.066906267,0.11756474,,1.12432E-07,0.00565842,32.20714007,0.00084094,0.778019754,0.654191977
1757,2.55186122,-15.97421467,-5.125331185,3.46296191,-6.600094653,-0.260376979,-0.284541839,0.067055401,0.063168765,,1.15475E-07,0.005944248,31.91135523,0.001360239,0.77076097,0.752358877
1758,2.828691765,-16.06543557,-5.136578643,3.464418745,-6.801738579,-0.256711043,-0.310518101,0.063881812,0.12139623,,1.05407E-07,0.005877765,31.9578787,0.00111184,0.773591717,0.733067055
1759,2.859426003,-16.07153133,-5.177442982,3.477975841,-7.270928536,-0.251633308,-0.293962339,0.066704553,0.032108113,,1.04767E-07,0.005642416,32.39408488,0.000695466,0.777529799,0.74530456
1760,2.699454687,-16.03487012,-5.164770833,3.467456476,-6.694788172,-0.260768419,-0.334886862,0.066905537,0.011268674,,1.08679E-07,0.005714372,32.05510575,0.001237344,0.770459323,0.715419023
1761,2.651103264,-15.98728168,-5.216162651,3.467554627,-6.903587259,-0.24728071,-0.407070503,0.06701075,0.142080004,,1.13976E-07,0.005428119,32.05825213,0.001004177,0.78092145,0.665597262
1762,2.660328275,-16.03581331,-5.247801839,3.47278692,-7.530454552,-0.249429367,-0.37368707,0.064644665,0.021165149,,1.08576E-07,0.005259066,32.22642989,0.000536494,0.779245319,0.688192234
1763,2.673119833,-16.01405331,-5.177509452,3.470367541,-7.021691634,-0.25276913,-0.445913398,0.064573744,0.092595253,,1.10965E-07,0.005642041,32.14855618,0.000892315,0.776647166,0.640239216
1764,2.822663613,-16.06049267,-5.171745973,3.46306695,-7.266248494,-0.262505249,-0.321827789,0.067555912,0.088496587,,1.05929E-07,0.005674652,31.91470738,0.000698728,0.769122327,0.724823002
1765,2.827203435,-16.06371104,-5.176162883,3.4652178,-6.611610131,-0.256687391,-0.334444168,0.063553809,0.084593143,,1.05589E-07,0.005649643,31.983425,0.001344665,0.773610013,0.715735805
1766,2.765137001,-16.01108721,-5.214159919,3.46826758,-6.747585117,-0.251631265,-0.403638419,0.066419078,0.158033929,,1.11294E-07,0.005439001,32.0811163,0.001173711,0.777531388,0.667885573
1767,2.795491241,-16.04453752,-5.167528369,3.463649808,-6.746527824,-0.263863528,-0.360254608,0.065816238,0.120360756,,1.07633E-07,0.005698636,31.93331455,0.001174952,0.768078354,0.697498715
1768,2.779281052,-16.0319182,-5.22547586,3.463215005,-6.837462881,-0.25018907,-0.43245546,0.065177127,0.210299584,,1.09E-07,0.0053778,31.91943286,0.001072822,0.778653549,0.648913755
1769,2.717569951,-16.01573359,-5.176943006,3.462452465,-7.314191207,-0.247889428,-0.321697197,0.066797327,0.060793126,,1.10778E-07,0.005645238,31.8951023,0.00066602,0.780446234,0.724917664
1770,2.79803251,-16.03355664,-5.174178059,3.459499026,-6.870027414,-0.259042193,-0.335306871,0.068598859,0.194867338,,1.08822E-07,0.005660868,31.80104102,0.001038449,0.771790458,0.715118604
1771,2.703349237,-16.01129019,-5.232651704,3.463986714,-6.939863842,-0.253136497,-0.466157532,0.065450331,0.044113509,,1.11272E-07,0.005339348,31.94407488,0.000968401,0.776361903,0.627408439
1772,2.842455522,-16.05783939,-5.167688901,3.468331919,-6.725952652,-0.251737433,-0.330313849,0.063107107,0.045508428,,1.06211E-07,0.005697722,32.08318045,0.001199377,0.777448844,0.718698136
1773,2.663638495,-16.01788522,-5.237574904,3.469000431,-6.588897315,-0.257834954,-0.378488448,0.065727558,0.084144635,,1.1054E-07,0.005313126,32.1046356,0.001375556,0.772722756,0.684895883
1774,2.697897828,-16.01585916,-5.199391374,3.467353664,-6.972918738,-0.260149559,-0.374392105,0.07049212,0.14604027,,1.10765E-07,0.005519923,32.05181025,0.000936914,0.770936277,0.687707206
1775,2.870421497,-16.08716092,-5.182877603,3.471853512,-7.218143179,-0.256485105,-0.342786402,0.064532968,0.060062593,,1.03142E-07,0.005611835,32.1963635,0.000733163,0.77376652,0.709789805
1776,2.977492631,-16.0912074,-5.176548953,3.467733396,-6.919493906,-0.260148694,-0.41027706,0.062606594,0.06687984,,1.02725E-07,0.005647462,32.06398366,0.00098833,0.770936943,0.663466405
1777,2.870508463,-16.05548872,-5.152150481,3.458409663,-7.099349874,-0.265145873,-0.427985649,0.06784653,0.120442413,,1.06461E-07,0.005786947,31.76641702,0.000825642,0.767094043,0.651820769
1778,2.894481407,-16.07229287,-5.210862797,3.464461501,-6.368932611,-0.251186806,-0.352903687,0.06146705,0.170148264,,1.04687E-07,0.005456963,31.95924512,0.001713988,0.777877046,0.702644864
1779,2.652248969,-16.00888563,-5.175296339,3.473115472,-7.389151363,-0.256314272,-0.362302167,0.062661834,0.073868463,,1.1154E-07,0.005654541,32.23701969,0.00061792,0.773898716,0.696072006
1780,2.654802835,-16.02217364,-5.211654813,3.461555878,-6.896690097,-0.258307096,-0.431036983,0.063301961,0.064737203,,1.10067E-07,0.005452643,31.86651836,0.001011127,0.772358008,0.649834877
1781,2.777195596,-16.01878506,-5.198369699,3.464565357,-7.149634261,-0.250558233,-0.385223357,0.069489019,0.113280374,,1.10441E-07,0.005525565,31.96256446,0.000785151,0.778366152,0.680298669
1782,2.848405224,-16.03375824,-5.189843398,3.470560496,-7.224966561,-0.254438224,-0.350949131,0.064310858,0.089448794,,1.088E-07,0.005572879,32.15476002,0.000728177,0.77535195,0.704019565
1783,2.619080312,-15.99114361,-5.203571597,3.471588309,-6.818308906,-0.24784396,-0.368956986,0.067131959,0.168119192,,1.13536E-07,0.005496897,32.18782607,0.001093569,0.78048172,0.691455152
1784,2.634983139,-15.99633204,-5.159157818,3.465893604,-6.71448142,-0.25073345,-0.390505196,0.065643754,0.051782094,,1.12949E-07,0.005746537,32.00504685,0.001213215,0.778229781,0.676714914
1785,2.653930198,-16.04871733,-5.192278938,3.461413808,-7.153126708,-0.258000076,-0.301988996,0.067641677,0.058814069,,1.07184E-07,0.005559323,31.86199143,0.000782414,0.772595174,0.739346201
1786,2.82444873,-16.06978582,-5.223470917,3.465363973,-7.265675863,-0.250198332,-0.359142619,0.065322573,0.044273295,,1.0495E-07,0.005388593,31.98810047,0.000699129,0.778646337,0.698274757
1787,2.624109397,-16.02872181,-5.172884465,3.465440514,-6.734745912,-0.262764792,-0.326269355,0.067573448,0.029302578,,1.09349E-07,0.005668196,31.99054895,0.001188877,0.768922733,0.721610792
1788,2.813469203,-16.03476697,-5.182687977,3.461329493,-6.999084029,-0.263052575,-0.417435902,0.067399929,0.088965984,,1.0869E-07,0.005612899,31.85930511,0.000912718,0.768701482,0.658733714
1789,2.890316655,-16.06564431,-5.190381222,3.465655698,-7.167421961,-0.259244486,-0.329989617,0.067472249,0.083930554,,1.05385E-07,0.005569883,31.99743354,0.000771309,0.771634346,0.718931198
1790,2.767828798,-16.01304872,-5.156805845,3.468931294,-6.661191713,-0.25641407,-0.404451317,0.064875506,0.080982605,,1.11076E-07,0.005760069,32.10241608,0.001279621,0.773821486,0.66734287
1791,2.708870376,-16.03211069,-5.207047825,3.467121978,-7.191902423,-0.258075522,-0.339665482,0.070000684,0.225790178,,1.08979E-07,0.005477821,32.04438516,0.000752656,0.772536886,0.712008462
1792,2.737731449,-16.02201648,-5.15137614,3.471674631,-6.449455898,-0.252367829,-0.289232524,0.067003547,0.11326707,,1.10085E-07,0.005791429,32.19060471,0.001581382,0.776958897,0.748838063
1793,2.851921352,-16.04822685,-5.170452807,3.4630573,-6.987294041,-0.251361991,-0.366075981,0.06342744,0.135429043,,1.07237E-07,0.005681995,31.91439941,0.000923542,0.777740785,0.69345011
1794,2.754495093,-16.04384274,-5.200243561,3.469034741,-7.046706452,-0.253203158,-0.335881856,0.067387981,0.080155056,,1.07708E-07,0.005515221,32.10573714,0.000870271,0.776310152,0.714707539
1795,2.827606015,-16.0535436,-5.196496057,3.473285955,-6.942459181,-0.250487177,-0.315355502,0.063396334,0.117474906,,1.06668E-07,0.005535928,32.24251604,0.000965891,0.778421461,0.729529479
1796,2.853330018,-16.04079821,-5.12517489,3.463250552,-6.686811495,-0.258314531,-0.355428318,0.064704176,0.04612868,,1.08036E-07,0.005945178,31.92056753,0.001247253,0.772352265,0.700873182
1797,2.83427905,-16.04327736,-5.165578459,3.460846458,-7.027633414,-0.262652938,-0.321520822,0.069289552,0.21567159,,1.07769E-07,0.005709759,31.84391964,0.000887029,0.769008745,0.725045533
1798,2.70524991,-16.0236812,-5.165287784,3.461859368,-6.973295865,-0.256151011,-0.411922409,0.067754684,0.054553531,,1.09902E-07,0.005711419,31.87619101,0.000936561,0.774025074,0.662375668
1799,2.953815216,-16.05824939,-5.156367392,3.464871113,-7.278716672,-0.245483424,-0.28298905,0.065946445,0.100085411,,1.06167E-07,0.005762595,31.9723387,0.000690071,0.782326252,0.753528039
1800,2.671793265,-16.02060067,-5.202179836,3.469877302,-6.763727935,-0.259802017,-0.381675944,0.062725299,0.02698618,,1.10241E-07,0.005504552,32.13279957,0.001154916,0.771204256,0.682716255
1801,2.766614384,-16.0218946,-5.184101647,3.464419864,-7.238588012,-0.255171989,-0.293502568,0.064946839,0.10751821,,1.10098E-07,0.00560497,31.95791444,0.000718325,0.774783232,0.745647308
1802,2.918532942,-16.08247391,-5.16739217,3.469613747,-7.174573917,-0.261012405,-0.404670429,0.065764426,0.06973343,,1.03626E-07,0.005699413,32.12433192,0.000765812,0.770271364,0.667196663
1803,2.921394889,-16.08962878,-5.195534877,3.462283428,-6.814492234,-0.264309336,-0.341612244,0.06408012,0.070490844,,1.02888E-07,0.005541252,31.88971131,0.00109775,0.767736014,0.7106237
1804,2.638307779,-15.98992034,-5.186183443,3.461458838,-7.013191016,-0.26232553,-0.42501274,0.069563607,0.103638978,,1.13675E-07,0.005593313,31.86342621,0.000899932,0.769260566,0.653761456
1805,2.687712198,-16.02633797,-5.18346582,3.464940855,-6.629891237,-0.24958647,-0.323716418,0.065164868,0.117386239,,1.0961E-07,0.005608535,31.97456859,0.001320307,0.779122907,0.723455373
1806,2.647352408,-16.02424608,-5.173564091,3.46445456,-7.197044885,-0.25545431,-0.329931811,0.06332221,0.141487848,,1.09839E-07,0.005664345,31.9590233,0.000748795,0.774564526,0.718972758
1807,2.736340094,-16.02982356,-5.174416804,3.461435083,-6.609092629,-0.249971785,-0.311199744,0.062530016,0.048989713,,1.09229E-07,0.005659517,31.8626693,0.001348055,0.778822757,0.732567535
1808,2.545825111,-15.977979,-5.21881922,3.465496658,-6.770294162,-0.252731044,-0.339767097,0.06669497,0.104707147,,1.15041E-07,0.005413718,31.99234509,0.001147357,0.776676746,0.711936116
1809,2.768873039,-16.05032965,-5.204553625,3.469847605,-7.247871591,-0.253350214,-0.37754168,0.067454245,0.080813133,,1.07011E-07,0.005491501,32.13184534,0.000711688,0.776195999,0.685544627
1810,2.659118754,-16.01427083,-5.205064254,3.46565077,-6.748070603,-0.262287007,-0.407160012,0.070001514,0.053493388,,1.10941E-07,0.005488698,31.99727587,0.001173141,0.769290201,0.665537688
1811,2.720125566,-16.01589381,-5.141792152,3.470010424,-6.725950134,-0.255075369,-0.362620228,0.063399713,0.010647893,,1.10761E-07,0.005847201,32.13707745,0.00119938,0.774858095,0.695850648
1812,2.641967913,-16.04141577,-5.150253758,3.467434708,-6.798689038,-0.253582164,-0.344478728,0.066475064,0.087145775,,1.0797E-07,0.005797933,32.05440796,0.001115236,0.776015982,0.708589625
1813,2.747164018,-15.99628094,-5.222729338,3.468333315,-6.829857806,-0.243876494,-0.391644295,0.064840697,0.074003863,,1.12954E-07,0.005392591,32.08322524,0.001081012,0.783584406,0.675944508
1814,2.729287386,-16.05442253,-5.194852867,3.469719343,-6.803570435,-0.262534006,-0.292698643,0.064727109,0.03214237,,1.06574E-07,0.005545032,32.1277243,0.001109806,0.76910021,0.746246993
1815,2.622031729,-16.01438631,-5.203641882,3.470203443,-7.028744349,-0.259368217,-0.351644183,0.06575562,0.056433901,,1.10928E-07,0.00549651,32.14328112,0.000886044,0.771538877,0.703530405
1816,2.840312808,-16.06455111,-5.169996837,3.469603291,-6.758687929,-0.266121184,-0.322943861,0.065336522,0.040087046,,1.055E-07,0.005684587,32.12399605,0.001160751,0.766346253,0.724014499
1817,2.74247985,-16.01435401,-5.194704378,3.466935461,-6.625387173,-0.261523796,-0.433757971,0.062654171,0.111902282,,1.10931E-07,0.005545856,32.03840891,0.001326267,0.769877555,0.648069088
1818,2.849001506,-16.03015944,-5.195988653,3.467946758,-6.840264434,-0.252564294,-0.377930672,0.068523703,0.175075037,,1.09192E-07,0.005538738,32.07082564,0.00106982,0.776806267,0.685278008
1819,2.816012677,-16.04707389,-5.14290172,3.464447115,-6.316716979,-0.253919481,-0.285941175,0.063366597,0.120059092,,1.0736E-07,0.005840717,31.95878537,0.001805862,0.775754263,0.75130681
1820,2.928948148,-16.04445817,-5.128036395,3.459852262,-7.540259421,-0.255813958,-0.394433143,0.064764872,0.127376539,,1.07642E-07,0.00592819,31.8122763,0.00053126,0.774286005,0.674062028
1821,2.853326264,-16.07384613,-5.203226738,3.468791099,-7.382976188,-0.26125269,-0.380703952,0.067369369,0.041998297,,1.04524E-07,0.005498793,32.09791577,0.000621748,0.770086302,0.683380173
1822,2.870980927,-16.06219548,-5.202675124,3.467941095,-7.07130496,-0.258300586,-0.334560235,0.066189098,0.046056564,,1.05749E-07,0.005501827,32.07064401,0.000849124,0.772363036,0.715652736
1823,2.962092181,-16.04115555,-5.082072159,3.460570407,-6.832246838,-0.256326038,-0.366261772,0.063789903,0.042943845,,1.07998E-07,0.006207034,31.83513032,0.001078432,0.773889611,0.693321286
1824,2.677761057,-16.02549409,-5.109686217,3.464650275,-7.090044181,-0.255948636,-0.332786621,0.066924787,0.081108972,,1.09702E-07,0.006037977,31.96527875,0.000833361,0.774181733,0.716923154
1825,2.547473869,-15.99890561,-5.212638181,3.4686572,-6.240985451,-0.244320394,-0.39221904,0.062895556,0.092735618,,1.12658E-07,0.005447284,32.0936182,0.001947935,0.78323665,0.675556124
1826,2.883574281,-16.06622772,-5.206348437,3.47009485,-6.907373634,-0.261172564,-0.287009201,0.065365429,0.04487059,,1.05324E-07,0.005481654,32.13979075,0.001000382,0.770148009,0.750504824
1827,2.724723465,-16.0080731,-5.23583675,3.469109017,-6.896733445,-0.263833633,-0.377342779,0.062680898,0.048945194,,1.1163E-07,0.005322369,32.10812191,0.001011083,0.768101316,0.685680996
1828,2.760694983,-16.03672884,-5.168035324,3.470275041,-7.358242802,-0.251574387,-0.285438434,0.06419206,0.056066303,,1.08477E-07,0.005695748,32.1455826,0.000637317,0.777575614,0.751684618
1829,2.898304128,-16.03864508,-5.131626083,3.470945539,-7.153448677,-0.252605486,-0.400535704,0.06457626,0.14206248,,1.08269E-07,0.005906947,32.16714336,0.000782162,0.77677427,0.669961049
1830,2.612333304,-16.00278862,-5.165904317,3.473661194,-6.389506688,-0.2537177,-0.38602866,0.063690284,0.086780572,,1.12222E-07,0.005707899,32.25461695,0.001679084,0.775910811,0.679751044
1831,2.687116865,-16.04024611,-5.123488082,3.460532024,-7.148491248,-0.260974695,-0.323583768,0.063026588,0.021581662,,1.08096E-07,0.005955214,31.83390843,0.000786049,0.770300412,0.723551345
1832,2.708279312,-16.02519445,-5.251658752,3.467735989,-6.734490534,-0.251311306,-0.409798562,0.063338342,0.078943381,,1.09735E-07,0.005238821,32.06406681,0.001189181,0.777780206,0.663783948
1833,2.698179781,-16.02185209,-5.163409207,3.467193538,-7.187333381,-0.256595562,-0.371386828,0.066251657,0.085019853,,1.10103E-07,0.005722158,32.04667835,0.000756103,0.773681056,0.689777065
1834,2.809305859,-16.04500722,-5.216852784,3.465348175,-7.266666532,-0.261250297,-0.341599903,0.065770283,0.089068175,,1.07583E-07,0.005424374,31.9875951,0.000698436,0.770088144,0.71063247
1835,2.714981331,-16.00508158,-5.219534848,3.466961414,-7.074783533,-0.250721973,-0.379843328,0.067105453,0.113868367,,1.11965E-07,0.005409845,32.03924039,0.000846176,0.778238713,0.683968559
1836,2.797027033,-16.0242939,-5.215751699,3.467739018,-6.96453624,-0.24324414,-0.350039036,0.065592867,0.120305018,,1.09834E-07,0.00543035,32.06416394,0.000944801,0.784080065,0.704660582
1837,2.747516378,-16.02375226,-5.164759207,3.468828597,-7.144344209,-0.259259042,-0.428319464,0.069654766,0.119445176,,1.09894E-07,0.005714439,32.09911942,0.000789316,0.771623114,0.651603218
1838,2.686238901,-16.01521271,-5.217675904,3.465862968,-7.098054183,-0.25421119,-0.38592652,0.066249101,0.042117669,,1.10836E-07,0.005419911,32.00406633,0.000826712,0.775528001,0.679820477
1839,2.92029294,-16.05386867,-5.170986965,3.467400084,-6.888770154,-0.261380969,-0.420007218,0.064373017,0.140410777,,1.06633E-07,0.005678961,32.05329814,0.001019166,0.769987522,0.657042077
1840,2.927127997,-16.09891988,-5.209040903,3.46746067,-6.836773045,-0.252514194,-0.265148467,0.062812365,0.122015841,,1.01936E-07,0.005466914,32.05524018,0.001073562,0.776845186,0.767092054
1841,2.772019972,-16.06321791,-5.189321328,3.471249016,-6.931280963,-0.266109516,-0.374885001,0.065146958,0.07869854,,1.05641E-07,0.00557579,32.17690682,0.000976749,0.766355195,0.687368321
1842,2.559895365,-15.98331181,-5.164871748,3.468638692,-7.272744045,-0.259006428,-0.377688354,0.066449968,0.068885357,,1.14429E-07,0.005713796,32.0930242,0.000694204,0.771818062,0.685444084
1843,2.947436649,-16.06718283,-5.186840924,3.468388874,-7.059931538,-0.257634883,-0.462396499,0.063346048,0.052857981,,1.05223E-07,0.005589637,32.08500779,0.000858837,0.772877371,0.629772586
1844,2.990853739,-16.07785062,-5.167496452,3.468636961,-7.199177869,-0.260333484,-0.43578806,0.065479704,0.059349831,,1.04107E-07,0.005698818,32.09296866,0.0007472,0.770794495,0.646754785
1845,2.62744362,-15.97785655,-5.18442057,3.468696961,-6.48152773,-0.255705319,-0.334385609,0.069730259,0.109352663,,1.15055E-07,0.005603182,32.09489428,0.001531469,0.774370127,0.715777718
1846,2.831213729,-16.04317447,-5.226230881,3.466076074,-6.764589293,-0.250022988,-0.301448298,0.065337072,0.159909662,,1.0778E-07,0.005373741,32.01088733,0.001153921,0.77878288,0.739746072
1847,2.739433896,-16.02599265,-5.173124504,3.4650149,-6.914039976,-0.260224803,-0.280400637,0.061829238,0.076279326,,1.09648E-07,0.005666835,31.97693621,0.000993735,0.77087827,0.755481007
1848,2.774478437,-16.04779206,-5.197055011,3.468848471,-7.192863223,-0.260641968,-0.408389152,0.066281604,0.081536237,,1.07283E-07,0.005532835,32.09975736,0.000751933,0.770556754,0.664720152
1849,2.806183002,-16.08185239,-5.172628862,3.466070719,-7.242601926,-0.261209653,-0.281452792,0.067604994,0.02653397,,1.03691E-07,0.005669644,32.01071593,0.000715448,0.770119445,0.754686542
1850,2.98875404,-16.09511687,-5.131228774,3.457072987,-6.739700861,-0.258873124,-0.32299053,0.06458921,0.045987547,,1.02324E-07,0.005909295,31.72398396,0.001183001,0.771920955,0.723980711
1851,2.683210632,-16.0360892,-5.147825237,3.457608754,-6.778544823,-0.264353304,-0.324850763,0.065599439,0.162255505,,1.08546E-07,0.005812031,31.74098518,0.00113793,0.76770226,0.72263519
1852,2.730038489,-15.98535979,-5.140320737,3.469378509,-6.584084055,-0.248273684,-0.357586533,0.064147129,0.038858345,,1.14195E-07,0.005855811,32.11677596,0.001382193,0.780146401,0.699362179
1853,2.821589495,-16.04350231,-5.169745118,3.470599741,-6.750834476,-0.264058461,-0.353753462,0.066760506,0.099163101,,1.07745E-07,0.005686018,32.15602194,0.001169903,0.767928644,0.702048027
1854,2.673635797,-16.00760941,-5.192771047,3.463406395,-6.268402565,-0.247927952,-0.349761225,0.06468912,0.169472872,,1.11682E-07,0.005556588,31.92554251,0.001895254,0.780416169,0.704856372
1855,2.903850301,-16.08693039,-5.204827082,3.467799157,-7.037244078,-0.259221912,-0.289135403,0.064777346,0.07867593,,1.03166E-07,0.00549,32.06609229,0.000878544,0.771651765,0.748910794
1856,2.786360739,-16.02298124,-5.199008262,3.468396138,-7.322991188,-0.247935673,-0.386045253,0.066395966,0.11132823,,1.09978E-07,0.005522038,32.08524087,0.000660185,0.780410143,0.679739765
1857,2.584915021,-16.01046228,-5.158114209,3.472285612,-6.704863118,-0.257224858,-0.401339471,0.064551488,0.091119539,,1.11364E-07,0.005752538,32.21027856,0.00122494,0.773194335,0.669422773
1858,2.711821857,-16.04819099,-5.151240263,3.465763639,-7.258793855,-0.267763194,-0.328863697,0.066776429,0.049678053,,1.07241E-07,0.005792216,32.00088758,0.000703957,0.765088937,0.719741113
1859,2.858192602,-16.07849406,-5.220138205,3.463683042,-6.612007027,-0.2645863,-0.396955746,0.063183605,0.098620521,,1.0404E-07,0.005406582,31.93437583,0.001344132,0.767523409,0.67236378
1860,2.604099591,-15.99562552,-5.200832668,3.465555665,-7.321878377,-0.255341874,-0.416253009,0.065156386,0.132539102,,1.13029E-07,0.005511973,31.99423291,0.00066092,0.774651619,0.659513387
1861,2.880665109,-16.01754991,-5.166610629,3.466208985,-7.375694122,-0.24295542,-0.336120152,0.064145702,0.047498379,,1.10577E-07,0.005703869,32.0151422,0.000626292,0.784306477,0.714537247
